# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -213.7492567524         0.0375920243         0.0365402583         0.0000000000         0.0000000000
     -213.6352567524         0.0376321210         0.0366193363         0.0000000000         0.0000000000
     -213.5212567524         0.0376722824         0.0366985933         0.0000000000         0.0000000000
     -213.4072567524         0.0377125085         0.0367780299         0.0000000000         0.0000000000
     -213.2932567524         0.0377527995         0.0368576465         0.0000000000         0.0000000000
     -213.1792567524         0.0377931555         0.0369374434         0.0000000000         0.0000000000
     -213.0652567524         0.0378335767         0.0370174213         0.0000000000         0.0000000000
     -212.9512567524         0.0378740632         0.0370975804         0.0000000000         0.0000000000
     -212.8372567524         0.0379146151         0.0371779212         0.0000000000         0.0000000000
     -212.7232567524         0.0379552326         0.0372584443         0.0000000000         0.0000000000
     -212.6092567524         0.0379959158         0.0373391499         0.0000000000         0.0000000000
     -212.4952567524         0.0380366649         0.0374200386         0.0000000000         0.0000000000
     -212.3812567524         0.0380774800         0.0375011108         0.0000000000         0.0000000000
     -212.2672567524         0.0381183613         0.0375823670         0.0000000000         0.0000000000
     -212.1532567524         0.0381593089         0.0376638075         0.0000000000         0.0000000000
     -212.0392567524         0.0382003229         0.0377454329         0.0000000000         0.0000000000
     -211.9252567524         0.0382414035         0.0378272436         0.0000000000         0.0000000000
     -211.8112567524         0.0382825508         0.0379092400         0.0000000000         0.0000000000
     -211.6972567524         0.0383237651         0.0379914227         0.0000000000         0.0000000000
     -211.5832567524         0.0383650463         0.0380737919         0.0000000000         0.0000000000
     -211.4692567524         0.0384063947         0.0381563483         0.0000000000         0.0000000000
     -211.3552567524         0.0384478105         0.0382390922         0.0000000000         0.0000000000
     -211.2412567524         0.0384892937         0.0383220242         0.0000000000         0.0000000000
     -211.1272567524         0.0385308445         0.0384051446         0.0000000000         0.0000000000
     -211.0132567524         0.0385724631         0.0384884539         0.0000000000         0.0000000000
     -210.8992567524         0.0386141496         0.0385719526         0.0000000000         0.0000000000
     -210.7852567524         0.0386559041         0.0386556411         0.0000000000         0.0000000000
     -210.6712567524         0.0386977269         0.0387395200         0.0000000000         0.0000000000
     -210.5572567524         0.0387396180         0.0388235896         0.0000000000         0.0000000000
     -210.4432567524         0.0387815777         0.0389078504         0.0000000000         0.0000000000
     -210.3292567524         0.0388236060         0.0389923029         0.0000000000         0.0000000000
     -210.2152567524         0.0388657031         0.0390769476         0.0000000000         0.0000000000
     -210.1012567524         0.0389078691         0.0391617849         0.0000000000         0.0000000000
     -209.9872567524         0.0389501043         0.0392468153         0.0000000000         0.0000000000
     -209.8732567524         0.0389924087         0.0393320393         0.0000000000         0.0000000000
     -209.7592567524         0.0390347826         0.0394174572         0.0000000000         0.0000000000
     -209.6452567524         0.0390772260         0.0395030697         0.0000000000         0.0000000000
     -209.5312567524         0.0391197392         0.0395888772         0.0000000000         0.0000000000
     -209.4172567524         0.0391623222         0.0396748800         0.0000000000         0.0000000000
     -209.3032567524         0.0392049752         0.0397610788         0.0000000000         0.0000000000
     -209.1892567524         0.0392476985         0.0398474740         0.0000000000         0.0000000000
     -209.0752567524         0.0392904921         0.0399340661         0.0000000000         0.0000000000
     -208.9612567524         0.0393333562         0.0400208555         0.0000000000         0.0000000000
     -208.8472567524         0.0393762909         0.0401078427         0.0000000000         0.0000000000
     -208.7332567524         0.0394192964         0.0401950283         0.0000000000         0.0000000000
     -208.6192567524         0.0394623729         0.0402824126         0.0000000000         0.0000000000
     -208.5052567524         0.0395055206         0.0403699962         0.0000000000         0.0000000000
     -208.3912567524         0.0395487395         0.0404577795         0.0000000000         0.0000000000
     -208.2772567524         0.0395920299         0.0405457631         0.0000000000         0.0000000000
     -208.1632567524         0.0396353918         0.0406339474         0.0000000000         0.0000000000
     -208.0492567524         0.0396788255         0.0407223328         0.0000000000         0.0000000000
     -207.9352567524         0.0397223311         0.0408109200         0.0000000000         0.0000000000
     -207.8212567524         0.0397659088         0.0408997094         0.0000000000         0.0000000000
     -207.7072567524         0.0398095588         0.0409887014         0.0000000000         0.0000000000
     -207.5932567524         0.0398532811         0.0410778966         0.0000000000         0.0000000000
     -207.4792567524         0.0398970760         0.0411672955         0.0000000000         0.0000000000
     -207.3652567524         0.0399409436         0.0412568984         0.0000000000         0.0000000000
     -207.2512567524         0.0399848841         0.0413467061         0.0000000000         0.0000000000
     -207.1372567524         0.0400288977         0.0414367189         0.0000000000         0.0000000000
     -207.0232567524         0.0400729844         0.0415269373         0.0000000000         0.0000000000
     -206.9092567524         0.0401171445         0.0416173618         0.0000000000         0.0000000000
     -206.7952567524         0.0401613782         0.0417079930         0.0000000000         0.0000000000
     -206.6812567524         0.0402056855         0.0417988313         0.0000000000         0.0000000000
     -206.5672567524         0.0402500668         0.0418898772         0.0000000000         0.0000000000
     -206.4532567524         0.0402945220         0.0419811313         0.0000000000         0.0000000000
     -206.3392567524         0.0403390515         0.0420725940         0.0000000000         0.0000000000
     -206.2252567524         0.0403836553         0.0421642658         0.0000000000         0.0000000000
     -206.1112567524         0.0404283336         0.0422561473         0.0000000000         0.0000000000
     -205.9972567524         0.0404730866         0.0423482390         0.0000000000         0.0000000000
     -205.8832567524         0.0405179145         0.0424405413         0.0000000000         0.0000000000
     -205.7692567524         0.0405628175         0.0425330548         0.0000000000         0.0000000000
     -205.6552567524         0.0406077956         0.0426257800         0.0000000000         0.0000000000
     -205.5412567524         0.0406528491         0.0427187174         0.0000000000         0.0000000000
     -205.4272567524         0.0406979782         0.0428118675         0.0000000000         0.0000000000
     -205.3132567524         0.0407431829         0.0429052308         0.0000000000         0.0000000000
     -205.1992567524         0.0407884635         0.0429988079         0.0000000000         0.0000000000
     -205.0852567524         0.0408338202         0.0430925992         0.0000000000         0.0000000000
     -204.9712567524         0.0408792531         0.0431866053         0.0000000000         0.0000000000
     -204.8572567524         0.0409247624         0.0432808267         0.0000000000         0.0000000000
     -204.7432567524         0.0409703483         0.0433752639         0.0000000000         0.0000000000
     -204.6292567524         0.0410160109         0.0434699175         0.0000000000         0.0000000000
     -204.5152567524         0.0410617505         0.0435647879         0.0000000000         0.0000000000
     -204.4012567524         0.0411075671         0.0436598757         0.0000000000         0.0000000000
     -204.2872567524         0.0411534610         0.0437551814         0.0000000000         0.0000000000
     -204.1732567524         0.0411994323         0.0438507055         0.0000000000         0.0000000000
     -204.0592567524         0.0412454812         0.0439464486         0.0000000000         0.0000000000
     -203.9452567524         0.0412916079         0.0440424112         0.0000000000         0.0000000000
     -203.8312567524         0.0413378126         0.0441385939         0.0000000000         0.0000000000
     -203.7172567524         0.0413840954         0.0442349970         0.0000000000         0.0000000000
     -203.6032567524         0.0414304566         0.0443316213         0.0000000000         0.0000000000
     -203.4892567524         0.0414768962         0.0444284672         0.0000000000         0.0000000000
     -203.3752567524         0.0415234146         0.0445255352         0.0000000000         0.0000000000
     -203.2612567524         0.0415700117         0.0446228260         0.0000000000         0.0000000000
     -203.1472567524         0.0416166880         0.0447203399         0.0000000000         0.0000000000
     -203.0332567524         0.0416634434         0.0448180777         0.0000000000         0.0000000000
     -202.9192567524         0.0417102782         0.0449160397         0.0000000000         0.0000000000
     -202.8052567524         0.0417571926         0.0450142266         0.0000000000         0.0000000000
     -202.6912567524         0.0418041868         0.0451126389         0.0000000000         0.0000000000
     -202.5772567524         0.0418512609         0.0452112771         0.0000000000         0.0000000000
     -202.4632567524         0.0418984151         0.0453101418         0.0000000000         0.0000000000
     -202.3492567524         0.0419456497         0.0454092335         0.0000000000         0.0000000000
     -202.2352567524         0.0419929647         0.0455085528         0.0000000000         0.0000000000
     -202.1212567524         0.0420403604         0.0456081002         0.0000000000         0.0000000000
     -202.0072567524         0.0420878370         0.0457078763         0.0000000000         0.0000000000
     -201.8932567524         0.0421353946         0.0458078817         0.0000000000         0.0000000000
     -201.7792567524         0.0421830334         0.0459081167         0.0000000000         0.0000000000
     -201.6652567524         0.0422307537         0.0460085822         0.0000000000         0.0000000000
     -201.5512567524         0.0422785555         0.0461092785         0.0000000000         0.0000000000
     -201.4372567524         0.0423264392         0.0462102062         0.0000000000         0.0000000000
     -201.3232567524         0.0423744048         0.0463113660         0.0000000000         0.0000000000
     -201.2092567524         0.0424224526         0.0464127583         0.0000000000         0.0000000000
     -201.0952567524         0.0424705828         0.0465143837         0.0000000000         0.0000000000
     -200.9812567524         0.0425187955         0.0466162428         0.0000000000         0.0000000000
     -200.8672567524         0.0425670910         0.0467183362         0.0000000000         0.0000000000
     -200.7532567524         0.0426154693         0.0468206643         0.0000000000         0.0000000000
     -200.6392567524         0.0426639308         0.0469232278         0.0000000000         0.0000000000
     -200.5252567524         0.0427124756         0.0470260273         0.0000000000         0.0000000000
     -200.4112567524         0.0427611039         0.0471290632         0.0000000000         0.0000000000
     -200.2972567524         0.0428098159         0.0472323363         0.0000000000         0.0000000000
     -200.1832567524         0.0428586118         0.0473358470         0.0000000000         0.0000000000
     -200.0692567524         0.0429074918         0.0474395958         0.0000000000         0.0000000000
     -199.9552567524         0.0429564561         0.0475435835         0.0000000000         0.0000000000
     -199.8412567524         0.0430055048         0.0476478106         0.0000000000         0.0000000000
     -199.7272567524         0.0430546382         0.0477522776         0.0000000000         0.0000000000
     -199.6132567524         0.0431038565         0.0478569851         0.0000000000         0.0000000000
     -199.4992567524         0.0431531598         0.0479619337         0.0000000000         0.0000000000
     -199.3852567524         0.0432025484         0.0480671239         0.0000000000         0.0000000000
     -199.2712567524         0.0432520225         0.0481725564         0.0000000000         0.0000000000
     -199.1572567524         0.0433015822         0.0482782318         0.0000000000         0.0000000000
     -199.0432567524         0.0433512278         0.0483841506         0.0000000000         0.0000000000
     -198.9292567524         0.0434009594         0.0484903133         0.0000000000         0.0000000000
     -198.8152567524         0.0434507773         0.0485967207         0.0000000000         0.0000000000
     -198.7012567524         0.0435006816         0.0487033732         0.0000000000         0.0000000000
     -198.5872567524         0.0435506726         0.0488102715         0.0000000000         0.0000000000
     -198.4732567524         0.0436007505         0.0489174162         0.0000000000         0.0000000000
     -198.3592567524         0.0436509154         0.0490248078         0.0000000000         0.0000000000
     -198.2452567524         0.0437011676         0.0491324469         0.0000000000         0.0000000000
     -198.1312567524         0.0437515073         0.0492403342         0.0000000000         0.0000000000
     -198.0172567524         0.0438019347         0.0493484702         0.0000000000         0.0000000000
     -197.9032567524         0.0438524499         0.0494568556         0.0000000000         0.0000000000
     -197.7892567524         0.0439030532         0.0495654908         0.0000000000         0.0000000000
     -197.6752567524         0.0439537448         0.0496743766         0.0000000000         0.0000000000
     -197.5612567524         0.0440045250         0.0497835135         0.0000000000         0.0000000000
     -197.4472567524         0.0440553938         0.0498929021         0.0000000000         0.0000000000
     -197.3332567524         0.0441063515         0.0500025430         0.0000000000         0.0000000000
     -197.2192567524         0.0441573984         0.0501124369         0.0000000000         0.0000000000
     -197.1052567524         0.0442085346         0.0502225843         0.0000000000         0.0000000000
     -196.9912567524         0.0442597604         0.0503329859         0.0000000000         0.0000000000
     -196.8772567524         0.0443110759         0.0504436422         0.0000000000         0.0000000000
     -196.7632567524         0.0443624814         0.0505545539         0.0000000000         0.0000000000
     -196.6492567524         0.0444139770         0.0506657216         0.0000000000         0.0000000000
     -196.5352567524         0.0444655631         0.0507771458         0.0000000000         0.0000000000
     -196.4212567524         0.0445172397         0.0508888272         0.0000000000         0.0000000000
     -196.3072567524         0.0445690072         0.0510007665         0.0000000000         0.0000000000
     -196.1932567524         0.0446208657         0.0511129642         0.0000000000         0.0000000000
     -196.0792567524         0.0446728155         0.0512254210         0.0000000000         0.0000000000
     -195.9652567524         0.0447248567         0.0513381374         0.0000000000         0.0000000000
     -195.8512567524         0.0447769896         0.0514511141         0.0000000000         0.0000000000
     -195.7372567524         0.0448292144         0.0515643517         0.0000000000         0.0000000000
     -195.6232567524         0.0448815313         0.0516778509         0.0000000000         0.0000000000
     -195.5092567524         0.0449339406         0.0517916122         0.0000000000         0.0000000000
     -195.3952567524         0.0449864424         0.0519056364         0.0000000000         0.0000000000
     -195.2812567524         0.0450390370         0.0520199239         0.0000000000         0.0000000000
     -195.1672567524         0.0450917246         0.0521344755         0.0000000000         0.0000000000
     -195.0532567524         0.0451445054         0.0522492918         0.0000000000         0.0000000000
     -194.9392567524         0.0451973796         0.0523643734         0.0000000000         0.0000000000
     -194.8252567524         0.0452503475         0.0524797209         0.0000000000         0.0000000000
     -194.7112567524         0.0453034093         0.0525953350         0.0000000000         0.0000000000
     -194.5972567524         0.0453565652         0.0527112163         0.0000000000         0.0000000000
     -194.4832567524         0.0454098154         0.0528273655         0.0000000000         0.0000000000
     -194.3692567524         0.0454631601         0.0529437832         0.0000000000         0.0000000000
     -194.2552567524         0.0455165997         0.0530604700         0.0000000000         0.0000000000
     -194.1412567524         0.0455701342         0.0531774265         0.0000000000         0.0000000000
     -194.0272567524         0.0456237640         0.0532946535         0.0000000000         0.0000000000
     -193.9132567524         0.0456774893         0.0534121516         0.0000000000         0.0000000000
     -193.7992567524         0.0457313102         0.0535299214         0.0000000000         0.0000000000
     -193.6852567524         0.0457852270         0.0536479635         0.0000000000         0.0000000000
     -193.5712567524         0.0458392401         0.0537662786         0.0000000000         0.0000000000
     -193.4572567524         0.0458933494         0.0538848674         0.0000000000         0.0000000000
     -193.3432567524         0.0459475554         0.0540037305         0.0000000000         0.0000000000
     -193.2292567524         0.0460018583         0.0541228685         0.0000000000         0.0000000000
     -193.1152567524         0.0460562582         0.0542422822         0.0000000000         0.0000000000
     -193.0012567524         0.0461107554         0.0543619721         0.0000000000         0.0000000000
     -192.8872567524         0.0461653502         0.0544819389         0.0000000000         0.0000000000
     -192.7732567524         0.0462200427         0.0546021834         0.0000000000         0.0000000000
     -192.6592567524         0.0462748333         0.0547227061         0.0000000000         0.0000000000
     -192.5452567524         0.0463297221         0.0548435077         0.0000000000         0.0000000000
     -192.4312567524         0.0463847094         0.0549645889         0.0000000000         0.0000000000
     -192.3172567524         0.0464397954         0.0550859503         0.0000000000         0.0000000000
     -192.2032567524         0.0464949803         0.0552075926         0.0000000000         0.0000000000
     -192.0892567524         0.0465502645         0.0553295165         0.0000000000         0.0000000000
     -191.9752567524         0.0466056481         0.0554517226         0.0000000000         0.0000000000
     -191.8612567524         0.0466611314         0.0555742116         0.0000000000         0.0000000000
     -191.7472567524         0.0467167146         0.0556969842         0.0000000000         0.0000000000
     -191.6332567524         0.0467723980         0.0558200411         0.0000000000         0.0000000000
     -191.5192567524         0.0468281818         0.0559433829         0.0000000000         0.0000000000
     -191.4052567524         0.0468840662         0.0560670103         0.0000000000         0.0000000000
     -191.2912567524         0.0469400516         0.0561909240         0.0000000000         0.0000000000
     -191.1772567524         0.0469961380         0.0563151246         0.0000000000         0.0000000000
     -191.0632567524         0.0470523259         0.0564396129         0.0000000000         0.0000000000
     -190.9492567524         0.0471086154         0.0565643896         0.0000000000         0.0000000000
     -190.8352567524         0.0471650067         0.0566894552         0.0000000000         0.0000000000
     -190.7212567524         0.0472215002         0.0568148105         0.0000000000         0.0000000000
     -190.6072567524         0.0472780961         0.0569404562         0.0000000000         0.0000000000
     -190.4932567524         0.0473347945         0.0570663930         0.0000000000         0.0000000000
     -190.3792567524         0.0473915959         0.0571926215         0.0000000000         0.0000000000
     -190.2652567524         0.0474485004         0.0573191425         0.0000000000         0.0000000000
     -190.1512567524         0.0475055082         0.0574459566         0.0000000000         0.0000000000
     -190.0372567524         0.0475626197         0.0575730646         0.0000000000         0.0000000000
     -189.9232567524         0.0476198351         0.0577004671         0.0000000000         0.0000000000
     -189.8092567524         0.0476771546         0.0578281648         0.0000000000         0.0000000000
     -189.6952567524         0.0477345785         0.0579561585         0.0000000000         0.0000000000
     -189.5812567524         0.0477921071         0.0580844487         0.0000000000         0.0000000000
     -189.4672567524         0.0478497405         0.0582130363         0.0000000000         0.0000000000
     -189.3532567524         0.0479074791         0.0583419220         0.0000000000         0.0000000000
     -189.2392567524         0.0479653232         0.0584711063         0.0000000000         0.0000000000
     -189.1252567524         0.0480232729         0.0586005901         0.0000000000         0.0000000000
     -189.0112567524         0.0480813285         0.0587303741         0.0000000000         0.0000000000
     -188.8972567524         0.0481394903         0.0588604589         0.0000000000         0.0000000000
     -188.7832567524         0.0481977587         0.0589908453         0.0000000000         0.0000000000
     -188.6692567524         0.0482561337         0.0591215340         0.0000000000         0.0000000000
     -188.5552567524         0.0483146157         0.0592525256         0.0000000000         0.0000000000
     -188.4412567524         0.0483732049         0.0593838210         0.0000000000         0.0000000000
     -188.3272567524         0.0484319017         0.0595154208         0.0000000000         0.0000000000
     -188.2132567524         0.0484907062         0.0596473257         0.0000000000         0.0000000000
     -188.0992567524         0.0485496188         0.0597795365         0.0000000000         0.0000000000
     -187.9852567524         0.0486086397         0.0599120539         0.0000000000         0.0000000000
     -187.8712567524         0.0486677692         0.0600448785         0.0000000000         0.0000000000
     -187.7572567524         0.0487270075         0.0601780113         0.0000000000         0.0000000000
     -187.6432567524         0.0487863550         0.0603114527         0.0000000000         0.0000000000
     -187.5292567524         0.0488458118         0.0604452037         0.0000000000         0.0000000000
     -187.4152567524         0.0489053783         0.0605792648         0.0000000000         0.0000000000
     -187.3012567524         0.0489650547         0.0607136369         0.0000000000         0.0000000000
     -187.1872567524         0.0490248413         0.0608483207         0.0000000000         0.0000000000
     -187.0732567524         0.0490847384         0.0609833169         0.0000000000         0.0000000000
     -186.9592567524         0.0491447462         0.0611186262         0.0000000000         0.0000000000
     -186.8452567524         0.0492048651         0.0612542494         0.0000000000         0.0000000000
     -186.7312567524         0.0492650953         0.0613901873         0.0000000000         0.0000000000
     -186.6172567524         0.0493254370         0.0615264404         0.0000000000         0.0000000000
     -186.5032567524         0.0493858906         0.0616630097         0.0000000000         0.0000000000
     -186.3892567524         0.0494464564         0.0617998958         0.0000000000         0.0000000000
     -186.2752567524         0.0495071345         0.0619370995         0.0000000000         0.0000000000
     -186.1612567524         0.0495679254         0.0620746215         0.0000000000         0.0000000000
     -186.0472567524         0.0496288292         0.0622124626         0.0000000000         0.0000000000
     -185.9332567524         0.0496898463         0.0623506236         0.0000000000         0.0000000000
     -185.8192567524         0.0497509769         0.0624891051         0.0000000000         0.0000000000
     -185.7052567524         0.0498122214         0.0626279079         0.0000000000         0.0000000000
     -185.5912567524         0.0498735800         0.0627670328         0.0000000000         0.0000000000
     -185.4772567524         0.0499350530         0.0629064805         0.0000000000         0.0000000000
     -185.3632567524         0.0499966406         0.0630462519         0.0000000000         0.0000000000
     -185.2492567524         0.0500583433         0.0631863476         0.0000000000         0.0000000000
     -185.1352567524         0.0501201612         0.0633267684         0.0000000000         0.0000000000
     -185.0212567524         0.0501820946         0.0634675150         0.0000000000         0.0000000000
     -184.9072567524         0.0502441439         0.0636085883         0.0000000000         0.0000000000
     -184.7932567524         0.0503063093         0.0637499890         0.0000000000         0.0000000000
     -184.6792567524         0.0503685912         0.0638917179         0.0000000000         0.0000000000
