# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -214.4027379333         0.0319209038         0.0078455534         0.0000000000         0.0000000000
     -214.2887379333         0.0319545581         0.0078663131         0.0000000000         0.0000000000
     -214.1747379333         0.0319882659         0.0078871287         0.0000000000         0.0000000000
     -214.0607379333         0.0320220272         0.0079080002         0.0000000000         0.0000000000
     -213.9467379333         0.0320558423         0.0079289278         0.0000000000         0.0000000000
     -213.8327379333         0.0320897111         0.0079499117         0.0000000000         0.0000000000
     -213.7187379333         0.0321236339         0.0079709518         0.0000000000         0.0000000000
     -213.6047379333         0.0321576107         0.0079920485         0.0000000000         0.0000000000
     -213.4907379333         0.0321916417         0.0080132017         0.0000000000         0.0000000000
     -213.3767379333         0.0322257269         0.0080344117         0.0000000000         0.0000000000
     -213.2627379333         0.0322598664         0.0080556785         0.0000000000         0.0000000000
     -213.1487379333         0.0322940605         0.0080770023         0.0000000000         0.0000000000
     -213.0347379333         0.0323283092         0.0080983833         0.0000000000         0.0000000000
     -212.9207379333         0.0323626126         0.0081198214         0.0000000000         0.0000000000
     -212.8067379333         0.0323969709         0.0081413170         0.0000000000         0.0000000000
     -212.6927379333         0.0324313841         0.0081628701         0.0000000000         0.0000000000
     -212.5787379333         0.0324658524         0.0081844808         0.0000000000         0.0000000000
     -212.4647379333         0.0325003759         0.0082061493         0.0000000000         0.0000000000
     -212.3507379333         0.0325349547         0.0082278757         0.0000000000         0.0000000000
     -212.2367379333         0.0325695890         0.0082496601         0.0000000000         0.0000000000
     -212.1227379333         0.0326042788         0.0082715027         0.0000000000         0.0000000000
     -212.0087379333         0.0326390242         0.0082934036         0.0000000000         0.0000000000
     -211.8947379333         0.0326738255         0.0083153629         0.0000000000         0.0000000000
     -211.7807379333         0.0327086827         0.0083373808         0.0000000000         0.0000000000
     -211.6667379333         0.0327435959         0.0083594573         0.0000000000         0.0000000000
     -211.5527379333         0.0327785652         0.0083815927         0.0000000000         0.0000000000
     -211.4387379333         0.0328135909         0.0084037870         0.0000000000         0.0000000000
     -211.3247379333         0.0328486729         0.0084260404         0.0000000000         0.0000000000
     -211.2107379333         0.0328838115         0.0084483530         0.0000000000         0.0000000000
     -211.0967379333         0.0329190066         0.0084707250         0.0000000000         0.0000000000
     -210.9827379333         0.0329542586         0.0084931564         0.0000000000         0.0000000000
     -210.8687379333         0.0329895674         0.0085156475         0.0000000000         0.0000000000
     -210.7547379333         0.0330249333         0.0085381982         0.0000000000         0.0000000000
     -210.6407379333         0.0330603562         0.0085608089         0.0000000000         0.0000000000
     -210.5267379333         0.0330958365         0.0085834796         0.0000000000         0.0000000000
     -210.4127379333         0.0331313741         0.0086062103         0.0000000000         0.0000000000
     -210.2987379333         0.0331669692         0.0086290014         0.0000000000         0.0000000000
     -210.1847379333         0.0332026219         0.0086518529         0.0000000000         0.0000000000
     -210.0707379333         0.0332383324         0.0086747649         0.0000000000         0.0000000000
     -209.9567379333         0.0332741007         0.0086977375         0.0000000000         0.0000000000
     -209.8427379333         0.0333099271         0.0087207710         0.0000000000         0.0000000000
     -209.7287379333         0.0333458116         0.0087438653         0.0000000000         0.0000000000
     -209.6147379333         0.0333817543         0.0087670208         0.0000000000         0.0000000000
     -209.5007379333         0.0334177555         0.0087902374         0.0000000000         0.0000000000
     -209.3867379333         0.0334538151         0.0088135154         0.0000000000         0.0000000000
     -209.2727379333         0.0334899334         0.0088368548         0.0000000000         0.0000000000
     -209.1587379333         0.0335261104         0.0088602558         0.0000000000         0.0000000000
     -209.0447379333         0.0335623463         0.0088837185         0.0000000000         0.0000000000
     -208.9307379333         0.0335986413         0.0089072431         0.0000000000         0.0000000000
     -208.8167379333         0.0336349954         0.0089308297         0.0000000000         0.0000000000
     -208.7027379333         0.0336714087         0.0089544784         0.0000000000         0.0000000000
     -208.5887379333         0.0337078815         0.0089781894         0.0000000000         0.0000000000
     -208.4747379333         0.0337444138         0.0090019628         0.0000000000         0.0000000000
     -208.3607379333         0.0337810058         0.0090257986         0.0000000000         0.0000000000
     -208.2467379333         0.0338176576         0.0090496972         0.0000000000         0.0000000000
     -208.1327379333         0.0338543693         0.0090736585         0.0000000000         0.0000000000
     -208.0187379333         0.0338911411         0.0090976827         0.0000000000         0.0000000000
     -207.9047379333         0.0339279731         0.0091217701         0.0000000000         0.0000000000
     -207.7907379333         0.0339648653         0.0091459206         0.0000000000         0.0000000000
     -207.6767379333         0.0340018181         0.0091701344         0.0000000000         0.0000000000
     -207.5627379333         0.0340388314         0.0091944117         0.0000000000         0.0000000000
     -207.4487379333         0.0340759055         0.0092187525         0.0000000000         0.0000000000
     -207.3347379333         0.0341130404         0.0092431571         0.0000000000         0.0000000000
     -207.2207379333         0.0341502363         0.0092676256         0.0000000000         0.0000000000
     -207.1067379333         0.0341874933         0.0092921580         0.0000000000         0.0000000000
     -206.9927379333         0.0342248116         0.0093167546         0.0000000000         0.0000000000
     -206.8787379333         0.0342621913         0.0093414154         0.0000000000         0.0000000000
     -206.7647379333         0.0342996325         0.0093661406         0.0000000000         0.0000000000
     -206.6507379333         0.0343371353         0.0093909304         0.0000000000         0.0000000000
     -206.5367379333         0.0343747000         0.0094157848         0.0000000000         0.0000000000
     -206.4227379333         0.0344123266         0.0094407040         0.0000000000         0.0000000000
     -206.3087379333         0.0344500153         0.0094656882         0.0000000000         0.0000000000
     -206.1947379333         0.0344877661         0.0094907374         0.0000000000         0.0000000000
     -206.0807379333         0.0345255794         0.0095158518         0.0000000000         0.0000000000
     -205.9667379333         0.0345634551         0.0095410315         0.0000000000         0.0000000000
     -205.8527379333         0.0346013934         0.0095662767         0.0000000000         0.0000000000
     -205.7387379333         0.0346393945         0.0095915875         0.0000000000         0.0000000000
     -205.6247379333         0.0346774585         0.0096169641         0.0000000000         0.0000000000
     -205.5107379333         0.0347155856         0.0096424065         0.0000000000         0.0000000000
     -205.3967379333         0.0347537758         0.0096679149         0.0000000000         0.0000000000
     -205.2827379333         0.0347920293         0.0096934895         0.0000000000         0.0000000000
     -205.1687379333         0.0348303464         0.0097191303         0.0000000000         0.0000000000
     -205.0547379333         0.0348687270         0.0097448376         0.0000000000         0.0000000000
     -204.9407379333         0.0349071713         0.0097706113         0.0000000000         0.0000000000
     -204.8267379333         0.0349456796         0.0097964518         0.0000000000         0.0000000000
     -204.7127379333         0.0349842518         0.0098223591         0.0000000000         0.0000000000
     -204.5987379333         0.0350228883         0.0098483333         0.0000000000         0.0000000000
     -204.4847379333         0.0350615890         0.0098743746         0.0000000000         0.0000000000
     -204.3707379333         0.0351003542         0.0099004831         0.0000000000         0.0000000000
     -204.2567379333         0.0351391841         0.0099266590         0.0000000000         0.0000000000
     -204.1427379333         0.0351780786         0.0099529023         0.0000000000         0.0000000000
     -204.0287379333         0.0352170381         0.0099792133         0.0000000000         0.0000000000
     -203.9147379333         0.0352560626         0.0100055920         0.0000000000         0.0000000000
     -203.8007379333         0.0352951522         0.0100320387         0.0000000000         0.0000000000
     -203.6867379333         0.0353343072         0.0100585533         0.0000000000         0.0000000000
     -203.5727379333         0.0353735277         0.0100851361         0.0000000000         0.0000000000
     -203.4587379333         0.0354128138         0.0101117872         0.0000000000         0.0000000000
     -203.3447379333         0.0354521656         0.0101385067         0.0000000000         0.0000000000
     -203.2307379333         0.0354915834         0.0101652948         0.0000000000         0.0000000000
     -203.1167379333         0.0355310672         0.0101921516         0.0000000000         0.0000000000
     -203.0027379333         0.0355706173         0.0102190772         0.0000000000         0.0000000000
     -202.8887379333         0.0356102337         0.0102460718         0.0000000000         0.0000000000
     -202.7747379333         0.0356499166         0.0102731355         0.0000000000         0.0000000000
     -202.6607379333         0.0356896661         0.0103002684         0.0000000000         0.0000000000
     -202.5467379333         0.0357294825         0.0103274707         0.0000000000         0.0000000000
     -202.4327379333         0.0357693658         0.0103547425         0.0000000000         0.0000000000
     -202.3187379333         0.0358093163         0.0103820840         0.0000000000         0.0000000000
     -202.2047379333         0.0358493340         0.0104094952         0.0000000000         0.0000000000
     -202.0907379333         0.0358894191         0.0104369764         0.0000000000         0.0000000000
     -201.9767379333         0.0359295718         0.0104645276         0.0000000000         0.0000000000
     -201.8627379333         0.0359697922         0.0104921490         0.0000000000         0.0000000000
     -201.7487379333         0.0360100804         0.0105198407         0.0000000000         0.0000000000
     -201.6347379333         0.0360504367         0.0105476028         0.0000000000         0.0000000000
     -201.5207379333         0.0360908612         0.0105754356         0.0000000000         0.0000000000
     -201.4067379333         0.0361313540         0.0106033390         0.0000000000         0.0000000000
     -201.2927379333         0.0361719153         0.0106313133         0.0000000000         0.0000000000
     -201.1787379333         0.0362125452         0.0106593587         0.0000000000         0.0000000000
