# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -185.4609337461         0.0270337225         0.0000000000         0.0013163264        -0.0247789915
     -185.3609337461         0.0270624743         0.0000000000         0.0013171135        -0.0248061514
     -185.2609337461         0.0270912720         0.0000000000         0.0013179013        -0.0248331720
     -185.1609337461         0.0271201157         0.0000000000         0.0013186899        -0.0248600530
     -185.0609337461         0.0271490057         0.0000000000         0.0013194791        -0.0248867936
     -184.9609337461         0.0271779419         0.0000000000         0.0013202691        -0.0249133934
     -184.8609337461         0.0272069244         0.0000000000         0.0013210597        -0.0249398518
     -184.7609337461         0.0272359535         0.0000000000         0.0013218511        -0.0249661683
     -184.6609337461         0.0272650291         0.0000000000         0.0013226432        -0.0249923424
     -184.5609337461         0.0272941514         0.0000000000         0.0013234360        -0.0250183735
     -184.4609337461         0.0273233204         0.0000000000         0.0013242295        -0.0250442612
     -184.3609337461         0.0273525363         0.0000000000         0.0013250237        -0.0250700050
     -184.2609337461         0.0273817992         0.0000000000         0.0013258186        -0.0250956043
     -184.1609337461         0.0274111091         0.0000000000         0.0013266143        -0.0251210586
     -184.0609337461         0.0274404663         0.0000000000         0.0013274106        -0.0251463675
     -183.9609337461         0.0274698706         0.0000000000         0.0013282077        -0.0251715305
     -183.8609337461         0.0274993224         0.0000000000         0.0013290055        -0.0251965471
     -183.7609337461         0.0275288217         0.0000000000         0.0013298040        -0.0252214168
     -183.6609337461         0.0275583685         0.0000000000         0.0013306032        -0.0252461391
     -183.5609337461         0.0275879630         0.0000000000         0.0013314032        -0.0252707137
     -183.4609337461         0.0276176052         0.0000000000         0.0013322039        -0.0252951399
     -183.3609337461         0.0276472954         0.0000000000         0.0013330053        -0.0253194175
     -183.2609337461         0.0276770336         0.0000000000         0.0013338074        -0.0253435459
     -183.1609337461         0.0277068198         0.0000000000         0.0013346102        -0.0253675248
     -183.0609337461         0.0277366543         0.0000000000         0.0013354138        -0.0253913536
     -182.9609337461         0.0277665370         0.0000000000         0.0013362181        -0.0254150319
     -182.8609337461         0.0277964682         0.0000000000         0.0013370231        -0.0254385594
     -182.7609337461         0.0278264478         0.0000000000         0.0013378289        -0.0254619356
     -182.6609337461         0.0278564761         0.0000000000         0.0013386354        -0.0254851601
     -182.5609337461         0.0278865531         0.0000000000         0.0013394426        -0.0255082326
     -182.4609337461         0.0279166790         0.0000000000         0.0013402505        -0.0255311525
     -182.3609337461         0.0279468537         0.0000000000         0.0013410592        -0.0255539195
     -182.2609337461         0.0279770775         0.0000000000         0.0013418686        -0.0255765333
     -182.1609337461         0.0280073505         0.0000000000         0.0013426787        -0.0255989934
     -182.0609337461         0.0280376727         0.0000000000         0.0013434896        -0.0256212996
     -181.9609337461         0.0280680442         0.0000000000         0.0013443012        -0.0256434513
     -181.8609337461         0.0280984652         0.0000000000         0.0013451135        -0.0256654483
     -181.7609337461         0.0281289358         0.0000000000         0.0013459266        -0.0256872902
     -181.6609337461         0.0281594561         0.0000000000         0.0013467404        -0.0257089767
     -181.5609337461         0.0281900262         0.0000000000         0.0013475549        -0.0257305074
     -181.4609337461         0.0282206462         0.0000000000         0.0013483702        -0.0257518819
     -181.3609337461         0.0282513162         0.0000000000         0.0013491862        -0.0257731000
     -181.2609337461         0.0282820363         0.0000000000         0.0013500030        -0.0257941614
     -181.1609337461         0.0283128066         0.0000000000         0.0013508205        -0.0258150656
     -181.0609337461         0.0283436272         0.0000000000         0.0013516387        -0.0258358125
     -180.9609337461         0.0283744984         0.0000000000         0.0013524577        -0.0258564017
     -180.8609337461         0.0284054200         0.0000000000         0.0013532775        -0.0258768328
     -180.7609337461         0.0284363924         0.0000000000         0.0013540979        -0.0258971057
     -180.6609337461         0.0284674155         0.0000000000         0.0013549192        -0.0259172200
     -180.5609337461         0.0284984895         0.0000000000         0.0013557411        -0.0259371755
     -180.4609337461         0.0285296145         0.0000000000         0.0013565639        -0.0259569718
     -180.3609337461         0.0285607906         0.0000000000         0.0013573873        -0.0259766087
     -180.2609337461         0.0285920179         0.0000000000         0.0013582115        -0.0259960860
     -180.1609337461         0.0286232966         0.0000000000         0.0013590365        -0.0260154034
     -180.0609337461         0.0286546267         0.0000000000         0.0013598622        -0.0260345607
     -179.9609337461         0.0286860084         0.0000000000         0.0013606887        -0.0260535575
