# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -208.1940309617         0.0154589028         0.0000000001         0.0009808056        -0.1409290852
     -208.0800309617         0.0154753285         0.0000000001         0.0009814058        -0.1412815150
     -207.9660309617         0.0154917804         0.0000000001         0.0009820064        -0.1416304865
     -207.8520309617         0.0155082587         0.0000000001         0.0009826077        -0.1419759473
     -207.7380309617         0.0155247632         0.0000000001         0.0009832094        -0.1423178452
     -207.6240309617         0.0155412942         0.0000000001         0.0009838118        -0.1426561286
     -207.5100309617         0.0155578516         0.0000000001         0.0009844147        -0.1429907461
     -207.3960309617         0.0155744356         0.0000000001         0.0009850181        -0.1433216468
     -207.2820309617         0.0155910461         0.0000000001         0.0009856221        -0.1436487804
     -207.1680309617         0.0156076832         0.0000000001         0.0009862266        -0.1439720967
     -207.0540309617         0.0156243470         0.0000000001         0.0009868317        -0.1442915462
     -206.9400309617         0.0156410376         0.0000000001         0.0009874374        -0.1446070799
     -206.8260309617         0.0156577549         0.0000000001         0.0009880436        -0.1449186493
     -206.7120309617         0.0156744991         0.0000000001         0.0009886504        -0.1452262063
     -206.5980309617         0.0156912702         0.0000000001         0.0009892577        -0.1455297036
     -206.4840309617         0.0157080683         0.0000000001         0.0009898656        -0.1458290943
     -206.3700309617         0.0157248935         0.0000000001         0.0009904741        -0.1461243321
     -206.2560309617         0.0157417457         0.0000000001         0.0009910831        -0.1464153713
     -206.1420309617         0.0157586250         0.0000000001         0.0009916927        -0.1467021670
     -206.0280309617         0.0157755316         0.0000000001         0.0009923028        -0.1469846747
     -205.9140309617         0.0157924654         0.0000000001         0.0009929135        -0.1472628508
     -205.8000309617         0.0158094265         0.0000000001         0.0009935248        -0.1475366523
     -205.6860309617         0.0158264150         0.0000000001         0.0009941366        -0.1478060369
     -205.5720309617         0.0158434309         0.0000000001         0.0009947490        -0.1480709630
     -205.4580309617         0.0158604744         0.0000000001         0.0009953620        -0.1483313898
     -205.3440309617         0.0158775454         0.0000000001         0.0009959755        -0.1485872772
     -205.2300309617         0.0158946440         0.0000000001         0.0009965896        -0.1488385859
     -205.1160309617         0.0159117703         0.0000000001         0.0009972042        -0.1490852775
     -205.0020309617         0.0159289243         0.0000000001         0.0009978195        -0.1493273144
     -204.8880309617         0.0159461062         0.0000000001         0.0009984353        -0.1495646596
     -204.7740309617         0.0159633158         0.0000000001         0.0009990516        -0.1497972771
     -204.6600309617         0.0159805534         0.0000000001         0.0009996686        -0.1500251319
     -204.5460309617         0.0159978190         0.0000000001         0.0010002861        -0.1502481897
     -204.4320309617         0.0160151126         0.0000000001         0.0010009042        -0.1504664172
     -204.3180309617         0.0160324343         0.0000000001         0.0010015228        -0.1506797819
     -204.2040309617         0.0160497842         0.0000000001         0.0010021421        -0.1508882522
     -204.0900309617         0.0160671623         0.0000000001         0.0010027619        -0.1510917976
     -203.9760309617         0.0160845686         0.0000000001         0.0010033822        -0.1512903885
     -203.8620309617         0.0161020033         0.0000000001         0.0010040032        -0.1514839962
     -203.7480309617         0.0161194665         0.0000000001         0.0010046247        -0.1516725930
     -203.6340309617         0.0161369580         0.0000000001         0.0010052468        -0.1518561521
     -203.5200309617         0.0161544782         0.0000000001         0.0010058695        -0.1520346479
     -203.4060309617         0.0161720269         0.0000000001         0.0010064928        -0.1522080557
     -203.2920309617         0.0161896042         0.0000000001         0.0010071166        -0.1523763517
     -203.1780309617         0.0162072103         0.0000000001         0.0010077410        -0.1525395134
     -203.0640309617         0.0162248451         0.0000000001         0.0010083660        -0.1526975190
     -202.9500309617         0.0162425088         0.0000000001         0.0010089916        -0.1528503482
     -202.8360309617         0.0162602014         0.0000000001         0.0010096178        -0.1529979813
     -202.7220309617         0.0162779230         0.0000000001         0.0010102445        -0.1531403999
     -202.6080309617         0.0162956736         0.0000000001         0.0010108719        -0.1532775867
     -202.4940309617         0.0163134532         0.0000000001         0.0010114998        -0.1534095253
     -202.3800309617         0.0163312621         0.0000000001         0.0010121283        -0.1535362006
     -202.2660309617         0.0163491001         0.0000000001         0.0010127574        -0.1536575985
     -202.1520309617         0.0163669675         0.0000000001         0.0010133870        -0.1537737059
     -202.0380309617         0.0163848642         0.0000000001         0.0010140173        -0.1538845110
     -201.9240309617         0.0164027903         0.0000000001         0.0010146481        -0.1539900029
     -201.8100309617         0.0164207459         0.0000000001         0.0010152796        -0.1540901719
     -201.6960309617         0.0164387310         0.0000000001         0.0010159116        -0.1541850096
     -201.5820309617         0.0164567458         0.0000000001         0.0010165442        -0.1542745084
     -201.4680309617         0.0164747902         0.0000000001         0.0010171774        -0.1543586619
     -201.3540309617         0.0164928643         0.0000000001         0.0010178112        -0.1544374650
     -201.2400309617         0.0165109683         0.0000000001         0.0010184456        -0.1545109135
     -201.1260309617         0.0165291021         0.0000000001         0.0010190806        -0.1545790044
     -201.0120309617         0.0165472659         0.0000000001         0.0010197162        -0.1546417358
     -200.8980309617         0.0165654597         0.0000000001         0.0010203523        -0.1546991071
     -200.7840309617         0.0165836835         0.0000000001         0.0010209891        -0.1547511185
     -200.6700309617         0.0166019375         0.0000000001         0.0010216265        -0.1547977715
     -200.5560309617         0.0166202217         0.0000000001         0.0010222644        -0.1548390687
     -200.4420309617         0.0166385361         0.0000000001         0.0010229030        -0.1548750138
     -200.3280309617         0.0166568809         0.0000000001         0.0010235421        -0.1549056115
     -200.2140309617         0.0166752561         0.0000000001         0.0010241819        -0.1549308677
     -200.1000309617         0.0166936617         0.0000000001         0.0010248222        -0.1549507895
     -199.9860309617         0.0167120979         0.0000000001         0.0010254632        -0.1549653848
     -199.8720309617         0.0167305647         0.0000000001         0.0010261047        -0.1549746627
     -199.7580309617         0.0167490621         0.0000000001         0.0010267469        -0.1549786336
     -199.6440309617         0.0167675903         0.0000000001         0.0010273896        -0.1549773087
     -199.5300309617         0.0167861494         0.0000000001         0.0010280330        -0.1549707003
     -199.4160309617         0.0168047392         0.0000000001         0.0010286770        -0.1549588218
     -199.3020309617         0.0168233601         0.0000000001         0.0010293215        -0.1549416876
     -199.1880309617         0.0168420119         0.0000000001         0.0010299667        -0.1549193132
     -199.0740309617         0.0168606949         0.0000000001         0.0010306125        -0.1548917151
     -198.9600309617         0.0168794089         0.0000000002         0.0010312589        -0.1548589107
     -198.8460309617         0.0168981542         0.0000000002         0.0010319059        -0.1548209186
     -198.7320309617         0.0169169308         0.0000000002         0.0010325535        -0.1547777582
     -198.6180309617         0.0169357388         0.0000000002         0.0010332017        -0.1547294499
     -198.5040309617         0.0169545782         0.0000000002         0.0010338505        -0.1546760153
     -198.3900309617         0.0169734491         0.0000000002         0.0010345000        -0.1546174767
     -198.2760309617         0.0169923515         0.0000000002         0.0010351500        -0.1545538574
     -198.1620309617         0.0170112857         0.0000000002         0.0010358007        -0.1544851817
     -198.0480309617         0.0170302515         0.0000000002         0.0010364519        -0.1544114746
     -197.9340309617         0.0170492491         0.0000000002         0.0010371038        -0.1543327624
     -197.8200309617         0.0170682785         0.0000000002         0.0010377563        -0.1542490719
     -197.7060309617         0.0170873399         0.0000000002         0.0010384095        -0.1541604309
     -197.5920309617         0.0171064333         0.0000000002         0.0010390632        -0.1540668681
     -197.4780309617         0.0171255588         0.0000000002         0.0010397175        -0.1539684131
     -197.3640309617         0.0171447164         0.0000000002         0.0010403725        -0.1538650961
     -197.2500309617         0.0171639062         0.0000000002         0.0010410281        -0.1537569483
     -197.1360309617         0.0171831283         0.0000000002         0.0010416843        -0.1536440017
     -197.0220309617         0.0172023827         0.0000000002         0.0010423411        -0.1535262889
     -196.9080309617         0.0172216696         0.0000000002         0.0010429986        -0.1534038435
     -196.7940309617         0.0172409890         0.0000000002         0.0010436567        -0.1532766996
     -196.6800309617         0.0172603410         0.0000000002         0.0010443153        -0.1531448922
     -196.5660309617         0.0172797256         0.0000000002         0.0010449747        -0.1530084569
     -196.4520309617         0.0172991430         0.0000000002         0.0010456346        -0.1528674301
     -196.3380309617         0.0173185931         0.0000000002         0.0010462952        -0.1527218488
     -196.2240309617         0.0173380762         0.0000000002         0.0010469564        -0.1525717506
     -196.1100309617         0.0173575921         0.0000000002         0.0010476182        -0.1524171739
     -195.9960309617         0.0173771411         0.0000000002         0.0010482806        -0.1522581576
     -195.8820309617         0.0173967232         0.0000000002         0.0010489437        -0.1520947411
     -195.7680309617         0.0174163385         0.0000000002         0.0010496074        -0.1519269647
     -195.6540309617         0.0174359870         0.0000000002         0.0010502717        -0.1517548689
     -195.5400309617         0.0174556688         0.0000000002         0.0010509367        -0.1515784950
     -195.4260309617         0.0174753841         0.0000000002         0.0010516023        -0.1513978847
     -195.3120309617         0.0174951328         0.0000000002         0.0010522685        -0.1512130803
     -195.1980309617         0.0175149150         0.0000000002         0.0010529354        -0.1510241244
     -195.0840309617         0.0175347309         0.0000000002         0.0010536029        -0.1508310604
     -194.9700309617         0.0175545805         0.0000000002         0.0010542710        -0.1506339318
     -194.8560309617         0.0175744638         0.0000000002         0.0010549398        -0.1504327827
     -194.7420309617         0.0175943810         0.0000000002         0.0010556092        -0.1502276577
     -194.6280309617         0.0176143322         0.0000000002         0.0010562792        -0.1500186016
     -194.5140309617         0.0176343173         0.0000000003         0.0010569499        -0.1498056598
     -194.4000309617         0.0176543365         0.0000000003         0.0010576212        -0.1495888778
     -194.2860309617         0.0176743899         0.0000000003         0.0010582931        -0.1493683016
     -194.1720309617         0.0176944776         0.0000000003         0.0010589657        -0.1491439775
     -194.0580309617         0.0177145995         0.0000000003         0.0010596389        -0.1489159522
     -193.9440309617         0.0177347559         0.0000000003         0.0010603128        -0.1486842724
     -193.8300309617         0.0177549467         0.0000000003         0.0010609873        -0.1484489854
     -193.7160309617         0.0177751721         0.0000000003         0.0010616625        -0.1482101386
     -193.6020309617         0.0177954322         0.0000000003         0.0010623383        -0.1479677795
     -193.4880309617         0.0178157269         0.0000000003         0.0010630148        -0.1477219561
     -193.3740309617         0.0178360564         0.0000000003         0.0010636918        -0.1474727163
     -193.2600309617         0.0178564208         0.0000000003         0.0010643696        -0.1472201084
     -193.1460309617         0.0178768202         0.0000000003         0.0010650480        -0.1469641808
     -193.0320309617         0.0178972546         0.0000000003         0.0010657270        -0.1467049820
     -192.9180309617         0.0179177241         0.0000000003         0.0010664067        -0.1464425606
     -192.8040309617         0.0179382288         0.0000000003         0.0010670870        -0.1461769654
     -192.6900309617         0.0179587688         0.0000000003         0.0010677680        -0.1459082453
     -192.5760309617         0.0179793441         0.0000000003         0.0010684497        -0.1456364491
     -192.4620309617         0.0179999549         0.0000000003         0.0010691320        -0.1453616260
     -192.3480309617         0.0180206012         0.0000000003         0.0010698149        -0.1450838248
     -192.2340309617         0.0180412831         0.0000000003         0.0010704985        -0.1448030948
     -192.1200309617         0.0180620007         0.0000000003         0.0010711828        -0.1445194850
     -192.0060309617         0.0180827540         0.0000000003         0.0010718677        -0.1442330444
     -191.8920309617         0.0181035432         0.0000000003         0.0010725532        -0.1439438222
     -191.7780309617         0.0181243683         0.0000000003         0.0010732395        -0.1436518673
     -191.6640309617         0.0181452295         0.0000000003         0.0010739263        -0.1433572289
     -191.5500309617         0.0181661267         0.0000000003         0.0010746139        -0.1430599557
     -191.4360309617         0.0181870601         0.0000000004         0.0010753021        -0.1427600968
     -191.3220309617         0.0182080298         0.0000000004         0.0010759909        -0.1424577008
     -191.2080309617         0.0182290358         0.0000000004         0.0010766805        -0.1421528165
     -191.0940309617         0.0182500782         0.0000000004         0.0010773707        -0.1418454924
     -190.9800309617         0.0182711572         0.0000000004         0.0010780615        -0.1415357770
     -190.8660309617         0.0182922728         0.0000000004         0.0010787530        -0.1412237185
     -190.7520309617         0.0183134250         0.0000000004         0.0010794452        -0.1409093652
     -190.6380309617         0.0183346141         0.0000000004         0.0010801380        -0.1405927650
     -190.5240309617         0.0183558400         0.0000000004         0.0010808316        -0.1402739658
     -190.4100309617         0.0183771028         0.0000000004         0.0010815257        -0.1399530152
     -190.2960309617         0.0183984026         0.0000000004         0.0010822206        -0.1396299606
     -190.1820309617         0.0184197396         0.0000000004         0.0010829161        -0.1393048492
     -190.0680309617         0.0184411138         0.0000000004         0.0010836123        -0.1389777281
     -189.9540309617         0.0184625252         0.0000000004         0.0010843091        -0.1386486442
     -189.8400309617         0.0184839741         0.0000000004         0.0010850067        -0.1383176438
     -189.7260309617         0.0185054604         0.0000000004         0.0010857049        -0.1379847733
     -189.6120309617         0.0185269842         0.0000000004         0.0010864038        -0.1376500789
     -189.4980309617         0.0185485457         0.0000000004         0.0010871033        -0.1373136062
     -189.3840309617         0.0185701449         0.0000000004         0.0010878035        -0.1369754007
     -189.2700309617         0.0185917819         0.0000000005         0.0010885044        -0.1366355078
     -189.1560309617         0.0186134568         0.0000000005         0.0010892060        -0.1362939722
     -189.0420309617         0.0186351697         0.0000000005         0.0010899083        -0.1359508387
     -188.9280309617         0.0186569207         0.0000000005         0.0010906112        -0.1356061516
     -188.8140309617         0.0186787099         0.0000000005         0.0010913148        -0.1352599549
     -188.7000309617         0.0187005373         0.0000000005         0.0010920191        -0.1349122923
     -188.5860309617         0.0187224030         0.0000000005         0.0010927241        -0.1345632071
     -188.4720309617         0.0187443072         0.0000000005         0.0010934298        -0.1342127423
     -188.3580309617         0.0187662500         0.0000000005         0.0010941361        -0.1338609408
     -188.2440309617         0.0187882313         0.0000000005         0.0010948432        -0.1335078446
     -188.1300309617         0.0188102514         0.0000000005         0.0010955509        -0.1331534960
     -188.0160309617         0.0188323102         0.0000000005         0.0010962593        -0.1327979364
     -187.9020309617         0.0188544079         0.0000000005         0.0010969684        -0.1324412072
