# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -240.0246356371         0.0054731207         0.0000252412         0.0034864238        -0.0541894764
     -239.9106356371         0.0054782560         0.0000253521         0.0034886993        -0.0543448749
     -239.7966356371         0.0054833986         0.0000254634         0.0034909771        -0.0545006870
     -239.6826356371         0.0054885484         0.0000255751         0.0034932570        -0.0546569133
     -239.5686356371         0.0054937054         0.0000256874         0.0034955393        -0.0548135540
     -239.4546356371         0.0054988697         0.0000258001         0.0034978237        -0.0549706098
     -239.3406356371         0.0055040413         0.0000259132         0.0035001104        -0.0551280810
     -239.2266356371         0.0055092202         0.0000260269         0.0035023993        -0.0552859679
     -239.1126356371         0.0055144064         0.0000261410         0.0035046904        -0.0554442711
     -238.9986356371         0.0055196000         0.0000262556         0.0035069839        -0.0556029909
     -238.8846356371         0.0055248008         0.0000263707         0.0035092795        -0.0557621277
     -238.7706356371         0.0055300090         0.0000264863         0.0035115774        -0.0559216819
     -238.6566356371         0.0055352246         0.0000266023         0.0035138776        -0.0560816538
     -238.5426356371         0.0055404475         0.0000267188         0.0035161800        -0.0562420439
     -238.4286356371         0.0055456779         0.0000268359         0.0035184847        -0.0564028525
     -238.3146356371         0.0055509156         0.0000269534         0.0035207917        -0.0565640800
     -238.2006356371         0.0055561608         0.0000270714         0.0035231009        -0.0567257266
     -238.0866356371         0.0055614134         0.0000271899         0.0035254124        -0.0568877928
     -237.9726356371         0.0055666734         0.0000273089         0.0035277261        -0.0570502788
     -237.8586356371         0.0055719409         0.0000274283         0.0035300422        -0.0572131850
     -237.7446356371         0.0055772159         0.0000275483         0.0035323605        -0.0573765117
     -237.6306356371         0.0055824983         0.0000276688         0.0035346811        -0.0575402592
     -237.5166356371         0.0055877883         0.0000277898         0.0035370040        -0.0577044278
     -237.4026356371         0.0055930857         0.0000279113         0.0035393292        -0.0578690177
     -237.2886356371         0.0055983908         0.0000280333         0.0035416567        -0.0580340292
     -237.1746356371         0.0056037033         0.0000281558         0.0035439864        -0.0581994626
     -237.0606356371         0.0056090234         0.0000282788         0.0035463185        -0.0583653182
     -236.9466356371         0.0056143511         0.0000284024         0.0035486529        -0.0585315961
     -236.8326356371         0.0056196864         0.0000285264         0.0035509896        -0.0586982967
     -236.7186356371         0.0056250293         0.0000286510         0.0035533285        -0.0588654201
     -236.6046356371         0.0056303798         0.0000287761         0.0035556698        -0.0590329666
     -236.4906356371         0.0056357379         0.0000289017         0.0035580134        -0.0592009363
     -236.3766356371         0.0056411037         0.0000290278         0.0035603593        -0.0593693295
     -236.2626356371         0.0056464771         0.0000291545         0.0035627076        -0.0595381463
     -236.1486356371         0.0056518582         0.0000292817         0.0035650581        -0.0597073870
     -236.0346356371         0.0056572470         0.0000294094         0.0035674110        -0.0598770516
     -235.9206356371         0.0056626435         0.0000295377         0.0035697662        -0.0600471404
     -235.8066356371         0.0056680477         0.0000296664         0.0035721238        -0.0602176534
     -235.6926356371         0.0056734597         0.0000297958         0.0035744837        -0.0603885908
     -235.5786356371         0.0056788794         0.0000299256         0.0035768459        -0.0605599528
     -235.4646356371         0.0056843069         0.0000300560         0.0035792104        -0.0607317394
     -235.3506356371         0.0056897421         0.0000301870         0.0035815773        -0.0609039507
