# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -219.7329513185         0.0113037510         0.0000000000         0.0000000000        -0.0010590691
     -219.6189513185         0.0113153002         0.0000000000         0.0000000000        -0.0010631597
     -219.5049513185         0.0113268671         0.0000000000         0.0000000000        -0.0010672645
     -219.3909513185         0.0113384518         0.0000000000         0.0000000000        -0.0010713836
     -219.2769513185         0.0113500542         0.0000000000         0.0000000000        -0.0010755169
     -219.1629513185         0.0113616744         0.0000000000         0.0000000000        -0.0010796646
     -219.0489513185         0.0113733125         0.0000000000         0.0000000000        -0.0010838266
     -218.9349513185         0.0113849685         0.0000000000         0.0000000000        -0.0010880030
     -218.8209513185         0.0113966423         0.0000000000         0.0000000000        -0.0010921939
     -218.7069513185         0.0114083342         0.0000000000         0.0000000000        -0.0010963992
     -218.5929513185         0.0114200440         0.0000000000         0.0000000000        -0.0011006191
     -218.4789513185         0.0114317719         0.0000000000         0.0000000000        -0.0011048535
     -218.3649513185         0.0114435179         0.0000000000         0.0000000000        -0.0011091025
     -218.2509513185         0.0114552819         0.0000000000         0.0000000000        -0.0011133662
     -218.1369513185         0.0114670641         0.0000000000         0.0000000000        -0.0011176446
     -218.0229513185         0.0114788645         0.0000000000         0.0000000000        -0.0011219377
     -217.9089513185         0.0114906831         0.0000000000         0.0000000000        -0.0011262456
     -217.7949513185         0.0115025200         0.0000000000         0.0000000000        -0.0011305683
     -217.6809513185         0.0115143751         0.0000000000         0.0000000000        -0.0011349059
     -217.5669513185         0.0115262486         0.0000000000         0.0000000000        -0.0011392583
     -217.4529513185         0.0115381405         0.0000000000         0.0000000000        -0.0011436257
     -217.3389513185         0.0115500508         0.0000000000         0.0000000000        -0.0011480081
     -217.2249513185         0.0115619795         0.0000000000         0.0000000000        -0.0011524055
     -217.1109513185         0.0115739267         0.0000000000         0.0000000000        -0.0011568179
     -216.9969513185         0.0115858924         0.0000000000         0.0000000000        -0.0011612455
     -216.8829513185         0.0115978767         0.0000000000         0.0000000000        -0.0011656882
     -216.7689513185         0.0116098796         0.0000000000         0.0000000000        -0.0011701461
     -216.6549513185         0.0116219011         0.0000000000         0.0000000000        -0.0011746193
     -216.5409513185         0.0116339413         0.0000000000         0.0000000000        -0.0011791077
     -216.4269513185         0.0116460002         0.0000000000         0.0000000000        -0.0011836114
     -216.3129513185         0.0116580778         0.0000000000         0.0000000000        -0.0011881305
     -216.1989513185         0.0116701743         0.0000000000         0.0000000000        -0.0011926650
     -216.0849513185         0.0116822896         0.0000000000         0.0000000000        -0.0011972150
     -215.9709513185         0.0116944237         0.0000000000         0.0000000000        -0.0012017804
     -215.8569513185         0.0117065768         0.0000000000         0.0000000000        -0.0012063614
     -215.7429513185         0.0117187488         0.0000000000         0.0000000000        -0.0012109580
     -215.6289513185         0.0117309398         0.0000000000         0.0000000000        -0.0012155701
     -215.5149513185         0.0117431499         0.0000000000         0.0000000000        -0.0012201980
     -215.4009513185         0.0117553790         0.0000000000         0.0000000000        -0.0012248415
     -215.2869513185         0.0117676272         0.0000000000         0.0000000000        -0.0012295008
     -215.1729513185         0.0117798945         0.0000000000         0.0000000000        -0.0012341759
     -215.0589513185         0.0117921811         0.0000000000         0.0000000000        -0.0012388668
     -214.9449513185         0.0118044868         0.0000000000         0.0000000000        -0.0012435736
     -214.8309513185         0.0118168119         0.0000000000         0.0000000000        -0.0012482963
     -214.7169513185         0.0118291562         0.0000000000         0.0000000000        -0.0012530349
     -214.6029513185         0.0118415199         0.0000000000         0.0000000000        -0.0012577896
     -214.4889513185         0.0118539030         0.0000000000         0.0000000000        -0.0012625603
     -214.3749513185         0.0118663055         0.0000000000         0.0000000000        -0.0012673472
     -214.2609513185         0.0118787275         0.0000000000         0.0000000000        -0.0012721501
     -214.1469513185         0.0118911690         0.0000000000         0.0000000000        -0.0012769692
     -214.0329513185         0.0119036300         0.0000000000         0.0000000000        -0.0012818046
     -213.9189513185         0.0119161107         0.0000000000         0.0000000000        -0.0012866562
     -213.8049513185         0.0119286109         0.0000000000         0.0000000000        -0.0012915242
     -213.6909513185         0.0119411309         0.0000000000         0.0000000000        -0.0012964085
     -213.5769513185         0.0119536705         0.0000000000         0.0000000000        -0.0013013092
     -213.4629513185         0.0119662299         0.0000000000         0.0000000000        -0.0013062264
     -213.3489513185         0.0119788091         0.0000000000         0.0000000000        -0.0013111600
     -213.2349513185         0.0119914082         0.0000000000         0.0000000000        -0.0013161102
     -213.1209513185         0.0120040271         0.0000000000         0.0000000000        -0.0013210769
     -213.0069513185         0.0120166660         0.0000000000         0.0000000000        -0.0013260603
