# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -207.4851577275         0.0151311199         0.0000082779         0.0000000000        -0.0000000000
     -207.3711577275         0.0151470108         0.0000083221         0.0000000000        -0.0000000000
     -207.2571577275         0.0151629269         0.0000083666         0.0000000000        -0.0000000000
     -207.1431577275         0.0151788681         0.0000084113         0.0000000000        -0.0000000000
     -207.0291577275         0.0151948345         0.0000084562         0.0000000000        -0.0000000000
     -206.9151577275         0.0152108262         0.0000085014         0.0000000000        -0.0000000000
     -206.8011577275         0.0152268432         0.0000085468         0.0000000000        -0.0000000000
     -206.6871577275         0.0152428857         0.0000085925         0.0000000000        -0.0000000000
     -206.5731577275         0.0152589535         0.0000086384         0.0000000000        -0.0000000000
     -206.4591577275         0.0152750468         0.0000086845         0.0000000000        -0.0000000000
     -206.3451577275         0.0152911657         0.0000087309         0.0000000000        -0.0000000000
     -206.2311577275         0.0153073101         0.0000087775         0.0000000000        -0.0000000000
     -206.1171577275         0.0153234802         0.0000088244         0.0000000000        -0.0000000000
     -206.0031577275         0.0153396760         0.0000088715         0.0000000000        -0.0000000000
     -205.8891577275         0.0153558976         0.0000089189         0.0000000000        -0.0000000000
     -205.7751577275         0.0153721450         0.0000089665         0.0000000000        -0.0000000000
     -205.6611577275         0.0153884182         0.0000090144         0.0000000000        -0.0000000000
     -205.5471577275         0.0154047174         0.0000090625         0.0000000000        -0.0000000000
     -205.4331577275         0.0154210426         0.0000091109         0.0000000000        -0.0000000000
     -205.3191577275         0.0154373937         0.0000091595         0.0000000000        -0.0000000000
     -205.2051577275         0.0154537710         0.0000092084         0.0000000000        -0.0000000000
     -205.0911577275         0.0154701744         0.0000092575         0.0000000000        -0.0000000000
     -204.9771577275         0.0154866040         0.0000093069         0.0000000000        -0.0000000000
     -204.8631577275         0.0155030599         0.0000093566         0.0000000000        -0.0000000000
     -204.7491577275         0.0155195421         0.0000094065         0.0000000000        -0.0000000000
     -204.6351577275         0.0155360506         0.0000094567         0.0000000000        -0.0000000000
     -204.5211577275         0.0155525856         0.0000095072         0.0000000000        -0.0000000000
     -204.4071577275         0.0155691471         0.0000095579         0.0000000000        -0.0000000000
     -204.2931577275         0.0155857351         0.0000096089         0.0000000000        -0.0000000000
     -204.1791577275         0.0156023497         0.0000096602         0.0000000000        -0.0000000000
     -204.0651577275         0.0156189909         0.0000097117         0.0000000000        -0.0000000000
     -203.9511577275         0.0156356588         0.0000097635         0.0000000000        -0.0000000000
