# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -212.2088867216         0.0186818963         0.0000001599         0.0000000000        -0.0000000000
     -212.0948867216         0.0187014427         0.0000001611         0.0000000000        -0.0000000000
     -211.9808867216         0.0187210198         0.0000001623         0.0000000000        -0.0000000000
     -211.8668867216         0.0187406278         0.0000001635         0.0000000000        -0.0000000000
     -211.7528867216         0.0187602667         0.0000001647         0.0000000000        -0.0000000000
     -211.6388867216         0.0187799366         0.0000001659         0.0000000000        -0.0000000000
     -211.5248867216         0.0187996375         0.0000001672         0.0000000000        -0.0000000000
     -211.4108867216         0.0188193695         0.0000001685         0.0000000000        -0.0000000000
     -211.2968867216         0.0188391327         0.0000001697         0.0000000000        -0.0000000000
     -211.1828867216         0.0188589272         0.0000001710         0.0000000000        -0.0000000000
     -211.0688867216         0.0188787530         0.0000001723         0.0000000000        -0.0000000000
     -210.9548867216         0.0188986101         0.0000001736         0.0000000000        -0.0000000000
     -210.8408867216         0.0189184987         0.0000001749         0.0000000000        -0.0000000000
     -210.7268867216         0.0189384188         0.0000001762         0.0000000000        -0.0000000000
     -210.6128867216         0.0189583704         0.0000001775         0.0000000000        -0.0000000000
     -210.4988867216         0.0189783537         0.0000001788         0.0000000000        -0.0000000000
     -210.3848867216         0.0189983687         0.0000001802         0.0000000000        -0.0000000000
     -210.2708867216         0.0190184155         0.0000001815         0.0000000000        -0.0000000000
     -210.1568867216         0.0190384941         0.0000001829         0.0000000000        -0.0000000000
     -210.0428867216         0.0190586047         0.0000001843         0.0000000000        -0.0000000000
     -209.9288867216         0.0190787472         0.0000001856         0.0000000000        -0.0000000000
     -209.8148867216         0.0190989218         0.0000001870         0.0000000000        -0.0000000000
     -209.7008867216         0.0191191284         0.0000001884         0.0000000000        -0.0000000000
     -209.5868867216         0.0191393673         0.0000001899         0.0000000000        -0.0000000000
     -209.4728867216         0.0191596384         0.0000001913         0.0000000000        -0.0000000000
     -209.3588867216         0.0191799419         0.0000001927         0.0000000000        -0.0000000000
     -209.2448867216         0.0192002777         0.0000001942         0.0000000000        -0.0000000000
     -209.1308867216         0.0192206460         0.0000001956         0.0000000000        -0.0000000000
     -209.0168867216         0.0192410468         0.0000001971         0.0000000000        -0.0000000000
     -208.9028867216         0.0192614802         0.0000001986         0.0000000000        -0.0000000000
     -208.7888867216         0.0192819463         0.0000002001         0.0000000000        -0.0000000000
     -208.6748867216         0.0193024451         0.0000002016         0.0000000000        -0.0000000000
     -208.5608867216         0.0193229768         0.0000002031         0.0000000000        -0.0000000000
     -208.4468867216         0.0193435413         0.0000002046         0.0000000000        -0.0000000000
     -208.3328867216         0.0193641387         0.0000002061         0.0000000000        -0.0000000000
     -208.2188867216         0.0193847692         0.0000002077         0.0000000000        -0.0000000000
     -208.1048867216         0.0194054328         0.0000002092         0.0000000000        -0.0000000000
     -207.9908867216         0.0194261295         0.0000002108         0.0000000000        -0.0000000000
     -207.8768867216         0.0194468595         0.0000002124         0.0000000000        -0.0000000000
     -207.7628867216         0.0194676227         0.0000002140         0.0000000000        -0.0000000000
     -207.6488867216         0.0194884194         0.0000002156         0.0000000000        -0.0000000000
     -207.5348867216         0.0195092495         0.0000002172         0.0000000000        -0.0000000000
     -207.4208867216         0.0195301131         0.0000002188         0.0000000000        -0.0000000000
     -207.3068867216         0.0195510103         0.0000002204         0.0000000000        -0.0000000000
     -207.1928867216         0.0195719411         0.0000002221         0.0000000000        -0.0000000000
     -207.0788867216         0.0195929057         0.0000002238         0.0000000000        -0.0000000000
     -206.9648867216         0.0196139041         0.0000002254         0.0000000000        -0.0000000000
     -206.8508867216         0.0196349364         0.0000002271         0.0000000000        -0.0000000000
     -206.7368867216         0.0196560027         0.0000002288         0.0000000000        -0.0000000000
     -206.6228867216         0.0196771030         0.0000002305         0.0000000000        -0.0000000000
     -206.5088867216         0.0196982373         0.0000002323         0.0000000000        -0.0000000000
     -206.3948867216         0.0197194059         0.0000002340         0.0000000000        -0.0000000000
     -206.2808867216         0.0197406087         0.0000002357         0.0000000000        -0.0000000000
     -206.1668867216         0.0197618458         0.0000002375         0.0000000000        -0.0000000000
     -206.0528867216         0.0197831173         0.0000002393         0.0000000000        -0.0000000000
     -205.9388867216         0.0198044233         0.0000002411         0.0000000000        -0.0000000000
