# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -204.8252407103         0.0687645959         0.0121492453         0.0080415326        -0.1165858933
     -204.7112407103         0.0688399895         0.0121667442         0.0080472150        -0.1169090896
     -204.5972407103         0.0689155070         0.0121842701         0.0080529034        -0.1172325738
     -204.4832407103         0.0689911488         0.0122018229         0.0080585979        -0.1175563407
     -204.3692407103         0.0690669152         0.0122194029         0.0080642983        -0.1178803848
     -204.2552407103         0.0691428064         0.0122370100         0.0080700049        -0.1182047007
     -204.1412407103         0.0692188226         0.0122546442         0.0080757175        -0.1185292830
     -204.0272407103         0.0692949642         0.0122723056         0.0080814361        -0.1188541261
     -203.9132407103         0.0693712315         0.0122899944         0.0080871608        -0.1191792246
     -203.7992407103         0.0694476246         0.0123077104         0.0080928916        -0.1195045728
     -203.6852407103         0.0695241440         0.0123254537         0.0080986285        -0.1198301652
     -203.5712407103         0.0696007898         0.0123432245         0.0081043715        -0.1201559960
     -203.4572407103         0.0696775624         0.0123610227         0.0081101206        -0.1204820595
     -203.3432407103         0.0697544619         0.0123788485         0.0081158758        -0.1208083500
     -203.2292407103         0.0698314888         0.0123967017         0.0081216371        -0.1211348617
     -203.1152407103         0.0699086433         0.0124145826         0.0081274046        -0.1214615888
     -203.0012407103         0.0699859257         0.0124324911         0.0081331782        -0.1217885253
     -202.8872407103         0.0700633362         0.0124504273         0.0081389580        -0.1221156654
     -202.7732407103         0.0701408751         0.0124683912         0.0081447439        -0.1224430031
     -202.6592407103         0.0702185427         0.0124863830         0.0081505360        -0.1227705324
     -202.5452407103         0.0702963394         0.0125044025         0.0081563342        -0.1230982472
     -202.4312407103         0.0703742653         0.0125224500         0.0081621386        -0.1234261416
     -202.3172407103         0.0704523208         0.0125405253         0.0081679493        -0.1237542093
     -202.2032407103         0.0705305062         0.0125586287         0.0081737661        -0.1240824442
     -202.0892407103         0.0706088217         0.0125767601         0.0081795891        -0.1244108401
     -201.9752407103         0.0706872677         0.0125949195         0.0081854184        -0.1247393907
     -201.8612407103         0.0707658444         0.0126131071         0.0081912539        -0.1250680898
     -201.7472407103         0.0708445521         0.0126313229         0.0081970956        -0.1253969311
     -201.6332407103         0.0709233911         0.0126495669         0.0082029436        -0.1257259082
     -201.5192407103         0.0710023618         0.0126678391         0.0082087978        -0.1260550147
     -201.4052407103         0.0710814643         0.0126861397         0.0082146583        -0.1263842442
     -201.2912407103         0.0711606990         0.0127044687         0.0082205251        -0.1267135901
     -201.1772407103         0.0712400662         0.0127228260         0.0082263981        -0.1270430460
     -201.0632407103         0.0713195661         0.0127412119         0.0082322775        -0.1273726053
     -200.9492407103         0.0713991992         0.0127596263         0.0082381631        -0.1277022614
     -200.8352407103         0.0714789656         0.0127780692         0.0082440551        -0.1280320077
     -200.7212407103         0.0715588657         0.0127965408         0.0082499533        -0.1283618376
     -200.6072407103         0.0716388998         0.0128150410         0.0082558579        -0.1286917443
     -200.4932407103         0.0717190681         0.0128335700         0.0082617688        -0.1290217210
     -200.3792407103         0.0717993710         0.0128521278         0.0082676861        -0.1293517611
     -200.2652407103         0.0718798087         0.0128707143         0.0082736097        -0.1296818576
     -200.1512407103         0.0719603817         0.0128893298         0.0082795397        -0.1300120037
     -200.0372407103         0.0720410901         0.0129079741         0.0082854761        -0.1303421926
     -199.9232407103         0.0721219343         0.0129266475         0.0082914188        -0.1306724174
     -199.8092407103         0.0722029145         0.0129453498         0.0082973680        -0.1310026709
     -199.6952407103         0.0722840312         0.0129640813         0.0083033235        -0.1313329464
     -199.5812407103         0.0723652845         0.0129828418         0.0083092855        -0.1316632366
     -199.4672407103         0.0724466749         0.0130016316         0.0083152538        -0.1319935347
     -199.3532407103         0.0725282025         0.0130204506         0.0083212286        -0.1323238334
     -199.2392407103         0.0726098678         0.0130392988         0.0083272098        -0.1326541256
     -199.1252407103         0.0726916710         0.0130581764         0.0083331975        -0.1329844042
     -199.0112407103         0.0727736124         0.0130770834         0.0083391916        -0.1333146619
     -198.8972407103         0.0728556924         0.0130960198         0.0083451922        -0.1336448916
     -198.7832407103         0.0729379113         0.0131149857         0.0083511993        -0.1339750860
     -198.6692407103         0.0730202693         0.0131339812         0.0083572128        -0.1343052377
     -198.5552407103         0.0731027668         0.0131530062         0.0083632329        -0.1346353395
