# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -211.5351892308         0.0049399998         0.0000000301         0.0000000000        -0.0000000000
     -211.4351892308         0.0049446416         0.0000000304         0.0000000000        -0.0000000000
     -211.3351892308         0.0049492899         0.0000000306         0.0000000000        -0.0000000000
     -211.2351892308         0.0049539447         0.0000000309         0.0000000000        -0.0000000000
     -211.1351892308         0.0049586062         0.0000000311         0.0000000000        -0.0000000000
     -211.0351892308         0.0049632741         0.0000000314         0.0000000000        -0.0000000000
     -210.9351892308         0.0049679487         0.0000000316         0.0000000000        -0.0000000000
     -210.8351892308         0.0049726299         0.0000000319         0.0000000000        -0.0000000000
     -210.7351892308         0.0049773177         0.0000000321         0.0000000000        -0.0000000000
     -210.6351892308         0.0049820121         0.0000000324         0.0000000000        -0.0000000000
     -210.5351892308         0.0049867131         0.0000000326         0.0000000000        -0.0000000000
     -210.4351892308         0.0049914208         0.0000000329         0.0000000000        -0.0000000000
     -210.3351892308         0.0049961352         0.0000000332         0.0000000000        -0.0000000000
     -210.2351892308         0.0050008562         0.0000000334         0.0000000000        -0.0000000000
     -210.1351892308         0.0050055839         0.0000000337         0.0000000000        -0.0000000000
     -210.0351892308         0.0050103183         0.0000000340         0.0000000000        -0.0000000000
     -209.9351892308         0.0050150595         0.0000000342         0.0000000000        -0.0000000000
     -209.8351892308         0.0050198073         0.0000000345         0.0000000000        -0.0000000000
     -209.7351892308         0.0050245619         0.0000000348         0.0000000000        -0.0000000000
     -209.6351892308         0.0050293232         0.0000000351         0.0000000000        -0.0000000000
     -209.5351892308         0.0050340913         0.0000000354         0.0000000000        -0.0000000000
     -209.4351892308         0.0050388662         0.0000000356         0.0000000000        -0.0000000000
     -209.3351892308         0.0050436479         0.0000000359         0.0000000000        -0.0000000000
     -209.2351892308         0.0050484363         0.0000000362         0.0000000000        -0.0000000000
     -209.1351892308         0.0050532316         0.0000000365         0.0000000000        -0.0000000000
     -209.0351892308         0.0050580337         0.0000000368         0.0000000000        -0.0000000000
     -208.9351892308         0.0050628426         0.0000000371         0.0000000000        -0.0000000000
     -208.8351892308         0.0050676584         0.0000000374         0.0000000000        -0.0000000000
     -208.7351892308         0.0050724811         0.0000000377         0.0000000000        -0.0000000000
     -208.6351892308         0.0050773106         0.0000000380         0.0000000000        -0.0000000000
     -208.5351892308         0.0050821470         0.0000000383         0.0000000000        -0.0000000000
     -208.4351892308         0.0050869904         0.0000000386         0.0000000000        -0.0000000000
     -208.3351892308         0.0050918406         0.0000000389         0.0000000000        -0.0000000000
     -208.2351892308         0.0050966978         0.0000000392         0.0000000000        -0.0000000000
     -208.1351892308         0.0051015619         0.0000000395         0.0000000000        -0.0000000000
     -208.0351892308         0.0051064330         0.0000000398         0.0000000000        -0.0000000000
     -207.9351892308         0.0051113111         0.0000000402         0.0000000000        -0.0000000000
     -207.8351892308         0.0051161961         0.0000000405         0.0000000000        -0.0000000000
     -207.7351892308         0.0051210881         0.0000000408         0.0000000000        -0.0000000000
     -207.6351892308         0.0051259872         0.0000000411         0.0000000000        -0.0000000000
     -207.5351892308         0.0051308932         0.0000000414         0.0000000000        -0.0000000000
     -207.4351892308         0.0051358064         0.0000000418         0.0000000000        -0.0000000000
     -207.3351892308         0.0051407265         0.0000000421         0.0000000000        -0.0000000000
     -207.2351892308         0.0051456537         0.0000000424         0.0000000000        -0.0000000000
     -207.1351892308         0.0051505880         0.0000000428         0.0000000000        -0.0000000000
     -207.0351892308         0.0051555294         0.0000000431         0.0000000000        -0.0000000000
     -206.9351892308         0.0051604779         0.0000000435         0.0000000000        -0.0000000000
     -206.8351892308         0.0051654335         0.0000000438         0.0000000000        -0.0000000000
     -206.7351892308         0.0051703963         0.0000000441         0.0000000000        -0.0000000000
     -206.6351892308         0.0051753662         0.0000000445         0.0000000000        -0.0000000000
     -206.5351892308         0.0051803432         0.0000000449         0.0000000000        -0.0000000000
     -206.4351892308         0.0051853274         0.0000000452         0.0000000000        -0.0000000000
     -206.3351892308         0.0051903188         0.0000000456         0.0000000000        -0.0000000000
     -206.2351892308         0.0051953174         0.0000000459         0.0000000000        -0.0000000000
     -206.1351892308         0.0052003233         0.0000000463         0.0000000000        -0.0000000000
     -206.0351892308         0.0052053363         0.0000000467         0.0000000000        -0.0000000000
     -205.9351892308         0.0052103566         0.0000000470         0.0000000000        -0.0000000000
     -205.8351892308         0.0052153842         0.0000000474         0.0000000000        -0.0000000000
     -205.7351892308         0.0052204190         0.0000000478         0.0000000000        -0.0000000000
     -205.6351892308         0.0052254611         0.0000000481         0.0000000000        -0.0000000000
     -205.5351892308         0.0052305105         0.0000000485         0.0000000000        -0.0000000000
     -205.4351892308         0.0052355672         0.0000000489         0.0000000000        -0.0000000000
     -205.3351892308         0.0052406313         0.0000000493         0.0000000000        -0.0000000000
     -205.2351892308         0.0052457027         0.0000000497         0.0000000000        -0.0000000000
     -205.1351892308         0.0052507814         0.0000000501         0.0000000000        -0.0000000000
     -205.0351892308         0.0052558675         0.0000000505         0.0000000000        -0.0000000000
     -204.9351892308         0.0052609610         0.0000000509         0.0000000000        -0.0000000000
     -204.8351892308         0.0052660619         0.0000000513         0.0000000000        -0.0000000000
     -204.7351892308         0.0052711702         0.0000000517         0.0000000000        -0.0000000000
     -204.6351892308         0.0052762859         0.0000000521         0.0000000000        -0.0000000000
     -204.5351892308         0.0052814091         0.0000000525         0.0000000000        -0.0000000000
     -204.4351892308         0.0052865397         0.0000000529         0.0000000000        -0.0000000000
     -204.3351892308         0.0052916778         0.0000000533         0.0000000000        -0.0000000000
     -204.2351892308         0.0052968234         0.0000000537         0.0000000000        -0.0000000000
     -204.1351892308         0.0053019765         0.0000000542         0.0000000000        -0.0000000000
     -204.0351892308         0.0053071371         0.0000000546         0.0000000000        -0.0000000000
     -203.9351892308         0.0053123052         0.0000000550         0.0000000000        -0.0000000000
     -203.8351892308         0.0053174808         0.0000000554         0.0000000000        -0.0000000000
     -203.7351892308         0.0053226640         0.0000000559         0.0000000000        -0.0000000000
     -203.6351892308         0.0053278548         0.0000000563         0.0000000000        -0.0000000000
     -203.5351892308         0.0053330532         0.0000000568         0.0000000000        -0.0000000000
     -203.4351892308         0.0053382592         0.0000000572         0.0000000000        -0.0000000000
     -203.3351892308         0.0053434728         0.0000000576         0.0000000000        -0.0000000000
     -203.2351892308         0.0053486940         0.0000000581         0.0000000000        -0.0000000000
     -203.1351892308         0.0053539229         0.0000000586         0.0000000000        -0.0000000000
     -203.0351892308         0.0053591594         0.0000000590         0.0000000000        -0.0000000000
     -202.9351892308         0.0053644036         0.0000000595         0.0000000000        -0.0000000000
     -202.8351892308         0.0053696555         0.0000000599         0.0000000000        -0.0000000000
     -202.7351892308         0.0053749151         0.0000000604         0.0000000000        -0.0000000000
     -202.6351892308         0.0053801824         0.0000000609         0.0000000000        -0.0000000000
     -202.5351892308         0.0053854575         0.0000000614         0.0000000000        -0.0000000000
     -202.4351892308         0.0053907403         0.0000000618         0.0000000000        -0.0000000000
     -202.3351892308         0.0053960308         0.0000000623         0.0000000000        -0.0000000000
     -202.2351892308         0.0054013292         0.0000000628         0.0000000000        -0.0000000000
     -202.1351892308         0.0054066354         0.0000000633         0.0000000000        -0.0000000000
     -202.0351892308         0.0054119493         0.0000000638         0.0000000000        -0.0000000000
     -201.9351892308         0.0054172711         0.0000000643         0.0000000000        -0.0000000000
     -201.8351892308         0.0054226007         0.0000000648         0.0000000000        -0.0000000000
     -201.7351892308         0.0054279382         0.0000000653         0.0000000000        -0.0000000000
     -201.6351892308         0.0054332836         0.0000000658         0.0000000000        -0.0000000000
     -201.5351892308         0.0054386368         0.0000000663         0.0000000000        -0.0000000000
     -201.4351892308         0.0054439980         0.0000000668         0.0000000000        -0.0000000000
     -201.3351892308         0.0054493671         0.0000000673         0.0000000000        -0.0000000000
     -201.2351892308         0.0054547441         0.0000000679         0.0000000000        -0.0000000000
     -201.1351892308         0.0054601291         0.0000000684         0.0000000000        -0.0000000000
     -201.0351892308         0.0054655220         0.0000000689         0.0000000000        -0.0000000000
     -200.9351892308         0.0054709229         0.0000000695         0.0000000000        -0.0000000000
     -200.8351892308         0.0054763318         0.0000000700         0.0000000000        -0.0000000000
     -200.7351892308         0.0054817487         0.0000000706         0.0000000000        -0.0000000000
     -200.6351892308         0.0054871737         0.0000000711         0.0000000000        -0.0000000000
     -200.5351892308         0.0054926067         0.0000000717         0.0000000000        -0.0000000000
     -200.4351892308         0.0054980477         0.0000000722         0.0000000000        -0.0000000000
     -200.3351892308         0.0055034969         0.0000000728         0.0000000000        -0.0000000000
     -200.2351892308         0.0055089541         0.0000000733         0.0000000000        -0.0000000000
