# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -211.6189539187         0.0291893407         0.0061192926         0.0000000000        -0.0000000000
     -211.5049539187         0.0292204538         0.0061367975         0.0000000000        -0.0000000000
     -211.3909539187         0.0292516168         0.0061543569         0.0000000000        -0.0000000000
     -211.2769539187         0.0292828300         0.0061719711         0.0000000000        -0.0000000000
     -211.1629539187         0.0293140934         0.0061896403         0.0000000000        -0.0000000000
     -211.0489539187         0.0293454070         0.0062073646         0.0000000000        -0.0000000000
     -210.9349539187         0.0293767711         0.0062251441         0.0000000000        -0.0000000000
     -210.8209539187         0.0294081857         0.0062429790         0.0000000000        -0.0000000000
     -210.7069539187         0.0294396509         0.0062608695         0.0000000000        -0.0000000000
     -210.5929539187         0.0294711669         0.0062788157         0.0000000000        -0.0000000000
     -210.4789539187         0.0295027337         0.0062968177         0.0000000000        -0.0000000000
     -210.3649539187         0.0295343515         0.0063148758         0.0000000000        -0.0000000000
     -210.2509539187         0.0295660204         0.0063329901         0.0000000000        -0.0000000000
     -210.1369539187         0.0295977404         0.0063511607         0.0000000000        -0.0000000000
     -210.0229539187         0.0296295118         0.0063693879         0.0000000000        -0.0000000000
     -209.9089539187         0.0296613345         0.0063876717         0.0000000000        -0.0000000000
     -209.7949539187         0.0296932088         0.0064060123         0.0000000000        -0.0000000000
     -209.6809539187         0.0297251346         0.0064244099         0.0000000000        -0.0000000000
     -209.5669539187         0.0297571123         0.0064428646         0.0000000000        -0.0000000000
     -209.4529539187         0.0297891417         0.0064613766         0.0000000000        -0.0000000000
     -209.3389539187         0.0298212232         0.0064799461         0.0000000000        -0.0000000000
     -209.2249539187         0.0298533567         0.0064985732         0.0000000000        -0.0000000000
     -209.1109539187         0.0298855424         0.0065172580         0.0000000000        -0.0000000000
     -208.9969539187         0.0299177804         0.0065360008         0.0000000000        -0.0000000000
     -208.8829539187         0.0299500708         0.0065548016         0.0000000000        -0.0000000000
     -208.7689539187         0.0299824138         0.0065736607         0.0000000000        -0.0000000000
     -208.6549539187         0.0300148094         0.0065925782         0.0000000000        -0.0000000000
     -208.5409539187         0.0300472578         0.0066115542         0.0000000000        -0.0000000000
     -208.4269539187         0.0300797590         0.0066305890         0.0000000000        -0.0000000000
     -208.3129539187         0.0301123132         0.0066496826         0.0000000000        -0.0000000000
     -208.1989539187         0.0301449206         0.0066688353         0.0000000000        -0.0000000000
     -208.0849539187         0.0301775811         0.0066880471         0.0000000000        -0.0000000000
     -207.9709539187         0.0302102950         0.0067073183         0.0000000000        -0.0000000000
     -207.8569539187         0.0302430624         0.0067266490         0.0000000000        -0.0000000000
     -207.7429539187         0.0302758833         0.0067460394         0.0000000000        -0.0000000000
     -207.6289539187         0.0303087580         0.0067654895         0.0000000000        -0.0000000000
     -207.5149539187         0.0303416864         0.0067849997         0.0000000000        -0.0000000000
     -207.4009539187         0.0303746687         0.0068045700         0.0000000000        -0.0000000000
     -207.2869539187         0.0304077052         0.0068242006         0.0000000000        -0.0000000000
     -207.1729539187         0.0304407957         0.0068438917         0.0000000000        -0.0000000000
     -207.0589539187         0.0304739406         0.0068636434         0.0000000000        -0.0000000000
     -206.9449539187         0.0305071398         0.0068834558         0.0000000000        -0.0000000000
     -206.8309539187         0.0305403936         0.0069033292         0.0000000000        -0.0000000000
     -206.7169539187         0.0305737020         0.0069232637         0.0000000000        -0.0000000000
     -206.6029539187         0.0306070652         0.0069432594         0.0000000000        -0.0000000000
     -206.4889539187         0.0306404833         0.0069633166         0.0000000000        -0.0000000000
     -206.3749539187         0.0306739563         0.0069834353         0.0000000000        -0.0000000000
     -206.2609539187         0.0307074845         0.0070036157         0.0000000000        -0.0000000000
     -206.1469539187         0.0307410680         0.0070238580         0.0000000000        -0.0000000000
     -206.0329539187         0.0307747068         0.0070441624         0.0000000000        -0.0000000000
     -205.9189539187         0.0308084011         0.0070645290         0.0000000000        -0.0000000000
     -205.8049539187         0.0308421510         0.0070849579         0.0000000000        -0.0000000000
     -205.6909539187         0.0308759566         0.0071054493         0.0000000000        -0.0000000000
     -205.5769539187         0.0309098181         0.0071260035         0.0000000000        -0.0000000000
     -205.4629539187         0.0309437356         0.0071466204         0.0000000000        -0.0000000000
     -205.3489539187         0.0309777092         0.0071673004         0.0000000000        -0.0000000000
     -205.2349539187         0.0310117391         0.0071880435         0.0000000000        -0.0000000000
     -205.1209539187         0.0310458253         0.0072088499         0.0000000000        -0.0000000000
     -205.0069539187         0.0310799679         0.0072297198         0.0000000000        -0.0000000000
     -204.8929539187         0.0311141672         0.0072506533         0.0000000000        -0.0000000000
     -204.7789539187         0.0311484232         0.0072716506         0.0000000000        -0.0000000000
     -204.6649539187         0.0311827361         0.0072927119         0.0000000000        -0.0000000000
     -204.5509539187         0.0312171059         0.0073138372         0.0000000000        -0.0000000000
     -204.4369539187         0.0312515329         0.0073350269         0.0000000000        -0.0000000000
     -204.3229539187         0.0312860171         0.0073562809         0.0000000000        -0.0000000000
     -204.2089539187         0.0313205587         0.0073775995         0.0000000000        -0.0000000000
     -204.0949539187         0.0313551577         0.0073989828         0.0000000000        -0.0000000000
     -203.9809539187         0.0313898144         0.0074204311         0.0000000000        -0.0000000000
     -203.8669539187         0.0314245289         0.0074419443         0.0000000000        -0.0000000000
     -203.7529539187         0.0314593012         0.0074635228         0.0000000000        -0.0000000000
     -203.6389539187         0.0314941315         0.0074851667         0.0000000000        -0.0000000000
     -203.5249539187         0.0315290200         0.0075068760         0.0000000000        -0.0000000000
     -203.4109539187         0.0315639668         0.0075286511         0.0000000000        -0.0000000000
