# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -241.8368600544         0.0035289372         0.0000000000         0.0000026586        -0.0775741608
     -241.7228600544         0.0035322520         0.0000000000         0.0000026684        -0.0776237235
     -241.6088600544         0.0035355715         0.0000000000         0.0000026781        -0.0776731975
     -241.4948600544         0.0035388957         0.0000000000         0.0000026879        -0.0777225823
     -241.3808600544         0.0035422245         0.0000000000         0.0000026977        -0.0777718778
     -241.2668600544         0.0035455581         0.0000000000         0.0000027076        -0.0778210836
     -241.1528600544         0.0035488963         0.0000000000         0.0000027174        -0.0778701996
     -241.0388600544         0.0035522393         0.0000000000         0.0000027273        -0.0779192255
     -240.9248600544         0.0035555869         0.0000000000         0.0000027372        -0.0779681609
     -240.8108600544         0.0035589393         0.0000000000         0.0000027472        -0.0780170057
     -240.6968600544         0.0035622965         0.0000000000         0.0000027572        -0.0780657597
     -240.5828600544         0.0035656584         0.0000000000         0.0000027672        -0.0781144224
     -240.4688600544         0.0035690250         0.0000000000         0.0000027772        -0.0781629938
     -240.3548600544         0.0035723964         0.0000000000         0.0000027872        -0.0782114734
     -240.2408600544         0.0035757726         0.0000000000         0.0000027973        -0.0782598612
     -240.1268600544         0.0035791535         0.0000000000         0.0000028074        -0.0783081567
     -240.0128600544         0.0035825393         0.0000000000         0.0000028176        -0.0783563599
     -239.8988600544         0.0035859298         0.0000000000         0.0000028278        -0.0784044703
     -239.7848600544         0.0035893252         0.0000000000         0.0000028380        -0.0784524879
     -239.6708600544         0.0035927253         0.0000000000         0.0000028482        -0.0785004122
     -239.5568600544         0.0035961303         0.0000000000         0.0000028584        -0.0785482431
     -239.4428600544         0.0035995402         0.0000000000         0.0000028687        -0.0785959803
     -239.3288600544         0.0036029549         0.0000000000         0.0000028790        -0.0786436235
     -239.2148600544         0.0036063744         0.0000000000         0.0000028894        -0.0786911726
     -239.1008600544         0.0036097988         0.0000000000         0.0000028997        -0.0787386273
