# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -205.3464846638         0.0175686103         0.0002273789         0.0000000000        -0.0000102220
     -205.2324846638         0.0175873484         0.0002289713         0.0000000000        -0.0000102741
     -205.1184846638         0.0176061166         0.0002305779         0.0000000000        -0.0000103264
     -205.0044846638         0.0176249151         0.0002321991         0.0000000000        -0.0000103788
     -204.8904846638         0.0176437439         0.0002338349         0.0000000000        -0.0000104314
     -204.7764846638         0.0176626031         0.0002354855         0.0000000000        -0.0000104842
     -204.6624846638         0.0176814927         0.0002371511         0.0000000000        -0.0000105372
     -204.5484846638         0.0177004128         0.0002388318         0.0000000000        -0.0000105903
     -204.4344846638         0.0177193635         0.0002405279         0.0000000000        -0.0000106436
     -204.3204846638         0.0177383449         0.0002422393         0.0000000000        -0.0000106971
     -204.2064846638         0.0177573569         0.0002439665         0.0000000000        -0.0000107508
     -204.0924846638         0.0177763997         0.0002457094         0.0000000000        -0.0000108046
     -203.9784846638         0.0177954734         0.0002474683         0.0000000000        -0.0000108586
     -203.8644846638         0.0178145780         0.0002492433         0.0000000000        -0.0000109128
     -203.7504846638         0.0178337136         0.0002510347         0.0000000000        -0.0000109671
     -203.6364846638         0.0178528802         0.0002528426         0.0000000000        -0.0000110216
     -203.5224846638         0.0178720779         0.0002546671         0.0000000000        -0.0000110763
     -203.4084846638         0.0178913068         0.0002565085         0.0000000000        -0.0000111312
     -203.2944846638         0.0179105669         0.0002583670         0.0000000000        -0.0000111863
     -203.1804846638         0.0179298584         0.0002602426         0.0000000000        -0.0000112415
     -203.0664846638         0.0179491812         0.0002621357         0.0000000000        -0.0000112969
     -202.9524846638         0.0179685355         0.0002640464         0.0000000000        -0.0000113524
     -202.8384846638         0.0179879213         0.0002659749         0.0000000000        -0.0000114082
     -202.7244846638         0.0180073387         0.0002679213         0.0000000000        -0.0000114641
     -202.6104846638         0.0180267878         0.0002698860         0.0000000000        -0.0000115202
     -202.4964846638         0.0180462685         0.0002718690         0.0000000000        -0.0000115765
     -202.3824846638         0.0180657811         0.0002738705         0.0000000000        -0.0000116329
     -202.2684846638         0.0180853256         0.0002758908         0.0000000000        -0.0000116895
