# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -227.6591820387         0.0026849443         0.0000243896         0.0000000000        -0.0038584742
     -227.5451820387         0.0026875769         0.0000244720         0.0000000000        -0.0038694877
     -227.4311820387         0.0026902134         0.0000245547         0.0000000000        -0.0038805311
     -227.3171820387         0.0026928538         0.0000246376         0.0000000000        -0.0038916045
     -227.2031820387         0.0026954981         0.0000247208         0.0000000000        -0.0039027079
     -227.0891820387         0.0026981463         0.0000248043         0.0000000000        -0.0039138415
     -226.9751820387         0.0027007983         0.0000248881         0.0000000000        -0.0039250052
     -226.8611820387         0.0027034543         0.0000249721         0.0000000000        -0.0039361992
     -226.7471820387         0.0027061142         0.0000250564         0.0000000000        -0.0039474233
     -226.6331820387         0.0027087781         0.0000251409         0.0000000000        -0.0039586778
     -226.5191820387         0.0027114458         0.0000252258         0.0000000000        -0.0039699627
     -226.4051820387         0.0027141176         0.0000253109         0.0000000000        -0.0039812780
     -226.2911820387         0.0027167932         0.0000253963         0.0000000000        -0.0039926237
     -226.1771820387         0.0027194728         0.0000254819         0.0000000000        -0.0040040000
     -226.0631820387         0.0027221564         0.0000255679         0.0000000000        -0.0040154069
     -225.9491820387         0.0027248440         0.0000256541         0.0000000000        -0.0040268443
     -225.8351820387         0.0027275355         0.0000257406         0.0000000000        -0.0040383125
     -225.7211820387         0.0027302311         0.0000258273         0.0000000000        -0.0040498113
     -225.6071820387         0.0027329306         0.0000259144         0.0000000000        -0.0040613410
     -225.4931820387         0.0027356341         0.0000260017         0.0000000000        -0.0040729015
     -225.3791820387         0.0027383417         0.0000260893         0.0000000000        -0.0040844928
     -225.2651820387         0.0027410532         0.0000261772         0.0000000000        -0.0040961151
     -225.1511820387         0.0027437688         0.0000262653         0.0000000000        -0.0041077683
     -225.0371820387         0.0027464885         0.0000263538         0.0000000000        -0.0041194526
     -224.9231820387         0.0027492121         0.0000264425         0.0000000000        -0.0041311679
     -224.8091820387         0.0027519399         0.0000265316         0.0000000000        -0.0041429144
     -224.6951820387         0.0027546717         0.0000266209         0.0000000000        -0.0041546920
     -224.5811820387         0.0027574075         0.0000267105         0.0000000000        -0.0041665009
     -224.4671820387         0.0027601475         0.0000268003         0.0000000000        -0.0041783410
     -224.3531820387         0.0027628915         0.0000268905         0.0000000000        -0.0041902125
     -224.2391820387         0.0027656396         0.0000269810         0.0000000000        -0.0042021152
     -224.1251820387         0.0027683918         0.0000270717         0.0000000000        -0.0042140494
     -224.0111820387         0.0027711482         0.0000271628         0.0000000000        -0.0042260151
     -223.8971820387         0.0027739086         0.0000272541         0.0000000000        -0.0042380123
     -223.7831820387         0.0027766732         0.0000273457         0.0000000000        -0.0042500410
     -223.6691820387         0.0027794419         0.0000274377         0.0000000000        -0.0042621013
     -223.5551820387         0.0027822147         0.0000275299         0.0000000000        -0.0042741932
     -223.4411820387         0.0027849917         0.0000276224         0.0000000000        -0.0042863168
     -223.3271820387         0.0027877729         0.0000277152         0.0000000000        -0.0042984721
     -223.2131820387         0.0027905582         0.0000278083         0.0000000000        -0.0043106593
     -223.0991820387         0.0027933477         0.0000279017         0.0000000000        -0.0043228782
     -222.9851820387         0.0027961414         0.0000279954         0.0000000000        -0.0043351290
     -222.8711820387         0.0027989393         0.0000280894         0.0000000000        -0.0043474117
     -222.7571820387         0.0028017413         0.0000281837         0.0000000000        -0.0043597263
     -222.6431820387         0.0028045476         0.0000282783         0.0000000000        -0.0043720729
     -222.5291820387         0.0028073581         0.0000283732         0.0000000000        -0.0043844516
     -222.4151820387         0.0028101729         0.0000284685         0.0000000000        -0.0043968623
     -222.3011820387         0.0028129918         0.0000285640         0.0000000000        -0.0044093051
     -222.1871820387         0.0028158150         0.0000286598         0.0000000000        -0.0044217801
     -222.0731820387         0.0028186425         0.0000287559         0.0000000000        -0.0044342873
     -221.9591820387         0.0028214742         0.0000288524         0.0000000000        -0.0044468267
     -221.8451820387         0.0028243102         0.0000289491         0.0000000000        -0.0044593984
     -221.7311820387         0.0028271505         0.0000290462         0.0000000000        -0.0044720024
     -221.6171820387         0.0028299950         0.0000291436         0.0000000000        -0.0044846388
     -221.5031820387         0.0028328439         0.0000292412         0.0000000000        -0.0044973076
     -221.3891820387         0.0028356970         0.0000293392         0.0000000000        -0.0045100088
     -221.2751820387         0.0028385545         0.0000294375         0.0000000000        -0.0045227424
     -221.1611820387         0.0028414162         0.0000295362         0.0000000000        -0.0045355086
     -221.0471820387         0.0028442824         0.0000296351         0.0000000000        -0.0045483073
     -220.9331820387         0.0028471528         0.0000297343         0.0000000000        -0.0045611386
     -220.8191820387         0.0028500276         0.0000298339         0.0000000000        -0.0045740025
     -220.7051820387         0.0028529067         0.0000299338         0.0000000000        -0.0045868991
     -220.5911820387         0.0028557903         0.0000300340         0.0000000000        -0.0045998284
     -220.4771820387         0.0028586781         0.0000301345         0.0000000000        -0.0046127904
     -220.3631820387         0.0028615704         0.0000302354         0.0000000000        -0.0046257851
     -220.2491820387         0.0028644671         0.0000303366         0.0000000000        -0.0046388126
     -220.1351820387         0.0028673681         0.0000304381         0.0000000000        -0.0046518730
     -220.0211820387         0.0028702736         0.0000305399         0.0000000000        -0.0046649662
     -219.9071820387         0.0028731835         0.0000306420         0.0000000000        -0.0046780923
     -219.7931820387         0.0028760978         0.0000307445         0.0000000000        -0.0046912514
     -219.6791820387         0.0028790165         0.0000308473         0.0000000000        -0.0047044434
     -219.5651820387         0.0028819397         0.0000309504         0.0000000000        -0.0047176683
     -219.4511820387         0.0028848674         0.0000310539         0.0000000000        -0.0047309263
     -219.3371820387         0.0028877995         0.0000311576         0.0000000000        -0.0047442174
     -219.2231820387         0.0028907361         0.0000312618         0.0000000000        -0.0047575415
     -219.1091820387         0.0028936771         0.0000313662         0.0000000000        -0.0047708987
     -218.9951820387         0.0028966227         0.0000314710         0.0000000000        -0.0047842891
     -218.8811820387         0.0028995727         0.0000315761         0.0000000000        -0.0047977126
     -218.7671820387         0.0029025273         0.0000316815         0.0000000000        -0.0048111693
     -218.6531820387         0.0029054863         0.0000317873         0.0000000000        -0.0048246593
     -218.5391820387         0.0029084499         0.0000318935         0.0000000000        -0.0048381824
     -218.4251820387         0.0029114181         0.0000319999         0.0000000000        -0.0048517389
     -218.3111820387         0.0029143908         0.0000321067         0.0000000000        -0.0048653286
     -218.1971820387         0.0029173680         0.0000322139         0.0000000000        -0.0048789517
     -218.0831820387         0.0029203498         0.0000323213         0.0000000000        -0.0048926081
     -217.9691820387         0.0029233362         0.0000324292         0.0000000000        -0.0049062979
     -217.8551820387         0.0029263271         0.0000325373         0.0000000000        -0.0049200211
     -217.7411820387         0.0029293227         0.0000326458         0.0000000000        -0.0049337777
     -217.6271820387         0.0029323228         0.0000327547         0.0000000000        -0.0049475677
     -217.5131820387         0.0029353276         0.0000328639         0.0000000000        -0.0049613912
     -217.3991820387         0.0029383369         0.0000329734         0.0000000000        -0.0049752482
     -217.2851820387         0.0029413509         0.0000330833         0.0000000000        -0.0049891386
     -217.1711820387         0.0029443696         0.0000331936         0.0000000000        -0.0050030626
     -217.0571820387         0.0029473929         0.0000333042         0.0000000000        -0.0050170202
     -216.9431820387         0.0029504208         0.0000334151         0.0000000000        -0.0050310112
     -216.8291820387         0.0029534534         0.0000335265         0.0000000000        -0.0050450359
     -216.7151820387         0.0029564907         0.0000336381         0.0000000000        -0.0050590942
     -216.6011820387         0.0029595327         0.0000337501         0.0000000000        -0.0050731860
     -216.4871820387         0.0029625794         0.0000338625         0.0000000000        -0.0050873115
     -216.3731820387         0.0029656308         0.0000339752         0.0000000000        -0.0051014706
     -216.2591820387         0.0029686869         0.0000340883         0.0000000000        -0.0051156634
     -216.1451820387         0.0029717477         0.0000342018         0.0000000000        -0.0051298899
     -216.0311820387         0.0029748133         0.0000343156         0.0000000000        -0.0051441500
     -215.9171820387         0.0029778836         0.0000344297         0.0000000000        -0.0051584438
     -215.8031820387         0.0029809586         0.0000345443         0.0000000000        -0.0051727713
     -215.6891820387         0.0029840384         0.0000346591         0.0000000000        -0.0051871326
     -215.5751820387         0.0029871230         0.0000347744         0.0000000000        -0.0052015275
     -215.4611820387         0.0029902124         0.0000348900         0.0000000000        -0.0052159563
     -215.3471820387         0.0029933066         0.0000350060         0.0000000000        -0.0052304187
     -215.2331820387         0.0029964056         0.0000351224         0.0000000000        -0.0052449149
     -215.1191820387         0.0029995094         0.0000352391         0.0000000000        -0.0052594449
     -215.0051820387         0.0030026180         0.0000353562         0.0000000000        -0.0052740086
     -214.8911820387         0.0030057314         0.0000354737         0.0000000000        -0.0052886062
     -214.7771820387         0.0030088497         0.0000355915         0.0000000000        -0.0053032375
     -214.6631820387         0.0030119729         0.0000357097         0.0000000000        -0.0053179025
     -214.5491820387         0.0030151009         0.0000358283         0.0000000000        -0.0053326014
     -214.4351820387         0.0030182338         0.0000359473         0.0000000000        -0.0053473341
     -214.3211820387         0.0030213716         0.0000360666         0.0000000000        -0.0053621006
     -214.2071820387         0.0030245142         0.0000361864         0.0000000000        -0.0053769008
     -214.0931820387         0.0030276618         0.0000363065         0.0000000000        -0.0053917349
     -213.9791820387         0.0030308143         0.0000364270         0.0000000000        -0.0054066027
     -213.8651820387         0.0030339717         0.0000365478         0.0000000000        -0.0054215044
     -213.7511820387         0.0030371341         0.0000366691         0.0000000000        -0.0054364398
     -213.6371820387         0.0030403014         0.0000367907         0.0000000000        -0.0054514091
     -213.5231820387         0.0030434736         0.0000369127         0.0000000000        -0.0054664121
     -213.4091820387         0.0030466508         0.0000370351         0.0000000000        -0.0054814490
     -213.2951820387         0.0030498330         0.0000371579         0.0000000000        -0.0054965196
     -213.1811820387         0.0030530202         0.0000372811         0.0000000000        -0.0055116239
     -213.0671820387         0.0030562124         0.0000374047         0.0000000000        -0.0055267621
     -212.9531820387         0.0030594096         0.0000375286         0.0000000000        -0.0055419340
     -212.8391820387         0.0030626118         0.0000376530         0.0000000000        -0.0055571397
     -212.7251820387         0.0030658190         0.0000377777         0.0000000000        -0.0055723791
     -212.6111820387         0.0030690313         0.0000379029         0.0000000000        -0.0055876522
     -212.4971820387         0.0030722486         0.0000380284         0.0000000000        -0.0056029591
     -212.3831820387         0.0030754710         0.0000381543         0.0000000000        -0.0056182997
     -212.2691820387         0.0030786984         0.0000382807         0.0000000000        -0.0056336740
     -212.1551820387         0.0030819310         0.0000384074         0.0000000000        -0.0056490820
     -212.0411820387         0.0030851686         0.0000385345         0.0000000000        -0.0056645236
     -211.9271820387         0.0030884113         0.0000386621         0.0000000000        -0.0056799990
     -211.8131820387         0.0030916592         0.0000387900         0.0000000000        -0.0056955079
     -211.6991820387         0.0030949121         0.0000389184         0.0000000000        -0.0057110505
     -211.5851820387         0.0030981702         0.0000390471         0.0000000000        -0.0057266267
     -211.4711820387         0.0031014335         0.0000391763         0.0000000000        -0.0057422364
     -211.3571820387         0.0031047019         0.0000393058         0.0000000000        -0.0057578798
     -211.2431820387         0.0031079755         0.0000394358         0.0000000000        -0.0057735567
     -211.1291820387         0.0031112542         0.0000395662         0.0000000000        -0.0057892671
     -211.0151820387         0.0031145382         0.0000396970         0.0000000000        -0.0058050110
     -210.9011820387         0.0031178273         0.0000398282         0.0000000000        -0.0058207884
     -210.7871820387         0.0031211217         0.0000399598         0.0000000000        -0.0058365993
     -210.6731820387         0.0031244213         0.0000400918         0.0000000000        -0.0058524436
     -210.5591820387         0.0031277261         0.0000402243         0.0000000000        -0.0058683212
     -210.4451820387         0.0031310361         0.0000403572         0.0000000000        -0.0058842323
     -210.3311820387         0.0031343515         0.0000404904         0.0000000000        -0.0059001767
     -210.2171820387         0.0031376720         0.0000406242         0.0000000000        -0.0059161544
     -210.1031820387         0.0031409979         0.0000407583         0.0000000000        -0.0059321655
     -209.9891820387         0.0031443291         0.0000408928         0.0000000000        -0.0059482097
     -209.8751820387         0.0031476655         0.0000410278         0.0000000000        -0.0059642872
     -209.7611820387         0.0031510073         0.0000411632         0.0000000000        -0.0059803979
     -209.6471820387         0.0031543544         0.0000412991         0.0000000000        -0.0059965417
     -209.5331820387         0.0031577068         0.0000414353         0.0000000000        -0.0060127187
     -209.4191820387         0.0031610646         0.0000415720         0.0000000000        -0.0060289287
     -209.3051820387         0.0031644277         0.0000417091         0.0000000000        -0.0060451718
     -209.1911820387         0.0031677962         0.0000418467         0.0000000000        -0.0060614478
     -209.0771820387         0.0031711701         0.0000419847         0.0000000000        -0.0060777569
     -208.9631820387         0.0031745493         0.0000421231         0.0000000000        -0.0060940988
     -208.8491820387         0.0031779340         0.0000422620         0.0000000000        -0.0061104737
     -208.7351820387         0.0031813241         0.0000424013         0.0000000000        -0.0061268813
     -208.6211820387         0.0031847196         0.0000425410         0.0000000000        -0.0061433218
     -208.5071820387         0.0031881205         0.0000426812         0.0000000000        -0.0061597950
     -208.3931820387         0.0031915269         0.0000428218         0.0000000000        -0.0061763009
     -208.2791820387         0.0031949388         0.0000429628         0.0000000000        -0.0061928395
     -208.1651820387         0.0031983561         0.0000431043         0.0000000000        -0.0062094106
     -208.0511820387         0.0032017789         0.0000432463         0.0000000000        -0.0062260143
     -207.9371820387         0.0032052072         0.0000433887         0.0000000000        -0.0062426505
     -207.8231820387         0.0032086411         0.0000435315         0.0000000000        -0.0062593192
     -207.7091820387         0.0032120804         0.0000436748         0.0000000000        -0.0062760202
     -207.5951820387         0.0032155253         0.0000438185         0.0000000000        -0.0062927536
     -207.4811820387         0.0032189757         0.0000439627         0.0000000000        -0.0063095193
     -207.3671820387         0.0032224316         0.0000441074         0.0000000000        -0.0063263171
     -207.2531820387         0.0032258932         0.0000442525         0.0000000000        -0.0063431472
     -207.1391820387         0.0032293603         0.0000443980         0.0000000000        -0.0063600093
     -207.0251820387         0.0032328330         0.0000445440         0.0000000000        -0.0063769036
     -206.9111820387         0.0032363113         0.0000446905         0.0000000000        -0.0063938297
     -206.7971820387         0.0032397952         0.0000448375         0.0000000000        -0.0064107878
     -206.6831820387         0.0032432848         0.0000449848         0.0000000000        -0.0064277778
     -206.5691820387         0.0032467800         0.0000451327         0.0000000000        -0.0064447995
     -206.4551820387         0.0032502808         0.0000452810         0.0000000000        -0.0064618530
     -206.3411820387         0.0032537873         0.0000454298         0.0000000000        -0.0064789381
     -206.2271820387         0.0032572995         0.0000455791         0.0000000000        -0.0064960548
     -206.1131820387         0.0032608174         0.0000457288         0.0000000000        -0.0065132030
     -205.9991820387         0.0032643409         0.0000458790         0.0000000000        -0.0065303827
     -205.8851820387         0.0032678702         0.0000460296         0.0000000000        -0.0065475937
