# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -185.3164880916         0.0346393395         0.0000000000         0.0009786788        -0.1683524696
     -185.2164880916         0.0346763419         0.0000000000         0.0009792835        -0.1685968671
     -185.1164880916         0.0347134037         0.0000000000         0.0009798887        -0.1688403999
     -185.0164880916         0.0347505250         0.0000000000         0.0009804945        -0.1690830600
     -184.9164880916         0.0347877061         0.0000000000         0.0009811008        -0.1693248395
     -184.8164880916         0.0348249470         0.0000000000         0.0009817077        -0.1695657304
     -184.7164880916         0.0348622478         0.0000000000         0.0009823152        -0.1698057247
     -184.6164880916         0.0348996088         0.0000000000         0.0009829233        -0.1700448145
     -184.5164880916         0.0349370299         0.0000000000         0.0009835319        -0.1702829919
     -184.4164880916         0.0349745114         0.0000000000         0.0009841410        -0.1705202489
     -184.3164880916         0.0350120534         0.0000000000         0.0009847508        -0.1707565778
     -184.2164880916         0.0350496560         0.0000000000         0.0009853611        -0.1709919706
     -184.1164880916         0.0350873193         0.0000000000         0.0009859719        -0.1712264194
     -184.0164880916         0.0351250435         0.0000000000         0.0009865834        -0.1714599165
     -183.9164880916         0.0351628286         0.0000000000         0.0009871954        -0.1716924539
     -183.8164880916         0.0352006750         0.0000000000         0.0009878079        -0.1719240241
     -183.7164880916         0.0352385826         0.0000000000         0.0009884211        -0.1721546190
     -183.6164880916         0.0352765515         0.0000000000         0.0009890348        -0.1723842311
     -183.5164880916         0.0353145820         0.0000000000         0.0009896491        -0.1726128525
     -183.4164880916         0.0353526742         0.0000000000         0.0009902639        -0.1728404756
     -183.3164880916         0.0353908282         0.0000000000         0.0009908794        -0.1730670927
     -183.2164880916         0.0354290441         0.0000000000         0.0009914954        -0.1732926961
     -183.1164880916         0.0354673220         0.0000000000         0.0009921120        -0.1735172782
     -183.0164880916         0.0355056622         0.0000000000         0.0009927291        -0.1737408314
     -182.9164880916         0.0355440647         0.0000000000         0.0009933468        -0.1739633481
     -182.8164880916         0.0355825297         0.0000000000         0.0009939651        -0.1741848207
     -182.7164880916         0.0356210573         0.0000000000         0.0009945840        -0.1744052418
     -182.6164880916         0.0356596476         0.0000000000         0.0009952035        -0.1746246039
     -182.5164880916         0.0356983008         0.0000000000         0.0009958235        -0.1748428994
     -182.4164880916         0.0357370170         0.0000000000         0.0009964441        -0.1750601209
     -182.3164880916         0.0357757964         0.0000000000         0.0009970653        -0.1752762611
     -182.2164880916         0.0358146390         0.0000000000         0.0009976871        -0.1754913125
     -182.1164880916         0.0358535451         0.0000000000         0.0009983095        -0.1757052679
     -182.0164880916         0.0358925148         0.0000000000         0.0009989324        -0.1759181198
     -181.9164880916         0.0359315481         0.0000000000         0.0009995559        -0.1761298611
     -181.8164880916         0.0359706454         0.0000000000         0.0010001801        -0.1763404845
     -181.7164880916         0.0360098066         0.0000000000         0.0010008047        -0.1765499827
     -181.6164880916         0.0360490319         0.0000000000         0.0010014300        -0.1767583487
     -181.5164880916         0.0360883215         0.0000000000         0.0010020559        -0.1769655752
     -181.4164880916         0.0361276755         0.0000000000         0.0010026823        -0.1771716552
     -181.3164880916         0.0361670940         0.0000000000         0.0010033094        -0.1773765816
     -181.2164880916         0.0362065772         0.0000000000         0.0010039370        -0.1775803474
     -181.1164880916         0.0362461253         0.0000000000         0.0010045652        -0.1777829456
     -181.0164880916         0.0362857383         0.0000000000         0.0010051940        -0.1779843693
     -180.9164880916         0.0363254165         0.0000000000         0.0010058234        -0.1781846115
     -180.8164880916         0.0363651599         0.0000000000         0.0010064534        -0.1783836655
     -180.7164880916         0.0364049687         0.0000000000         0.0010070840        -0.1785815243
     -180.6164880916         0.0364448431         0.0000000000         0.0010077151        -0.1787781811
     -180.5164880916         0.0364847831         0.0000000000         0.0010083469        -0.1789736294
     -180.4164880916         0.0365247890         0.0000000000         0.0010089793        -0.1791678623
     -180.3164880916         0.0365648609         0.0000000000         0.0010096122        -0.1793608732
     -180.2164880916         0.0366049989         0.0000000000         0.0010102458        -0.1795526556
     -180.1164880916         0.0366452032         0.0000000000         0.0010108799        -0.1797432028
     -180.0164880916         0.0366854739         0.0000000000         0.0010115146        -0.1799325083
     -179.9164880916         0.0367258111         0.0000000000         0.0010121500        -0.1801205657
     -179.8164880916         0.0367662151         0.0000000000         0.0010127859        -0.1803073686
     -179.7164880916         0.0368066859         0.0000000000         0.0010134224        -0.1804929105
     -179.6164880916         0.0368472237         0.0000000000         0.0010140596        -0.1806771852
     -179.5164880916         0.0368878287         0.0000000000         0.0010146973        -0.1808601864
     -179.4164880916         0.0369285010         0.0000000000         0.0010153357        -0.1810419079
     -179.3164880916         0.0369692408         0.0000000000         0.0010159746        -0.1812223435
     -179.2164880916         0.0370100481         0.0000000000         0.0010166141        -0.1814014870
     -179.1164880916         0.0370509233         0.0000000000         0.0010172543        -0.1815793324
     -179.0164880916         0.0370918663         0.0000000000         0.0010178950        -0.1817558737
     -178.9164880916         0.0371328773         0.0000000000         0.0010185364        -0.1819311050
