# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -189.5107782156         0.0026634381         0.0000156864         0.0001539088        -0.0150418292
     -189.4107782156         0.0026661424         0.0000157395         0.0001539989        -0.0150836270
     -189.3107782156         0.0026688509         0.0000157927         0.0001540892        -0.0151255234
     -189.2107782156         0.0026715635         0.0000158461         0.0001541795        -0.0151675183
     -189.1107782156         0.0026742802         0.0000158997         0.0001542699        -0.0152096119
     -189.0107782156         0.0026770010         0.0000159534         0.0001543604        -0.0152518042
     -188.9107782156         0.0026797261         0.0000160073         0.0001544509        -0.0152940952
     -188.8107782156         0.0026824553         0.0000160614         0.0001545416        -0.0153364849
     -188.7107782156         0.0026851886         0.0000161157         0.0001546323        -0.0153789734
     -188.6107782156         0.0026879262         0.0000161701         0.0001547231        -0.0154215606
     -188.5107782156         0.0026906679         0.0000162247         0.0001548140        -0.0154642466
     -188.4107782156         0.0026934139         0.0000162795         0.0001549049        -0.0155070314
     -188.3107782156         0.0026961640         0.0000163344         0.0001549960        -0.0155499151
     -188.2107782156         0.0026989184         0.0000163896         0.0001550871        -0.0155928975
     -188.1107782156         0.0027016770         0.0000164449         0.0001551783        -0.0156359788
     -188.0107782156         0.0027044398         0.0000165004         0.0001552696        -0.0156791590
     -187.9107782156         0.0027072069         0.0000165561         0.0001553609        -0.0157224380
     -187.8107782156         0.0027099782         0.0000166119         0.0001554524        -0.0157658158
     -187.7107782156         0.0027127538         0.0000166680         0.0001555439        -0.0158092925
     -187.6107782156         0.0027155337         0.0000167242         0.0001556355        -0.0158528681
     -187.5107782156         0.0027183178         0.0000167806         0.0001557272        -0.0158965425
     -187.4107782156         0.0027211062         0.0000168372         0.0001558190        -0.0159403158
     -187.3107782156         0.0027238990         0.0000168939         0.0001559108        -0.0159841879
     -187.2107782156         0.0027266960         0.0000169509         0.0001560027        -0.0160281588
     -187.1107782156         0.0027294973         0.0000170080         0.0001560947        -0.0160722285
     -187.0107782156         0.0027323030         0.0000170653         0.0001561868        -0.0161163970
     -186.9107782156         0.0027351130         0.0000171228         0.0001562790        -0.0161606643
     -186.8107782156         0.0027379273         0.0000171805         0.0001563713        -0.0162050304
     -186.7107782156         0.0027407460         0.0000172383         0.0001564636        -0.0162494951
     -186.6107782156         0.0027435691         0.0000172964         0.0001565560        -0.0162940586
     -186.5107782156         0.0027463965         0.0000173546         0.0001566485        -0.0163387208
     -186.4107782156         0.0027492282         0.0000174130         0.0001567411        -0.0163834816
