# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -217.8902374913         0.0499012742         0.0295958764         0.0000000000         0.0000000000
     -217.7762374913         0.0499535447         0.0296581838         0.0000000000         0.0000000000
     -217.6622374913         0.0500058977         0.0297206334         0.0000000000         0.0000000000
     -217.5482374913         0.0500583333         0.0297832255         0.0000000000         0.0000000000
     -217.4342374913         0.0501108518         0.0298459605         0.0000000000         0.0000000000
     -217.3202374913         0.0501634533         0.0299088388         0.0000000000         0.0000000000
     -217.2062374913         0.0502161381         0.0299718606         0.0000000000         0.0000000000
     -217.0922374913         0.0502689061         0.0300350265         0.0000000000         0.0000000000
     -216.9782374913         0.0503217578         0.0300983368         0.0000000000         0.0000000000
     -216.8642374913         0.0503746931         0.0301617918         0.0000000000         0.0000000000
     -216.7502374913         0.0504277124         0.0302253919         0.0000000000         0.0000000000
     -216.6362374913         0.0504808158         0.0302891375         0.0000000000         0.0000000000
     -216.5222374913         0.0505340034         0.0303530289         0.0000000000         0.0000000000
     -216.4082374913         0.0505872754         0.0304170666         0.0000000000         0.0000000000
     -216.2942374913         0.0506406321         0.0304812509         0.0000000000         0.0000000000
     -216.1802374913         0.0506940736         0.0305455822         0.0000000000         0.0000000000
     -216.0662374913         0.0507476000         0.0306100608         0.0000000000         0.0000000000
     -215.9522374913         0.0508012117         0.0306746871         0.0000000000         0.0000000000
     -215.8382374913         0.0508549086         0.0307394616         0.0000000000         0.0000000000
     -215.7242374913         0.0509086911         0.0308043846         0.0000000000         0.0000000000
     -215.6102374913         0.0509625593         0.0308694564         0.0000000000         0.0000000000
     -215.4962374913         0.0510165134         0.0309346775         0.0000000000         0.0000000000
     -215.3822374913         0.0510705535         0.0310000483         0.0000000000         0.0000000000
     -215.2682374913         0.0511246800         0.0310655691         0.0000000000         0.0000000000
     -215.1542374913         0.0511788928         0.0311312402         0.0000000000         0.0000000000
     -215.0402374913         0.0512331923         0.0311970622         0.0000000000         0.0000000000
