# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -228.7896864974         0.0100039509         0.0035288362         0.0022849465        -0.0822354239
     -228.6756864974         0.0100136989         0.0035348754         0.0022864501        -0.0824697135
     -228.5616864974         0.0100234612         0.0035409250         0.0022879552        -0.0827045053
     -228.4476864974         0.0100332378         0.0035469851         0.0022894618        -0.0829397984
     -228.3336864974         0.0100430287         0.0035530556         0.0022909699        -0.0831755920
     -228.2196864974         0.0100528340         0.0035591367         0.0022924795        -0.0834118849
     -228.1056864974         0.0100626536         0.0035652282         0.0022939906        -0.0836486764
     -227.9916864974         0.0100724876         0.0035713302         0.0022955031        -0.0838859654
     -227.8776864974         0.0100823360         0.0035774428         0.0022970172        -0.0841237509
     -227.7636864974         0.0100921989         0.0035835660         0.0022985327        -0.0843620318
     -227.6496864974         0.0101020763         0.0035896998         0.0023000498        -0.0846008071
     -227.5356864974         0.0101119681         0.0035958441         0.0023015683        -0.0848400757
     -227.4216864974         0.0101218745         0.0036019991         0.0023030884        -0.0850798364
     -227.3076864974         0.0101317955         0.0036081647         0.0023046100        -0.0853200883
     -227.1936864974         0.0101417311         0.0036143409         0.0023061330        -0.0855608300
     -227.0796864974         0.0101516812         0.0036205279         0.0023076576        -0.0858020604
     -226.9656864974         0.0101616461         0.0036267255         0.0023091837        -0.0860437783
     -226.8516864974         0.0101716256         0.0036329339         0.0023107113        -0.0862859825
     -226.7376864974         0.0101816198         0.0036391530         0.0023122404        -0.0865286716
     -226.6236864974         0.0101916287         0.0036453828         0.0023137711        -0.0867718445
     -226.5096864974         0.0102016525         0.0036516235         0.0023153032        -0.0870154998
     -226.3956864974         0.0102116910         0.0036578749         0.0023168369        -0.0872596361
     -226.2816864974         0.0102217443         0.0036641371         0.0023183721        -0.0875042521
     -226.1676864974         0.0102318125         0.0036704102         0.0023199089        -0.0877493465
     -226.0536864974         0.0102418956         0.0036766941         0.0023214471        -0.0879949177
     -225.9396864974         0.0102519935         0.0036829889         0.0023229869        -0.0882409644
     -225.8256864974         0.0102621065         0.0036892946         0.0023245282        -0.0884874850
     -225.7116864974         0.0102722344         0.0036956112         0.0023260711        -0.0887344782
     -225.5976864974         0.0102823773         0.0037019388         0.0023276154        -0.0889819423
     -225.4836864974         0.0102925352         0.0037082773         0.0023291614        -0.0892298758
     -225.3696864974         0.0103027082         0.0037146267         0.0023307088        -0.0894782771
     -225.2556864974         0.0103128962         0.0037209872         0.0023322578        -0.0897271447
     -225.1416864974         0.0103230994         0.0037273587         0.0023338084        -0.0899764768
     -225.0276864974         0.0103333178         0.0037337412         0.0023353605        -0.0902262719
     -224.9136864974         0.0103435513         0.0037401347         0.0023369141        -0.0904765282
     -224.7996864974         0.0103538000         0.0037465394         0.0023384693        -0.0907272441
     -224.6856864974         0.0103640640         0.0037529551         0.0023400260        -0.0909784177
     -224.5716864974         0.0103743432         0.0037593819         0.0023415843        -0.0912300474
     -224.4576864974         0.0103846378         0.0037658199         0.0023431442        -0.0914821312
     -224.3436864974         0.0103949476         0.0037722690         0.0023447056        -0.0917346674
     -224.2296864974         0.0104052729         0.0037787293         0.0023462686        -0.0919876542
     -224.1156864974         0.0104156135         0.0037852008         0.0023478331        -0.0922410895
     -224.0016864974         0.0104259695         0.0037916836         0.0023493992        -0.0924949716
     -223.8876864974         0.0104363410         0.0037981775         0.0023509669        -0.0927492984
     -223.7736864974         0.0104467280         0.0038046827         0.0023525361        -0.0930040680
     -223.6596864974         0.0104571305         0.0038111992         0.0023541069        -0.0932592784
     -223.5456864974         0.0104675485         0.0038177270         0.0023556793        -0.0935149275
     -223.4316864974         0.0104779821         0.0038242661         0.0023572532        -0.0937710132
     -223.3176864974         0.0104884313         0.0038308165         0.0023588287        -0.0940275336
     -223.2036864974         0.0104988962         0.0038373783         0.0023604058        -0.0942844864
     -223.0896864974         0.0105093767         0.0038439515         0.0023619845        -0.0945418695
     -222.9756864974         0.0105198729         0.0038505360         0.0023635648        -0.0947996806
