# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -228.1811672361         0.0011426879         0.0035260521         0.0000000000        -0.0775950119
     -228.0671672361         0.0011437777         0.0035320804         0.0000000000        -0.0778152357
     -227.9531672361         0.0011448691         0.0035381190         0.0000000000        -0.0780359215
     -227.8391672361         0.0011459621         0.0035441680         0.0000000000        -0.0782570685
     -227.7251672361         0.0011470566         0.0035502273         0.0000000000        -0.0784786755
     -227.6111672361         0.0011481528         0.0035562971         0.0000000000        -0.0787007417
     -227.4971672361         0.0011492504         0.0035623772         0.0000000000        -0.0789232660
     -227.3831672361         0.0011503497         0.0035684678         0.0000000000        -0.0791462474
     -227.2691672361         0.0011514506         0.0035745688         0.0000000000        -0.0793696848
     -227.1551672361         0.0011525530         0.0035806803         0.0000000000        -0.0795935771
     -227.0411672361         0.0011536570         0.0035868023         0.0000000000        -0.0798179232
     -226.9271672361         0.0011547626         0.0035929348         0.0000000000        -0.0800427220
     -226.8131672361         0.0011558698         0.0035990777         0.0000000000        -0.0802679723
     -226.6991672361         0.0011569786         0.0036052313         0.0000000000        -0.0804936729
     -226.5851672361         0.0011580890         0.0036113953         0.0000000000        -0.0807198227
     -226.4711672361         0.0011592010         0.0036175700         0.0000000000        -0.0809464204
     -226.3571672361         0.0011603146         0.0036237552         0.0000000000        -0.0811734648
     -226.2431672361         0.0011614298         0.0036299511         0.0000000000        -0.0814009545
     -226.1291672361         0.0011625466         0.0036361576         0.0000000000        -0.0816288883
     -226.0151672361         0.0011636650         0.0036423747         0.0000000000        -0.0818572649
     -225.9011672361         0.0011647850         0.0036486026         0.0000000000        -0.0820860829
     -225.7871672361         0.0011659067         0.0036548411         0.0000000000        -0.0823153409
     -225.6731672361         0.0011670300         0.0036610903         0.0000000000        -0.0825450376
     -225.5591672361         0.0011681549         0.0036673502         0.0000000000        -0.0827751715
     -225.4451672361         0.0011692814         0.0036736209         0.0000000000        -0.0830057411
     -225.3311672361         0.0011704096         0.0036799023         0.0000000000        -0.0832367450
     -225.2171672361         0.0011715394         0.0036861946         0.0000000000        -0.0834681817
     -225.1031672361         0.0011726708         0.0036924976         0.0000000000        -0.0837000497
     -224.9891672361         0.0011738039         0.0036988115         0.0000000000        -0.0839323474
     -224.8751672361         0.0011749387         0.0037051362         0.0000000000        -0.0841650732
     -224.7611672361         0.0011760750         0.0037114718         0.0000000000        -0.0843982255
     -224.6471672361         0.0011772131         0.0037178182         0.0000000000        -0.0846318028
     -224.5331672361         0.0011783528         0.0037241756         0.0000000000        -0.0848658032
     -224.4191672361         0.0011794941         0.0037305438         0.0000000000        -0.0851002253
     -224.3051672361         0.0011806371         0.0037369231         0.0000000000        -0.0853350671
     -224.1911672361         0.0011817818         0.0037433132         0.0000000000        -0.0855703271
     -224.0771672361         0.0011829281         0.0037497144         0.0000000000        -0.0858060034
     -223.9631672361         0.0011840761         0.0037561265         0.0000000000        -0.0860420942
     -223.8491672361         0.0011852258         0.0037625497         0.0000000000        -0.0862785978
     -223.7351672361         0.0011863772         0.0037689839         0.0000000000        -0.0865155123
     -223.6211672361         0.0011875302         0.0037754292         0.0000000000        -0.0867528358
     -223.5071672361         0.0011886849         0.0037818855         0.0000000000        -0.0869905663
     -223.3931672361         0.0011898413         0.0037883529         0.0000000000        -0.0872287021
     -223.2791672361         0.0011909994         0.0037948315         0.0000000000        -0.0874672410
