# EnergyLoss(meV)	Quasi-elastic(a.u.)	TransverseMode(a.u.)	LongitudinalMode(a.u.)	MagneticContinuum(a.u.)
     -228.8373612799         0.0047317856         0.0000000000         0.0004393961        -0.0768969050
     -228.7233612799         0.0047362830         0.0000000000         0.0004396593        -0.0769541558
     -228.6093612799         0.0047407868         0.0000000000         0.0004399227        -0.0770107254
     -228.4953612799         0.0047452971         0.0000000000         0.0004401864        -0.0770666126
     -228.3813612799         0.0047498138         0.0000000000         0.0004404503        -0.0771218159
     -228.2673612799         0.0047543369         0.0000000000         0.0004407144        -0.0771763341
     -228.1533612799         0.0047588666         0.0000000000         0.0004409787        -0.0772301659
     -228.0393612799         0.0047634027         0.0000000000         0.0004412433        -0.0772833102
     -227.9253612799         0.0047679453         0.0000000000         0.0004415082        -0.0773357657
     -227.8113612799         0.0047724944         0.0000000000         0.0004417733        -0.0773875313
     -227.6973612799         0.0047770500         0.0000000000         0.0004420386        -0.0774386060
     -227.5833612799         0.0047816122         0.0000000000         0.0004423041        -0.0774889886
     -227.4693612799         0.0047861809         0.0000000000         0.0004425699        -0.0775386782
     -227.3553612799         0.0047907562         0.0000000000         0.0004428360        -0.0775876738
     -227.2413612799         0.0047953380         0.0000000000         0.0004431022        -0.0776359744
     -227.1273612799         0.0047999264         0.0000000000         0.0004433688        -0.0776835791
     -227.0133612799         0.0048045214         0.0000000000         0.0004436355        -0.0777304871
     -226.8993612799         0.0048091230         0.0000000000         0.0004439025        -0.0777766976
     -226.7853612799         0.0048137313         0.0000000000         0.0004441697        -0.0778222097
     -226.6713612799         0.0048183461         0.0000000000         0.0004444372        -0.0778670227
     -226.5573612799         0.0048229676         0.0000000000         0.0004447049        -0.0779111359
     -226.4433612799         0.0048275958         0.0000000000         0.0004449729        -0.0779545487
     -226.3293612799         0.0048322306         0.0000000000         0.0004452411        -0.0779972604
     -226.2153612799         0.0048368722         0.0000000000         0.0004455095        -0.0780392703
     -226.1013612799         0.0048415204         0.0000000000         0.0004457782        -0.0780805781
     -225.9873612799         0.0048461753         0.0000000000         0.0004460472        -0.0781211831
     -225.8733612799         0.0048508370         0.0000000000         0.0004463163        -0.0781610848
     -225.7593612799         0.0048555054         0.0000000000         0.0004465858        -0.0782002829
     -225.6453612799         0.0048601805         0.0000000000         0.0004468554        -0.0782387770
     -225.5313612799         0.0048648624         0.0000000000         0.0004471253        -0.0782765666
     -225.4173612799         0.0048695511         0.0000000000         0.0004473955        -0.0783136515
     -225.3033612799         0.0048742465         0.0000000000         0.0004476659        -0.0783500313
     -225.1893612799         0.0048789488         0.0000000000         0.0004479365        -0.0783857059
     -225.0753612799         0.0048836579         0.0000000000         0.0004482074        -0.0784206751
     -224.9613612799         0.0048883738         0.0000000000         0.0004484785        -0.0784549386
