# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -299.5329513170      -0.4406173075       0.2569202313
   -288.1329513174      -0.2783918678       0.2601636935
   -276.7329513179      -0.2501031808       0.2568361556
   -265.3329513183      -0.2953462489       0.2502175167
   -253.9329513187       0.2356263164       0.2696080687
   -242.5329513171      -0.3780025609       0.2381196540
   -231.1329513176       0.2735026542       0.2625682562
   -219.7329513180       0.1760899010       0.2545878925
   -208.3329513184      -0.0983546887       0.2394488228
   -196.9329513189      -0.0814677323       0.2366865631
   -185.5329513173       0.1262274268       0.2417386393
   -174.1329513177      -0.2541072943       0.2231203394
   -162.7329513181       0.1732493013       0.2402566890
   -151.3329513186      -0.1256357879       0.2253765629
   -139.9329513170       0.0327150362       0.2286981181
   -128.5329513174       0.0281491438       0.2256750483
   -117.1329513178       0.0231346941       0.2227178418
   -105.7329513183       0.2152086006       0.2270978393
    -94.3329513187       0.0198138717       0.2199817767
    -82.9329513171       0.0105719955       0.2145763997
    -71.5329513175       0.2816803412       0.2217340536
    -60.1329513180       0.2869858741       0.2195024180
    -48.7329513184       0.5998499113       0.2274775534
    -37.3329513188       0.6985828906       0.2282245854
    -25.9329513172       1.2280276201       0.2417706177
    -14.5329513177       2.6450087722       0.2771015012
     -3.1329513181       3.8050128454       0.3015700313
      8.2670486815       4.0858066634       0.3048145546
     19.6670486810       2.6679536098       0.2722572486
     31.0670486826       1.3169346097       0.2371273637
     42.4670486822       0.4830716321       0.2105546742
     53.8670486818       0.3498202119       0.2083673037
     65.2670486813       0.0452269042       0.1984518848
     76.6670486829       1.0895326575       0.2306249856
     88.0670486825       1.5253768255       0.2427843490
     99.4670486821       4.1875669059       0.3098198554
    110.8670486816       6.9603957729       0.3616854082
    122.2670486812       6.4832290549       0.3528338136
    133.6670486828       5.0813293250       0.3255010278
    145.0670486824       4.2497579933       0.3081794822
    156.4670486819       2.6238895519       0.2710777599
    167.8670486815       2.1215527888       0.2585393001
    179.2670486811       2.0032176017       0.2555126518
    190.6670486827       1.8979331621       0.2527867737
    202.0670486822       1.5538448176       0.2436132806
    213.4670486818       2.4134731397       0.2659249084
    224.8670486814       1.7120654612       0.2478579299
    236.2670486830       1.6593945568       0.2464548902
    247.6670486825       1.7246249339       0.2481750307
    259.0670486821       1.2983940719       0.2342750103
    270.4670486817       1.4458147245       0.2406018003
    281.8670486812       1.0988365170       0.2330833495
    293.2670486828       1.4308454697       0.2401420423
    304.6670486824       0.9018017230       0.2251022443
    316.0670486820       0.5054271371       0.2131523583
    327.4670486815       0.9368444586       0.2283441857
    338.8670486811       1.1247477543       0.2361668655
    350.2670486827       0.6044117345       0.2227447384
    361.6670486823       0.9795503506       0.2367106443
    373.0670486818       1.0487936886       0.2413438690
    384.4670486814       0.4180803165       0.2238066810
    395.8670486830       0.8443375486       0.2402540584
    407.2670486826       1.1962170752       0.2540465860
    418.6670486821       1.1813868349       0.2596063574
    430.0670486817       1.1979557437       0.2601344965
    441.4670486813       0.9729574056       0.2499605605
    452.8670486829       0.9785741458       0.2561608394
    464.2670486824       1.3679995117       0.2719274739
    475.6670486820       0.4722792364       0.2450130882
    487.0670486816       1.1587953418       0.2720858158
    498.4670486811       1.0644233663       0.2725232149
    509.8670486827       1.3084371792       0.2845693987
    521.2670486823       2.0183983551       0.3118175231
    532.6670486819       1.2333405026       0.2901817667
    544.0670486814       2.2756311785       0.3293311408
    555.4670486830       2.3943573055       0.3381955389
    566.8670486826       2.5653001778       0.3490504222
    578.2670486822       2.9307050260       0.3663910246
    589.6670486817       3.5589845783       0.3921076162
    601.0670486813       4.2937041459       0.4137169272
    612.4670486829       4.6236304595       0.4383961143
