# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -289.6148479498      -0.2848761416       0.2728485818
   -278.2148479502      -0.3145244483       0.2663680545
   -266.8148479506      -0.6575674475       0.2451537509
   -255.4148479511      -0.1801323435       0.2631068104
   -244.0148479515      -0.0516147525       0.2642693911
   -232.6148479499      -0.4573720882       0.2422851434
   -221.2148479503      -0.2854053946       0.2460378109
   -209.8148479508      -0.1861508865       0.2464696282
   -198.4148479512       0.0477317888       0.2522880094
   -187.0148479516       0.1128220777       0.2512078644
   -175.6148479500      -0.4682199077       0.2244569879
   -164.2148479505      -0.3746209331       0.2252614481
   -152.8148479509       0.0674382098       0.2426624210
   -141.4148479513       0.1628474498       0.2430098818
   -130.0148479497      -0.0262482626       0.2328982868
   -118.6148479502       0.5598469796       0.2507206597
   -107.2148479506       0.1045534842       0.2318817522
    -95.8148479510       0.6921450392       0.2490282134
    -84.4148479515       0.8384570147       0.2537589593
    -73.0148479499       1.1534668752       0.2575788136
    -61.6148479503       1.1797725196       0.2554961524
    -50.2148479507       1.8266093263       0.2709996655
    -38.8148479512       2.1416921005       0.2764951403
    -27.4148479516       3.6496062774       0.3102520124
    -16.0148479500       5.5136364079       0.3467185404
     -4.6148479504       6.7039107249       0.3661104790
      6.7851520491       7.0724615930       0.3692386941
     18.1851520487       8.3571370961       0.3880112100
     29.5851520483       7.1405292867       0.3669295804
     40.9851520499       4.8352601432       0.3231758568
     52.3851520494       3.5661807047       0.2935182955
     63.7851520490       2.5167180445       0.2721613768
     75.1851520486       2.4651858389       0.2709393476
     86.5851520502       2.2168065157       0.2648795913
     97.9851520497       2.8606436158       0.2803941634
    109.3851520493       2.4440738094       0.2731349139
    120.7851520489       2.7575547986       0.2780160162
    132.1851520484       2.1681167777       0.2637652416
    143.5851520500       2.5109121641       0.2721976753
    154.9851520496       3.1682277073       0.2876331542
    166.3851520492       2.4466676777       0.2706778409
    177.7851520487       2.4606753609       0.2710386317
    189.1851520483       2.2904437515       0.2668947730
    200.5851520499       2.0414195857       0.2607086302
    211.9851520495       2.0549900390       0.2610612138
    223.3851520490       2.0163040753       0.2601043323
    234.7851520486       1.9778608777       0.2591562315
    246.1851520502       1.8342156206       0.2555116674
    257.5851520498       1.7029079918       0.2521151407
    268.9851520493       1.4701374789       0.2436502781
    280.3851520489       1.6506980010       0.2507600568
    291.7851520485       1.3426966261       0.2449265256
    303.1851520501       1.6248845172       0.2500950834
    314.5851520496       1.1782111762       0.2380743655
    325.9851520492       1.2440259327       0.2398868867
    337.3851520488       1.1159994057       0.2386756072
    348.7851520483       0.9002583597       0.2348544314
    360.1851520499       1.1223688294       0.2436902811
    371.5851520495       1.0113547553       0.2429756282
    382.9851520491       1.2745708688       0.2532369953
    394.3851520486       0.7607556709       0.2405878549
    405.7851520502       0.5740241395       0.2373498453
    417.1851520498       1.2333979539       0.2605072298
    428.5851520494       1.0345597674       0.2605036708
    439.9851520489       1.1807081578       0.2650196369
    451.3851520485       1.8112304074       0.2803898789
    462.7851520501       1.7858231510       0.2864140069
    474.1851520497       1.3447431020       0.2766667189
    485.5851520492       1.6172450954       0.2885871496
    496.9851520488       1.8863327882       0.3005294661
    508.3851520484       2.0220797695       0.3086564253
    519.7851520500       2.6776831920       0.3322031727
    531.1851520495       1.9643866891       0.3155512002
    542.5851520491       2.1546164633       0.3260791664
    553.9851520487       2.3356939819       0.3366055572
    565.3851520503       3.1903214900       0.3675645979
    576.7851520498       2.9103484857       0.3651221774
    588.1851520494       3.4993491409       0.3888244421
    599.5851520490       3.2802702649       0.3888918823
    610.9851520485       3.8002160395       0.4043824711
    622.3851520501       4.0348501437       0.4261141246
