# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -331.1548030300      -0.0692002675       0.0968187097
   -325.4548030302      -0.0006376589       0.1186367860
   -319.7548030304      -0.0742515669       0.0932469017
   -314.0548030306      -0.0082128958       0.1142632209
   -308.3548030309      -0.1425315039       0.0635910960
   -302.6548030311      -0.0152014480       0.1102283785
   -296.9548030313      -0.0789741891       0.0899075035
   -291.2548030315      -0.0831649722       0.0869441723
   -285.5548030317       0.1009196286       0.1373134590
   -279.8548030319      -0.0872812978       0.0840334906
   -274.1548030301       0.1504566922       0.1455728864
   -268.4548030303       0.1388270668       0.1408251117
   -262.7548030306       0.2536125857       0.1625409337
   -257.0548030308       0.0167401795       0.1114313897
   -251.3548030310       0.0166331223       0.1113778611
   -245.6548030312       0.0098385720       0.1079805860
   -239.9548030314       0.0098893508       0.1080059753
   -234.2548030316      -0.1013299500       0.0740995934
   -228.5548030318      -0.1013133323       0.0741113438
   -222.8548030300      -0.0534214385       0.0881620566
   -217.1548030303       0.1607218326       0.1386541626
   -211.4548030305      -0.0577400880       0.0856686832
   -205.7548030307      -0.0575865269       0.0857573417
   -200.0548030309       0.0906555175       0.1211591591
   -194.3548030311       0.0346425170       0.1076734336
   -188.6548030313       0.0828476095       0.1179715940
   -182.9548030316       0.0283470452       0.1048580130
   -177.2548030318      -0.1123857670       0.0662819502
   -171.5548030300      -0.1604015924       0.0457210075
   -165.8548030302      -0.1147431123       0.0646150553
   -160.1548030304      -0.0278422776       0.0891401611
   -154.4548030306       0.0612406610       0.1091505942
   -148.7548030308      -0.0321796080       0.0869714960
   -143.0548030310      -0.0322865129       0.0869180435
   -137.3548030313       0.0910919731       0.1123365494
   -131.6548030315      -0.0787890102       0.0735160823
   -125.9548030317       0.0426455417       0.1015591685
   -120.2548030319       0.0012053828       0.0927198926
   -114.5548030301       0.0840898605       0.1096899997
   -108.8548030303      -0.0035334457       0.0906006241
   -103.1548030305       0.0370227084       0.0992636564
    -97.4548030307       0.0774252644       0.1071710191
    -91.7548030310       0.0314610226       0.0969931077
    -86.0548030312       0.0265254247       0.0949781583
    -80.3548030314      -0.0898974892       0.0671025989
    -74.6548030316      -0.0923154048       0.0657066147
    -68.9548030318      -0.0165084064       0.0847980452
    -63.2548030300       0.0167525309       0.0909883911
    -57.5548030302      -0.0205791509       0.0829775529
    -51.8548030304       0.1941815148       0.1206962319
    -46.1548030307       0.1211996185       0.1091074061
    -40.4548030309       0.1147555738       0.1069593912
    -34.7548030311      -0.0278977804       0.0797045623
    -29.0548030313       0.2217279616       0.1235098184
    -23.3548030315       0.0734386232       0.0988398183
    -17.6548030317       0.1784370908       0.1159491094
    -11.9548030319       0.0680322031       0.0969283602
     -6.2548030301       0.2737541458       0.1282524550
     -0.5548030304       0.3322482334       0.1345927083
      5.1451969694       0.1085088094       0.1048771364
     10.8451969692       0.3661146823       0.1387879269
     16.5451969690       0.2054130461       0.1188001080
     22.2451969688       0.1027535535       0.1029587178
     27.9451969686       0.2400339264       0.1237415563
     33.6451969683       0.2058610713       0.1189294417
     39.3451969681       0.0631564868       0.0952045341
     45.0451969699       0.1374291772       0.1086406110
     50.7451969697       0.2401990505       0.1237873535
     56.4451969695       0.0686932357       0.0971620705
     62.1451969693       0.2060546550       0.1189853245
