# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -344.7442317844       0.0343218816       0.1366865383
   -339.0442317847      -0.0444143156       0.1117312379
   -333.3442317849       0.2544354222       0.1865129548
   -327.6442317851      -0.0504348602       0.1074740699
   -321.9442317853      -0.1289661500       0.0734599975
   -316.2442317855      -0.0557797131       0.1036946882
   -310.5442317857       0.0176423217       0.1270565899
   -304.8442317860       0.0097500654       0.1224999936
   -299.1442317862      -0.1315274376       0.0708987099
   -293.4442317864       0.0028005524       0.1184876904
   -287.7442317846       0.0713404178       0.1368832826
   -282.0442317848      -0.0036679095       0.1147531222
   -276.3442317850      -0.0041642042       0.1144665863
   -270.6442317852       0.1182513286       0.1434113271
   -264.9442317854      -0.0103138925       0.1109160622
   -259.2442317857       0.2942423246       0.1755988223
   -253.5442317859       0.1081797390       0.1389071753
   -247.8442317861       0.0389314844       0.1206788159
   -242.1442317863      -0.0217850559       0.1042931829
   -236.4442317845       0.0319992998       0.1172127236
   -230.7442317847      -0.0819368235       0.0851988181
   -225.0442317849       0.2527973832       0.1609458228
   -219.3442317851      -0.0887307139       0.0803948121
   -213.6442317854      -0.0314448631       0.0987160906
   -207.9442317856      -0.0364033909       0.0958532832
   -202.2442317858      -0.0916639128       0.0783207272
   -196.5442317860      -0.0406193655       0.0934191891
   -190.8442317862       0.0667621894       0.1203846840
   -185.1442317844       0.0602622263       0.1174778122
   -179.4442317846      -0.1499374924       0.0524886551
   -173.7442317848       0.0533135725       0.1143702797
   -168.0442317851       0.0023791584       0.1024026530
   -162.3442317853       0.2972294898       0.1580049860
   -156.6442317855       0.0470778386       0.1115815747
   -150.9442317857       0.0903847591       0.1195395521
   -145.2442317859      -0.2024261475       0.0000000000
   -139.5442317861      -0.2024261475       0.0000000000
   -133.8442317863      -0.0120068289       0.0952096593
   -128.1442317845       0.0836569402       0.1167929315
   -122.4442317848      -0.0162678716       0.0930791379
   -116.7442317850      -0.0627657123       0.0806329899
   -111.0442317852      -0.1092664018       0.0658738879
   -105.3442317854       0.3884125799       0.1638691790
    -99.6442317856       0.0647274749       0.1090650096
    -93.9442317858       0.0199516008       0.0994503524
    -88.2442317861       0.1892395545       0.1305552340
    -82.5442317863       0.3202867744       0.1508942231
    -76.8442317845       0.0535235308       0.1044910186
    -71.1442317847       0.0956621865       0.1126668001
    -65.4442317849       0.1319937160       0.1182352766
    -59.7442317851       0.0062309173       0.0933142762
    -54.0442317853       0.0020603852       0.0914491575
    -48.3442317855       0.4518392458       0.1635663483
    -42.6442317858       0.4528815252       0.1638269182
    -36.9442317860       0.5997357108       0.1793688444
    -31.2442317862       0.3192709959       0.1446927539
    -25.5442317864       0.8210964488       0.2007292958
    -19.8442317846       0.7410518173       0.1925866331
    -14.1442317848       0.6470319600       0.1811050770
     -8.4442317850       0.5190898442       0.1700629502
     -2.7442317852       0.7241681275       0.1891402643
      2.9557682145       0.8593813525       0.2043449486
