# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -328.4849469529       0.0124317962       0.0762968420
   -322.7849469531       0.0320664155       0.0787827544
   -317.0849469533       0.1341047218       0.0889407987
   -311.3849469535       0.0013842652       0.0734443818
   -305.6849469538       0.1192698372       0.0857779907
   -299.9849469540      -0.0635638399       0.0633644121
   -294.2849469542       0.0460533939       0.0775738556
   -288.5849469544       0.0171342636       0.0728089196
   -282.8849469546       0.0346804473       0.0748932264
   -277.1849469548       0.0242532190       0.0724355051
   -271.4849469530      -0.0442465619       0.0638268061
   -265.7849469532      -0.0849571982       0.0571886815
   -260.0849469535       0.0142200149       0.0700706562
   -254.3849469537       0.0367859687       0.0715207619
   -248.6849469539      -0.0271281237       0.0639841197
   -242.9849469541      -0.0503930814       0.0600755284
   -237.2849469543      -0.0349200835       0.0620361297
   -231.5849469545       0.0480209661       0.0705876803
   -225.8849469547       0.0481181258       0.0706083949
   -220.1849469529      -0.0344911652       0.0602879139
   -214.4849469532       0.0933153515       0.0752759908
   -208.7849469534       0.0012347984       0.0635712786
   -203.0849469536      -0.1124806165       0.0492433550
   -197.3849469538      -0.1125221887       0.0492313542
   -191.6849469540      -0.0617554402       0.0553272905
   -185.9849469542       0.0210864723       0.0648452270
   -180.2849469545      -0.0946325230       0.0503605915
   -174.5849469547       0.0940667454       0.0712711255
   -168.8849469529       0.0972224001       0.0706175235
   -163.1849469531       0.0055541022       0.0615337145
   -157.4849469533      -0.0272740804       0.0571964995
   -151.7849469535       0.0238702139       0.0626528070
   -146.0849469537       0.0162939099       0.0611063004
   -140.3849469539      -0.0085034951       0.0585366247
   -134.6849469542      -0.0517180673       0.0530745351
   -128.9849469544       0.1067087487       0.0689028449
   -123.2849469546      -0.0570853037       0.0518432066
   -117.5849469548       0.0261816882       0.0606481873
   -111.8849469530       0.0142299554       0.0594589115
   -106.1849469532       0.0424338667       0.0615134286
   -100.4849469534       0.0770888138       0.0646854631
    -94.7849469536      -0.1087997802       0.0449949836
    -89.0849469539       0.0920317549       0.0652958946
    -83.3849469541      -0.0719466462       0.0484337808
    -77.6849469543      -0.0496429474       0.0509367811
    -71.9849469545       0.0106693860       0.0565291324
    -66.2849469547       0.0106718593       0.0565296084
    -60.5849469529       0.0044231207       0.0553270381
    -54.8849469531       0.0259596541       0.0573843638
    -49.1849469533       0.2386019739       0.0737747947
    -43.4849469536       0.1344499233       0.0660148429
    -37.7849469538       0.1873396965       0.0693573300
    -32.0849469540       0.2386273597       0.0730514864
    -26.3849469542       0.4939408775       0.0891286412
    -20.6849469544       0.9204537392       0.1098656907
    -14.9849469546       1.5107791744       0.1340781790
     -9.2849469548       1.9978444485       0.1497490156
     -3.5849469530       2.4309979885       0.1633673702
      2.1150530467       2.3024098319       0.1579329875
      7.8150530465       1.9526666949       0.1497156413
     13.5150530463       1.6073428453       0.1350291034
     19.2150530461       1.4567317330       0.1307711005
     24.9150530459       0.7688285715       0.1016903514
     30.6150530457       0.6117148767       0.0937983760
     36.3150530455       0.4933202014       0.0873501149
     42.0150530452       0.6143320269       0.0930556956
     47.7150530470       0.4540181696       0.0851109873
     53.4150530468       0.7687433071       0.1016821085
     59.1150530466       0.9351841989       0.1094019719
     64.8150530464       1.1323350998       0.1179499752
     70.5150530462       1.6618284063       0.1382175276
     76.2150530460       2.1240956009       0.1537878242
     81.9150530458       2.1523533670       0.1546491957
     87.6150530455       2.2105789628       0.1564651131
     93.3150530453       1.8671708780       0.1452994486
     99.0150530471       2.0327982022       0.1507498283
    104.7150530469       1.3756016985       0.1275897154
    110.4150530467       1.1101156196       0.1169130871
    116.1150530465       1.0313893532       0.1135515269
    121.8150530463       0.8544782542       0.1056182027
    127.5150530460       0.8842036882       0.1070033088
    133.2150530458       0.7953629852       0.1028240360
    138.9150530456       0.6486496667       0.0955918670
    144.6150530454       0.6482531633       0.0955511866
    150.3150530452       0.5600751159       0.0909180940
    156.0150530470       0.5889859635       0.0924371751
    161.7150530468       0.5402254742       0.0898283118
    167.4150530466       0.3927775720       0.0813618367
    173.1150530463       0.4319210984       0.0836827466
    178.8150530461       0.4025994380       0.0819525277
    184.5150530459       0.4610819945       0.0853594688
    190.2150530457       0.3125012600       0.0756369401
    195.9150530455       0.4508330951       0.0847432066
    201.6150530453       0.3724534568       0.0800842770
    207.3150530471       0.4701555361       0.0858374012
    213.0150530469       0.2956095742       0.0759836419
    218.7150530466       0.2646052785       0.0731854662
    224.4150530464       0.3916036032       0.0812205075
    230.1150530462       0.2252955963       0.0704968755
    235.8150530460       0.3328391109       0.0775965741
    241.5150530458       0.1773541298       0.0664557197
    247.2150530456       0.3132407445       0.0763490761
    252.9150530454       0.2838084766       0.0744340819
    258.6150530472       0.2350398607       0.0718481618
    264.3150530469       0.2445916398       0.0718049196
    270.0150530467       0.2348234767       0.0711373986
    275.7150530465       0.2055097637       0.0690948495
    281.4150530463       0.2541826102       0.0724423994
    287.1150530461       0.2250923632       0.0711562078
    292.8150530459       0.1451722609       0.0653055094
    298.5150530456       0.2655317712       0.0746545105
    304.2150530454       0.3162593684       0.0780253351
    309.9150530452       0.1826224437       0.0702049637
    315.6150530470       0.2248344827       0.0725570121
    321.3150530468       0.1402795869       0.0669365936
    327.0150530466       0.1719153437       0.0693837913
    332.7150530464       0.2140503801       0.0732956054
    338.4150530462       0.2030805945       0.0724702471
    344.1150530459       0.1275192733       0.0666054998
    349.8150530457       0.2246010722       0.0748512201
    355.5150530455       0.1598636878       0.0691737773
    361.2150530453       0.0666325341       0.0628074598
    366.9150530471       0.2020555006       0.0739801221
    372.6150530469       0.1207781065       0.0682618767
    378.3150530467       0.2359566501       0.0773711201
    384.0150530465       0.2244808877       0.0773999616
