# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -352.1461576232      -0.2430762959       0.2414218797
   -346.4461576234      -0.3097631058       0.2320290354
   -340.7461576236       0.6277540349       0.3351112815
   -335.0461576238      -0.0168205742       0.2659923823
   -329.3461576241       0.1911082561       0.2846965561
   -323.6461576243       0.0683181378       0.2711357651
   -317.9461576245       0.0055134967       0.2637623219
   -312.2461576247      -0.0925570425       0.2476235907
   -306.5461576249       0.2059313567       0.2813112283
   -300.8461576251       0.1050035172       0.2659069616
   -295.1461576233      -0.4175435250       0.2009155084
   -289.4461576235      -0.0475523805       0.2445532451
   -283.7461576238      -0.0474424452       0.2445784660
   -278.0461576240       0.2457432546       0.2718557033
   -272.3461576242      -0.5153615843       0.1803561499
   -266.6461576244      -0.0062796269       0.2416229887
   -260.9461576246      -0.3224190541       0.2042653266
   -255.2461576248      -0.4482541543       0.1845157805
   -249.5461576251       0.1159293491       0.2509634129
   -243.8461576233       0.1292015625       0.2485473649
   -238.1461576235      -0.2424488739       0.2112694816
   -232.4461576237      -0.0017794401       0.2318171138
   -226.7461576239       0.2411982153       0.2560205624
   -221.0461576241       0.0942858141       0.2415642153
   -215.3461576243      -0.2195940475       0.2050841798
   -209.6461576245       0.2033329543       0.2488647007
   -203.9461576248       0.1685687365       0.2422948811
   -198.2461576250      -0.0604971189       0.2195736314
   -192.5461576232       0.1367046276       0.2362731305
   -186.8461576234      -0.0868875953       0.2140708367
   -181.1461576236      -0.0254738377       0.2176122849
   -175.4461576238       0.1057411496       0.2304215832
   -169.7461576240       0.2450599029       0.2401679635
   -164.0461576242      -0.2211249315       0.1947398996
   -158.3461576245       0.2128984054       0.2344825603
   -152.6461576247      -0.0347311082       0.2115709012
   -146.9461576249      -0.2227692503       0.1899119518
   -141.2461576251       0.0209253901       0.2143929113
   -135.5461576233      -0.4661243756       0.1618527216
   -129.8461576235       0.1527153832       0.2238436045
   -124.1461576237      -0.2831522927       0.1812044197
   -118.4461576239       0.2317193483       0.2307092623
   -112.7461576242       0.0459110172       0.2116849605
   -107.0461576244      -0.2808466947       0.1775297991
   -101.3461576246      -0.3191702004       0.1733446678
    -95.6461576248      -0.3360277114       0.1696660574
    -89.9461576250      -0.3729453823       0.1656009315
    -84.2461576232      -0.0262356107       0.1985128486
    -78.5461576234      -0.1709005314       0.1848658802
    -72.8461576236      -0.0130442443       0.1976540216
    -67.1461576239       0.2009640202       0.2161023508
    -61.4461576241      -0.1741021175       0.1807939930
    -55.7461576243      -0.2083910351       0.1775133876
    -50.0461576245      -0.0699056296       0.1905398305
    -44.3461576247       0.0805383391       0.2018352769
    -38.6461576249       0.2160283833       0.2129005719
    -32.9461576252       0.0573862993       0.1979218679
    -27.2461576234      -0.0104072323       0.1920299417
    -21.5461576236       0.1992015802       0.2075619195
    -15.8461576238       0.2509734567       0.2157477719
    -10.1461576240       0.8563922189       0.2543165442
     -4.4461576242       0.5252271819       0.2341089206
      1.2538423756       0.8599849138       0.2569304425
      6.9538423754       0.8938621311       0.2591538891
     12.6538423751       0.6250317374       0.2410958639
     18.3538423749       0.0686289535       0.1970273693
     24.0538423767       0.3912024547       0.2243130549
     29.7538423765       0.8941008487       0.2591847074
     35.4538423763       0.8254607150       0.2546026451
     41.1538423761       0.6929981261       0.2458380558
     46.8538423759       0.5898248997       0.2385181311
     52.5538423757       1.0933939069       0.2716542019
     58.2538423754       2.0943415725       0.3274025584
     63.9538423752       2.2297584117       0.3343293674
     69.6538423750       3.9281713375       0.4102882643
     75.3538423768       6.5097992566       0.5048676619
     81.0538423766      10.9117916798       0.6337903791
     86.7538423764      14.8597440481       0.7306007901
     92.4538423762      19.0046567768       0.8199562938
     98.1538423760      20.2350655392       0.8445375953
    103.8538423757      16.3044307982       0.7630949479
    109.5538423755      13.3522825116       0.6951828375
    115.2538423753       8.3484179565       0.5624547370
    120.9538423751       5.3029765616       0.4630718536
    126.6538423749       4.2360726484       0.4229236397
    132.3538423767       3.0617542124       0.3734492436
    138.0538423765       2.5969466018       0.3521833529
    143.7538423763       2.5613705433       0.3503885205
    149.4538423760       2.5621073237       0.3504587697
    155.1538423758       1.5580226709       0.2986892572
    160.8538423756       1.9954611371       0.3223879085
    166.5538423754       1.4760292518       0.2913487703
    172.2538423752       0.9917674339       0.2652432080
    177.9538423750       1.0250248547       0.2673200146
    183.6538423768       1.3257781293       0.2855000377
    189.3538423765       1.1352612229       0.2768077122
    195.0538423763       1.1906629871       0.2773928719
    200.7538423761       1.5944384567       0.3008859688
    206.4538423759       1.3588145125       0.2874048235
    212.1538423757       1.6260578588       0.3025374492
    217.8538423755       1.4100661465       0.2875910713
    223.5538423753       1.5915098273       0.3005605655
    229.2538423750       1.2899237961       0.2832503664
    234.9538423768       1.5421570850       0.3006979454
    240.6538423766       0.9219282516       0.2606143975
    246.3538423764       1.0550312133       0.2689775672
    252.0538423762       0.9869402855       0.2646350445
    257.7538423760       0.9877221303       0.2647335477
    263.4538423758       0.6543657213       0.2451637556
    269.1538423756       0.8244194517       0.2566883725
    274.8538423753       0.4466606319       0.2325802718
    280.5538423751       0.9674965079       0.2686600463
    286.2538423749       0.8737737105       0.2679686872
    291.9538423767       1.1861138256       0.2852363642
    297.6538423765       1.0543910058       0.2798780777
    303.3538423763       1.5609203831       0.3108991537
    309.0538423761       0.8789345304       0.2711407955
    314.7538423759       1.2486277292       0.2952703739
    320.4538423756       0.9525511688       0.2760924127
    326.1538423754       1.4499768822       0.3108715101
    331.8538423752       0.8046481650       0.2660041809
    337.5538423750       1.6615329699       0.3270449275
    343.2538423768       1.0053255890       0.2857071389
    348.9538423766       1.6441571040       0.3296072812
    354.6538423764       0.2265918324       0.2298299006
    360.3538423762       0.8616021913       0.2821624933
    366.0538423759       0.3775760220       0.2451371851
    371.7538423757       0.8266526257       0.2830054898
    377.4538423755       0.6197882875       0.2674576303
    383.1538423753       0.8254140715       0.2828248281
    388.8538423751       0.2816023872       0.2428622917
    394.5538423749       0.7070386799       0.2809206581
    400.2538423767       0.7933147672       0.2874684581
    405.9538423764       0.6195589812       0.2775171816
    411.6538423762       0.6206391072       0.2776901401
    417.3538423760       0.7072133675       0.2843531629
