# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -357.9070133467      -0.0159112407       0.2519294673
   -352.2070133469      -0.0762837408       0.2445898259
   -346.5070133471       0.5342378961       0.3057802796
   -340.8070133473      -0.2888915961       0.2123812393
   -335.1070133475      -0.0335708370       0.2406690273
   -329.4070133477      -0.3164398719       0.2047407223
   -323.7070133480      -0.3168702942       0.2046213447
   -318.0070133482       0.4804362588       0.2901027199
   -312.3070133484       0.1509615262       0.2570357581
   -306.6070133486       0.1107062478       0.2484533039
   -300.9070133468      -0.1540973986       0.2184144011
   -295.2070133470       0.1239597598       0.2457556731
   -289.5070133472       0.2277054794       0.2564697048
   -283.8070133474       0.1363709928       0.2431147223
   -278.1070133477      -0.1601781720       0.2108273923
   -272.4070133479       0.1490568787       0.2407399846
   -266.7070133481       0.1494898479       0.2408265785
   -261.0070133483       0.0201271276       0.2241050727
   -255.3070133485       0.2542188104       0.2473516406
   -249.6070133467      -0.0564323825       0.2128192282
   -243.9070133469       0.5342979263       0.2725011284
   -238.2070133471       0.5777847003       0.2683694681
   -232.5070133474      -0.2602747976       0.1872343914
   -226.8070133476      -0.0397940386       0.2116106458
   -221.1070133478       0.0183573806       0.2146000850
   -215.4070133480      -0.4536021447       0.1606349373
   -209.7070133482       0.0733029625       0.2170733103
   -204.0070133484      -0.0092722808       0.2090741527
   -198.3070133466      -0.5256130527       0.1467265201
   -192.6070133468      -0.0768281967       0.1995956200
   -186.9070133471       0.0170488569       0.2062472026
   -181.2070133473       0.0172879733       0.2062932206
   -175.5070133475      -0.0478028822       0.1974576013
   -169.8070133477      -0.1250362775       0.1897551867
   -164.1070133479       0.0412674107       0.2035054626
   -158.4070133481      -0.0716320455       0.1927843179
   -152.7070133483       0.1272655399       0.2089338937
   -147.0070133486      -0.0208371486       0.1953709503
   -141.3070133468      -0.0203965577       0.1954542142
   -135.6070133470       0.2444766720       0.2165199527
   -129.9070133472       0.1003439366       0.2041747816
   -124.2070133474      -0.0804376930       0.1874859073
   -118.5070133476       0.2165672763       0.2118683868
   -112.8070133478       0.0494402696       0.1951761996
   -107.1070133481      -0.0527888542       0.1860396527
   -101.4070133483       0.0603589355       0.1940969311
    -95.7070133485      -0.2096868315       0.1689912426
    -90.0070133467       0.2026998379       0.2039679492
    -84.3070133469       0.1368828235       0.1985876447
    -78.6070133471      -0.1150121885       0.1744850696
    -72.9070133473      -0.0499691720       0.1804447543
    -67.2070133475       0.0891135631       0.1906261013
    -61.5070133478      -0.1021146468       0.1739070967
    -55.8070133480      -0.0063064021       0.1824919854
    -50.1070133482       0.2219459694       0.1993697087
    -44.4070133484       0.0975980208       0.1894272643
    -38.7070133486       0.2581182408       0.2001942192
    -33.0070133468       0.6262260492       0.2266483424
    -27.3070133470       1.0113517766       0.2487165490
    -21.6070133472       0.7836193974       0.2393213854
    -15.9070133475       1.1920379786       0.2594243787
    -10.2070133477       2.0913349784       0.3099824254
     -4.5070133479       2.9760414573       0.3508260550
      1.1929866519       2.9136962019       0.3480463759
      6.8929866517       2.5164105445       0.3301440211
     12.5929866515       1.9700530903       0.3009685143
     18.2929866533       1.7539491963       0.2928159827
     23.9929866531       0.8372171295       0.2402664824
     29.6929866528       0.6856446086       0.2305067307
     35.3929866526       0.4710695457       0.2157683437
     41.0929866524       0.5324526467       0.2200905728
     46.7929866522       0.5012839268       0.2178733550
