# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -346.8452985137      -0.1170364069       0.0772985337
   -341.4587312451      -0.0383898064       0.0673316472
   -335.7587312453      -0.0427780034       0.0660648839
   -330.0587312456      -0.0844919288       0.0591793529
   -324.3587312458      -0.0511621537       0.0636445882
   -318.6587312460       0.0173376240       0.0722427746
   -312.9587312462      -0.0008947431       0.0699044398
   -307.2587312464      -0.1297665877       0.0501575188
   -301.5587312466      -0.0624207684       0.0603945060
   -295.8587312469      -0.1174122386       0.0514070786
   -290.1587312461       0.0317147519       0.0714998626
   -284.4587312453      -0.0231026313       0.0641703877
   -278.7587312455      -0.0106954413       0.0652345083
   -273.0587312457       0.0813199857       0.0752499305
   -267.3587312459       0.0284090985       0.0688344871
   -261.6587312461      -0.0072761544       0.0641160678
   -255.9587312463      -0.1337792981       0.0459513921
   -250.2587312466       0.0450918536       0.0691151329
   -244.5587312468      -0.0338475208       0.0594464884
   -238.8587312460      -0.1544966446       0.0414141233
   -233.1587312452       0.0653792960       0.0702720203
   -227.4587312454       0.0170119437       0.0645430776
   -221.7587312456       0.0932619571       0.0715618818
   -216.0587312458       0.0091346319       0.0627816572
   -210.3587312460      -0.0500901102       0.0553858410
   -204.6587312463      -0.1486641858       0.0409897629
   -198.9587312465      -0.1099224292       0.0466819577
   -193.2587312467      -0.1252530030       0.0441353727
   -187.5587312459      -0.0221714261       0.0572305189
   -181.8587312451      -0.1030806585       0.0467481400
   -176.1587312453      -0.0796279053       0.0495756248
   -170.4587312455      -0.0186167944       0.0565762496
   -164.7587312457      -0.0094258424       0.0572183962
   -159.0587312460       0.1109108740       0.0687069932
   -153.3587312462       0.0451298632       0.0621224015
   -147.6587312464       0.0296712910       0.0602609531
   -141.9587312466      -0.0218088691       0.0545161983
   -136.2587312468       0.1284033102       0.0686057426
   -130.5587312460       0.1516771804       0.0705517758
   -124.8587312452      -0.0042403914       0.0557553120
   -119.1587312454       0.1077005636       0.0660335801
   -113.4587312457       0.2455979052       0.0771043016
   -107.7587312459       0.2739068201       0.0787419590
   -102.0587312461       0.3174180320       0.0809124471
    -96.3587312463       0.2999729106       0.0792675435
    -90.6587312465       0.3155691491       0.0799081557
    -84.9587312467       0.4926449035       0.0907031561
    -79.2587312459       0.3884759211       0.0838339771
    -73.5587312451       0.5714797617       0.0942629254
    -67.8587312454       0.5519486982       0.0926602338
    -62.1587312456       0.9572492602       0.1126514956
    -56.4587312458       0.7905490390       0.1041555647
    -50.7587312460       1.0433351289       0.1153303759
    -45.0587312462       1.1943355905       0.1217421044
    -39.3587312464       1.2299048216       0.1226000885
    -33.6587312467       1.5917291939       0.1358996899
    -27.9587312469       1.7008541118       0.1391285471
    -22.2587312461       1.7501654057       0.1401865294
    -16.5587312453       2.0480553339       0.1494242917
    -10.8587312455       2.1870654374       0.1545770762
     -5.1587312457       2.5365980684       0.1651900907
      0.5412687541       2.7129648238       0.1695137924
      6.2412687539       2.9356769853       0.1765566300
     11.9412687536       3.1997253649       0.1837237924
     17.6412687534       3.3625204127       0.1879176239
     23.3412687532       3.2148534609       0.1832456850
     29.0412687540       3.4334180911       0.1888269124
     34.7412687548       3.2881425967       0.1860724760
     40.4412687546       3.9928710283       0.2035336951
     46.1412687544       3.4214389321       0.1894506171
     51.8412687542       3.8863642205       0.2009844046
     57.5412687539       4.0626086634       0.2052323135
     63.2412687537       4.6062658076       0.2177112996
     68.9412687535       4.1580192974       0.2074374968
     74.6412687533       4.3904690846       0.2127948947
     80.3412687541       4.4491507866       0.2141391227
     86.0412687549       3.8467099205       0.2000044358
     91.7412687547       4.0308734362       0.2044182723
     97.4412687545       4.0051909874       0.2038896063
    103.1412687542       3.0509716011       0.1796659057
    108.8412687540       2.9844567167       0.1778992112
    114.5412687538       3.1184399090       0.1814664678
    120.2412687536       2.7231949820       0.1706461886
    125.9412687534       2.3893444747       0.1607555569
    131.6412687532       2.0222895678       0.1493216714
    137.3412687540       2.1082421112       0.1520446739
    143.0412687548       1.9336464126       0.1463695670
    148.7412687545       1.8260486277       0.1427291887
    154.4412687543       1.8169064352       0.1424372396
    160.1412687541       1.7379207815       0.1396736761
    165.8412687539       1.4764484234       0.1302943318
    171.5412687537       1.4684658986       0.1293405678
    177.2412687535       1.4596976400       0.1290458021
    182.9412687532       1.3492140332       0.1254249458
    188.6412687540       1.3003902786       0.1235098507
    194.3412687548       1.2580316149       0.1224712233
    200.0412687546       1.1391411167       0.1175645493
    205.7412687544       1.2236802706       0.1204958154
    211.4412687542       1.2710151723       0.1223399955
    217.1412687540       0.9031794682       0.1068011766
    222.8412687538       1.1310794224       0.1160893453
    228.5412687535       0.9209417676       0.1070964183
    234.2412687533       0.9992915790       0.1110412375
    239.9412687541       0.7673651020       0.1009164628
    245.6412687549       1.0114083793       0.1120998872
    251.3412687547       0.7279272430       0.0984896440
    257.0412687545       0.9217876896       0.1076071625
    262.7412687543       0.8541098850       0.1045226469
    268.4412687541       0.7863480055       0.1018043154
    274.1412687538       0.8763694360       0.1065893943
    279.8412687536       0.6480033427       0.0958787660
    285.5412687534       0.5962473872       0.0935860001
    291.2412687532       0.5942378249       0.0944743041
    296.9412687540       0.7168527217       0.1014165438
    302.6412687548       0.5718530943       0.0937207298
    308.3412687546       0.5376110662       0.0922219743
    314.0412687544       0.6853759401       0.1008776497
    319.7412687541       0.5764602868       0.0954180029
    325.4412687539       0.5338416948       0.0930082611
    331.1412687537       0.6178115274       0.0982227689
