# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -324.9714999189       0.0166500357       0.0996193724
   -319.2714999191      -0.1867920779       0.0405745173
   -313.5714999193      -0.0315933168       0.0875524717
   -307.8714999195      -0.1882716556       0.0390949396
   -302.1714999198      -0.1141587490       0.0653605805
   -296.4714999200       0.0740872072       0.1065800140
   -290.7714999202      -0.1141532507       0.0653637550
   -285.0714999204      -0.0819078605       0.0727293673
   -279.3714999206      -0.0090611526       0.0891228237
   -273.6714999208       0.0187439009       0.0930210240
   -267.9714999190       0.1245374414       0.1112818274
   -262.2714999192      -0.1592747341       0.0481482167
   -256.5714999195      -0.0571634939       0.0761171409
   -250.8714999197       0.2011811031       0.1188577462
   -245.1714999199      -0.0624600693       0.0737484404
   -239.4714999201      -0.0675115390       0.0714893545
   -233.7714999203      -0.0676834321       0.0714124815
   -228.0714999205      -0.1032090199       0.0620787877
   -222.3714999208      -0.1343139434       0.0537239736
   -216.6714999190       0.0439475828       0.0904380593
   -210.9714999192      -0.0722633414       0.0693642838
   -205.2714999194       0.1243912678       0.1015437485
   -199.5714999196       0.0067827525       0.0827842958
   -193.8714999198      -0.0516240154       0.0717466078
   -188.1714999200      -0.0848886066       0.0637180936
   -182.4714999202       0.0292713451       0.0855459801
   -176.7714999205      -0.0885711773       0.0620711979
   -171.0714999207       0.0225045546       0.0832903833
   -165.3714999189      -0.0650891195       0.0662495020
   -159.6714999191       0.0161534975       0.0811733642
   -153.9714999193       0.0099313219       0.0790993057
   -148.2714999195       0.0361398214       0.0833280455
   -142.5714999197       0.0299487250       0.0813702489
   -136.8714999199       0.1841688249       0.1028838550
   -131.1714999202      -0.0766886499       0.0615140136
   -125.4714999204      -0.0013963921       0.0753234010
   -119.7714999206      -0.0065015424       0.0736216843
   -114.0714999208      -0.0802641601       0.0600543176
   -108.3714999190       0.0669329405       0.0849569581
   -102.6714999192      -0.0116984067       0.0718893962
    -96.9714999194      -0.0595029810       0.0634464825
    -91.2714999196       0.0363878389       0.0795249541
    -85.5714999199       0.0774712756       0.0845468134
    -79.8714999201      -0.0209509776       0.0688052059
    -74.1714999203      -0.0667475124       0.0607083070
    -68.4714999205       0.0419344098       0.0777405039
    -62.7714999207       0.0642896840       0.0808908977
    -57.0714999189       0.1023957780       0.0851442786
    -51.3714999191       0.0363877314       0.0761393157
    -45.6714999194       0.0309528850       0.0745704107
    -39.9714999196       0.1385989217       0.0887596754
    -34.2714999198       0.0469701325       0.0760873183
    -28.5714999200       0.2153687503       0.0966127730
    -22.8714999202       0.1522068537       0.0894663199
    -17.1714999204       0.2274222277       0.0969613028
    -11.4714999206       0.2896857925       0.1034104775
     -5.7714999209       0.2389663555       0.0972371420
     -0.0714999191       0.3606268225       0.1091876365
