# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -341.4649709853      -0.3736151001       0.2278667191
   -335.7649709855       0.1937723030       0.2961299411
   -330.0649709857       0.1437097754       0.2854565744
   -324.3649709859       0.3251983089       0.3040797098
   -318.6649709862       0.0367606264       0.2688359011
   -312.9649709864       0.4463957385       0.3102324794
   -307.2649709866       0.6823984006       0.3319156828
   -301.5649709868      -0.1762691801       0.2401643540
   -295.8649709870      -0.1766185945       0.2400819962
   -290.1649709872      -0.2658822019       0.2253927312
   -284.4649709854      -0.0467001646       0.2506232634
   -278.7649709857       0.4460465147       0.2947766191
   -273.0649709859       0.1802960762       0.2697570214
   -267.3649709861      -0.1183714821       0.2349832997
   -261.6649709863       0.2402407994       0.2712728580
   -255.9649709865       0.4452092699       0.2855586423
   -250.2649709867      -0.1024306591       0.2329792574
   -244.5649709869      -0.0369297154       0.2364309808
   -238.8649709872      -0.0375288727       0.2363086783
   -233.1649709854       0.1171194802       0.2480051157
   -227.4649709856      -0.4230428457       0.1930393486
   -221.7649709858       0.6277537404       0.2882343324
   -216.0649709860       0.1720045282       0.2496162974
   -210.3649709862       0.0802721974       0.2410416338
   -204.6649709864       0.0459930504       0.2345634839
   -198.9649709866       0.1345411369       0.2427764492
   -193.2649709869      -0.3312875656       0.1931767466
   -187.5649709871       0.2721428316       0.2516472607
   -181.8649709853      -0.1433012256       0.2103798029
   -176.1649709855       0.0244986543       0.2264923986
   -170.4649709857      -0.2928508502       0.1923815363
   -164.7649709859      -0.2118891594       0.2007175338
   -159.0649709861       0.1651669504       0.2333010484
   -153.3649709863       0.2442626677       0.2399104846
   -147.6649709866      -0.2195248423       0.1951350795
   -141.9649709868       0.2489549051       0.2374176434
   -136.2649709870       0.1011310206       0.2223189771
   -130.5649709872      -0.5853053355       0.1524737261
   -124.8649709854      -0.1666390774       0.1979466880
   -119.1649709856       0.2571192185       0.2325572336
   -113.4649709858      -0.1526962346       0.1970147385
   -107.7649709860      -0.3011331795       0.1825006745
   -102.0649709863      -0.1032342848       0.1993647952
    -96.3649709865      -0.3400894924       0.1745487504
    -90.6649709867       0.0869529569       0.2136921995
    -84.9649709869       0.2693721719       0.2259884294
    -79.2649709871       0.0591506154       0.2090584759
    -73.5649709853      -0.1027209086       0.1931248859
    -67.8649709855       0.1015961951       0.2103681606
    -62.1649709858      -0.2927088824       0.1736845427
    -56.4649709860       0.0083196546       0.2005866491
    -50.7649709862       0.2464119753       0.2173312187
    -45.0649709864       0.1482271041       0.2098081021
    -39.3649709866       0.1798152699       0.2121694994
    -33.6649709868       0.1854842791       0.2105524152
    -27.9649709870       0.1532119373       0.2080645161
    -22.2649709873       0.6949993274       0.2440237148
    -16.5649709855       0.9450983469       0.2595493278
    -10.8649709857       1.1842258944       0.2711607739
     -5.1649709859       1.4679583303       0.2923196297
      0.5350290139       1.4305482451       0.2848024105
      6.2350290137       1.7618309511       0.3049944796
     11.9350290135       1.0709497613       0.2670683388
     17.6350290133       1.2269842522       0.2760335410
     23.3350290130       0.7559040788       0.2477904963
     29.0350290128       1.2128041148       0.2726528029
     34.7350290146       0.8495962815       0.2536257938
     40.4350290144       0.4408411993       0.2268781268
     46.1350290142       0.6296566646       0.2396154506
     51.8350290140       1.1960639434       0.2742968138
     57.5350290138       0.7552311200       0.2477050304
     63.2350290136       0.6293520684       0.2395754552
     68.9350290133       1.5407312388       0.2933226433
     74.6350290131       1.9198153877       0.3130708501
     80.3350290129       3.1440436047       0.3693809661
     86.0350290147       5.1286097921       0.4460471682
     91.7350290145       6.0706634366       0.4780587321
     97.4350290143       6.6694829159       0.4974062370
    103.1350290141       7.7324662969       0.5297595448
    108.8350290139       5.9462380533       0.4739939074
    114.5350290136       4.0876106381       0.4075777078
    120.2350290134       2.9225586104       0.3597702612
    125.9350290132       2.2013282312       0.3268311045
    131.6350290130       1.2261377223       0.2759370700
    137.3350290128       1.1629462444       0.2722953015
    143.0350290146       0.9424721492       0.2592308545
    148.7350290144       0.4394555698       0.2266859746
    154.4350290141       1.2880742775       0.2793902114
    160.1350290139       0.8169215362       0.2515152220
    165.8350290137       0.5021579101       0.2309811877
    171.5350290135       0.1562713933       0.2060974919
    177.2350290133       0.8088200097       0.2485681198
    182.9350290131       0.5966700634       0.2373390196
    188.6350290129       0.9098110442       0.2571680589
    194.3350290147       0.7842083807       0.2493820454
    200.0350290144       0.4057288625       0.2264055649
    205.7350290142       0.4701054845       0.2287473334
    211.4350290140       0.5313886897       0.2328132038
    217.1350290138       0.8448863954       0.2530416043
    222.8350290136       0.5001939392       0.2307139251
    228.5350290134       0.2519550377       0.2110892923
    234.2350290132       0.5305390040       0.2326986322
    239.9350290129       0.6247670860       0.2389734175
    245.6350290147       0.2761812619       0.2169433669
    251.3350290145       0.6866683452       0.2429481897
    257.0350290143       0.8118694121       0.2508837065
    262.7350290141       0.3101989684       0.2172856595
    268.4350290139       0.3097113211       0.2172152737
    274.1350290137       0.0196614833       0.1970765952
    279.8350290135       0.3395707646       0.2215251131
    285.5350290132       0.2065365446       0.2137628556
    291.2350290130       0.3367423937       0.2234567992
    296.9350290128       0.2308897920       0.2200504693
    302.6350290146       0.4680895050       0.2352246915
    308.3350290144       0.6721742092       0.2517967194
    314.0350290142      -0.1765337884       0.1859821980
    319.7350290140       0.2268602328       0.2220885337
    325.4350290138       0.3308503453       0.2300607819
    331.1350290135       0.3996859171       0.2351531348
    336.8350290133       0.3286011840       0.2323775386
    342.5350290131       0.5388257050       0.2452283009
    348.2350290129      -0.2173108266       0.1881949053
    353.9350290147       0.1810490866       0.2232571216
    359.6350290145       0.2870247696       0.2343603517
    365.3350290143       0.1382409540       0.2222401990
    371.0350290140       0.5488702994       0.2571491720
    376.7350290138       0.1697622054       0.2274937409
    382.4350290136       0.2792262974       0.2391835682
    388.1350290134       0.5504096289       0.2602201552
    393.8350290132       0.3954543463       0.2484185106
    399.5350290130       0.5933740613       0.2666249147
    405.2350290128       0.3926659220       0.2542620770
    410.9350290146       0.5970192790       0.2701872585
    416.6350290143       0.3503258630       0.2540829262
    422.3350290141      -0.2346862196       0.2002810181
    428.0350290139       0.2656487972       0.2469285558
    433.7350290137       0.1766719558       0.2425150331
    439.4350290135       0.5574161242       0.2704345762
    445.1350290133       0.4778530877       0.2714050884
    450.8350290131       0.2123103067       0.2488150630
    456.5350290128       0.9309657246       0.3101331803
    462.2350290146      -0.1553542456       0.2168228782
    467.9350290144       0.3401187975       0.2672647392
    473.6350290142       0.7584244316       0.3014508314
    479.3350290140       0.5293625547       0.2874271324
    485.0350290138       0.2409703090       0.2622076687
    490.7350290136      -0.1591134352       0.2260926766
    496.4350290134       0.3838744934       0.2791436130
    502.1350290131       0.0254261489       0.2491593183
    507.8350290129       0.4334112060       0.2879005493
    513.5350290147       0.6431601863       0.3107396272
    519.2350290145       0.3285549992       0.2829542444
    524.9350290143       1.0103230205       0.3403196275
