# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -294.6548958381      -0.0722077948       0.2809219805
   -283.2548958386      -0.3101105931       0.2645986280
   -271.8548958390      -0.0226331776       0.2728796025
   -260.4548958394      -0.0353654738       0.2675687786
   -249.0548958399      -1.0190585991       0.2167269129
   -237.6548958383      -0.6050881547       0.2334666758
   -226.2548958387      -0.0269004561       0.2550268276
   -214.8548958391       0.0029236784       0.2523357655
   -203.4548958396      -0.1884182853       0.2407846368
   -192.0548958400      -0.1944178218       0.2370626215
   -180.6548958384      -0.3507616006       0.2273490084
   -169.2548958388       0.2155455850       0.2462812767
   -157.8548958393      -0.2058815912       0.2300710718
   -146.4548958397       0.2879138157       0.2456276815
   -135.0548958381       0.2871953872       0.2424067115
   -123.6548958385      -0.3392393107       0.2160695079
   -112.2548958390       0.4851401435       0.2432278702
   -100.8548958394       0.8668694831       0.2527800142
    -89.4548958398       1.0923701609       0.2598651899
    -78.0548958382       2.7316591333       0.2994407495
    -66.6548958387       3.8342501088       0.3228591639
    -55.2548958391       4.9771442362       0.3446315074
    -43.8548958395       8.7491084688       0.4129583193
    -32.4548958400      15.1403513964       0.5070075138
    -21.0548958384      24.9816556417       0.6226065363
     -9.6548958388      33.7523366679       0.7060507298
      1.7451041608      40.5091944083       0.7604848203
     13.1451041603      39.7727283669       0.7467333360
     24.5451041599      34.4075785126       0.6983872041
     35.9451041615      25.5777826086       0.6106725653
     47.3451041611      19.5726197679       0.5377945847
     58.7451041606      15.3395132331       0.4896212159
     70.1451041602      13.3624973693       0.4626170328
     81.5451041618      11.8390853958       0.4406572403
     92.9451041614      10.6280166780       0.4223837369
    104.3451041609       8.2857458729       0.3884026007
    115.7451041605       7.4422229645       0.3701113223
    127.1451041601       6.7780672732       0.3582364504
    138.5451041617       6.3223043419       0.3498550110
    149.9451041612       5.3731567490       0.3317494494
    161.3451041608       5.1519976330       0.3273844281
    172.7451041604       4.9826239725       0.3239966912
    184.1451041599       3.9294654016       0.3021270325
    195.5451041615       3.7989989274       0.2992968877
    206.9451041611       3.8763096130       0.3009563436
    218.3451041607       3.1494534146       0.2848516103
    229.7451041602       3.0841068825       0.2833486180
    241.1451041618       2.7981647375       0.2767127495
    252.5451041614       2.5898551833       0.2717681161
    263.9451041610       2.4820458804       0.2666167884
    275.3451041605       2.0564685485       0.2586868349
    286.7451041601       2.0638768952       0.2613731948
    298.1451041617       2.2240772589       0.2628302715
    309.5451041613       1.5488966364       0.2455871403
    320.9451041608       2.1323133215       0.2605320021
    332.3451041604       1.2024017475       0.2385339461
    343.7451041600       1.3827778079       0.2459053068
    355.1451041616       1.6667075299       0.2561431310
    366.5451041611       1.4145601436       0.2518570646
    377.9451041607       1.0656655890       0.2444888865
    389.3451041603       0.8484090163       0.2406064467
    400.7451041619       1.5653542215       0.2644249248
    412.1451041614       1.6406967400       0.2695653748
    423.5451041610       1.5450164188       0.2731086200
    434.9451041606       1.2719774391       0.2649585020
    446.3451041601       1.3267931270       0.2634824801
    457.7451041617       1.9702840166       0.2887826043
    469.1451041613       1.2202277677       0.2698786180
    480.5451041609       1.4520560419       0.2805579998
    491.9451041604       2.3173789963       0.3100739721
    503.3451041600       1.7524285364       0.2973884390
    514.7451041616       2.1495178693       0.3135890221
    526.1451041612       2.2416621207       0.3208189959
    537.5451041607       2.0219533653       0.3187437973
    548.9451041603       2.8327988619       0.3482585253
    560.3451041619       2.4277537118       0.3413717092
    571.7451041615       2.7587900631       0.3570844348
    583.1451041610       2.6166885451       0.3585607911
    594.5451041606       3.0011411920       0.3767957061
    605.9451041602       2.5121983193       0.3613736994
    617.3451041618       2.4280656267       0.3717119732
