# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -292.1923893909      -0.4949824547       0.2660470239
   -280.7923893913       0.1623774416       0.2911271685
   -269.3923893917      -1.0042949451       0.2309274245
   -257.9923893922      -0.1631966738       0.2669411085
   -246.5923893926      -0.2872079314       0.2570206684
   -235.1923893910      -0.7768569953       0.2305670724
   -223.7923893914      -0.3626626476       0.2456004189
   -212.3923893919       0.0472501595       0.2587649086
   -200.9923893923       0.0921011702       0.2566845418
   -189.5923893927      -0.5471165833       0.2270596908
   -178.1923893911      -0.2607387798       0.2356907418
   -166.7923893916      -0.1926096908       0.2351704380
   -155.3923893920      -0.3029611717       0.2308150016
   -143.9923893924      -0.0922557657       0.2359022065
   -132.5923893908       0.1604624987       0.2421643274
   -121.1923893913       0.4005122680       0.2475297371
   -109.7923893917       0.6953558949       0.2543247603
    -98.3923893921       1.3653933207       0.2720541260
    -86.9923893926       1.4953435260       0.2759063752
    -75.5923893910       3.1867640614       0.3144101438
    -64.1923893914       3.7260903178       0.3237579832
    -52.7923893918       4.8049446297       0.3442655943
    -41.3923893923       8.9408279167       0.4194778191
    -29.9923893927      17.9841603384       0.5483093560
    -18.5923893911      40.6459521864       0.7807619411
     -7.1923893915      80.0727188904       1.0651747520
      4.2076106080      88.6736372595       1.1078171106
     15.6076106076      54.9990428127       0.8731517647
     27.0076106072      30.6417909380       0.6657754815
     38.4076106088      21.3667960879       0.5672318810
     49.8076106083      17.8959706895       0.5206472910
     61.2076106079      19.8358689150       0.5492905292
     72.6076106075      21.0555454356       0.5636629161
     84.0076106091      19.8490589202       0.5494488636
     95.4076106086      16.5328626626       0.5083571984
    106.8076106082      12.7403927248       0.4613646511
    118.2076106078       9.1585545832       0.4022891986
    129.6076106073       7.4558454198       0.3735437318
    141.0076106089       6.2897235389       0.3524993845
    152.4076106085       4.8614239465       0.3248689836
    163.8076106081       5.1100555248       0.3298384665
    175.2076106076       4.2058408200       0.3113584417
    186.6076106072       3.6814101849       0.3001139750
    198.0076106088       3.5628762791       0.2975017697
    209.4076106084       3.0650482431       0.2863309083
    220.8076106079       3.0123534374       0.2851161649
    232.2076106075       2.6191158196       0.2759288037
    243.6076106091       2.3177858258       0.2686799021
    255.0076106087       2.2515571009       0.2670426117
    266.4076106082       2.2511977995       0.2644938958
    277.8076106078       2.1070832278       0.2634658563
    289.2076106074       1.4365347773       0.2486372954
    300.6076106090       1.7140204592       0.2535040754
    312.0076106085       1.5439356140       0.2490763346
    323.4076106081       1.7139926971       0.2535026418
    334.8076106077       1.1427455646       0.2406184289
    346.2076106072       1.7059909990       0.2583083238
    357.6076106088       0.9863339525       0.2410118203
    369.0076106084       1.6692223852       0.2626468232
    380.4076106080       1.5413719920       0.2619255560
    391.8076106075       1.2150124294       0.2554689176
    403.2076106091       1.3278781168       0.2615685455
    414.6076106087       0.8118390281       0.2489768926
    426.0076106083       1.3918734152       0.2726651778
    437.4076106078       1.1642150017       0.2657899836
    448.8076106074       1.3157043961       0.2671949102
    460.2076106090       0.4899910183       0.2473247561
    471.6076106086       1.7050220363       0.2887403889
    483.0076106081       1.4463427860       0.2845829613
    494.4076106077       0.6549549928       0.2625691741
    505.8076106073       1.1445648675       0.2824858336
    517.2076106089       1.3405679869       0.2927738408
    528.6076106084       2.1302761683       0.3217156165
    540.0076106080       1.8269455594       0.3169864864
    551.4076106076       2.4946075517       0.3424780330
    562.8076106092       1.9284117856       0.3300321426
    574.2076106087       3.0812545425       0.3711265459
    585.6076106083       2.3152676793       0.3534879967
    597.0076106079       2.2710169144       0.3580949228
    608.4076106074       3.7505463198       0.4037054492
    619.8076106090       2.2992307085       0.3721206504
