# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -289.9717670863       0.2273268865       0.2980756180
   -278.5717670867      -0.5361892069       0.2569558587
   -267.1717670871      -0.9740094340       0.2299203432
   -255.7717670876      -0.4768778831       0.2507377146
   -244.3717670880      -0.1273342797       0.2623481687
   -232.9717670864      -0.1574923195       0.2567574451
   -221.5717670868      -0.1646068861       0.2523735562
   -210.1717670873      -0.4424475947       0.2365374742
   -198.7717670877      -0.1757391748       0.2443882688
   -187.3717670881      -0.0429382578       0.2462471061
   -175.9717670865      -0.2242597704       0.2355351075
   -164.5717670870       0.1643109295       0.2474559804
   -153.1717670874       0.1651436845       0.2475187517
   -141.7717670878       0.1334946533       0.2430702482
   -130.3717670862       0.2088784818       0.2426786575
   -118.9717670867      -0.3226235530       0.2196697985
   -107.5717670871       0.5361806015       0.2481002044
    -96.1717670875       0.1694369464       0.2324967502
    -84.7717670880       0.4496242123       0.2422243738
    -73.3717670864       0.7899133415       0.2476896638
    -61.9717670868       0.1811286022       0.2250371422
    -50.5717670872       0.2444567688       0.2247012519
    -39.1717670877       1.0103346406       0.2463094205
    -27.7717670881       1.8306869873       0.2668457095
    -16.3717670865       3.4913288084       0.3052164739
     -4.9717670869       4.1184840464       0.3161518955
      6.4282329126       4.9245200035       0.3300117187
     17.8282329122       5.4867873289       0.3380501120
     29.2282329118       4.5447385533       0.3190274441
     40.6282329134       2.8841536384       0.2823440699
     52.0282329129       1.6634031826       0.2496166356
     63.4282329125       0.7988522531       0.2280807705
     74.8282329121       0.7325073319       0.2261426734
     86.2282329137       1.0781587434       0.2360840781
     97.6282329132       2.0079458776       0.2609324635
    109.0282329128       3.9496980150       0.3093694076
    120.4282329124       5.5278660908       0.3388802988
    131.8282329119       5.4775549557       0.3379482933
    143.2282329135       5.0002047863       0.3284502133
    154.6282329131       3.3667288990       0.2935753986
    166.0282329127       3.0485721318       0.2863020901
    177.4282329122       3.1021981281       0.2875548139
    188.8282329118       2.0382135637       0.2617956973
    200.2282329134       2.3306133611       0.2691156694
    211.6282329130       2.0655594086       0.2625082741
    223.0282329125       2.0393449463       0.2618531345
    234.4282329121       1.5999432768       0.2504323439
    245.8282329137       1.4798634451       0.2472129709
    257.2282329133       0.9349450262       0.2321032303
    268.6282329128       1.4448525244       0.2439248536
    280.0282329124       1.0673863157       0.2358515603
    291.4282329120       0.6339704850       0.2254679231
    302.8282329136       1.3336446417       0.2432501229
    314.2282329131       1.2673569830       0.2414369834
    325.6282329127       1.1875827536       0.2392303545
    337.0282329123       0.9605471626       0.2351160372
    348.4282329118       0.5725473924       0.2258923259
    359.8282329134       0.6056449589       0.2292091938
    371.2282329130       1.1154770925       0.2469342694
    382.6282329126       0.3235636806       0.2250189014
    394.0282329121       0.7448989013       0.2409961711
    405.4282329137       0.9078484064       0.2487525662
    416.8282329133       0.8424265299       0.2495189262
    428.2282329129       0.7678234459       0.2529822503
    439.6282329124       1.2614797624       0.2685576911
    451.0282329120       0.7735658438       0.2501955584
    462.4282329136       1.1827133293       0.2693564113
    473.8282329132       1.0134680276       0.2672789087
    485.2282329127       0.9956430620       0.2701109022
    496.6282329123       1.3040211557       0.2837089461
    508.0282329119       1.5730605863       0.2961326945
    519.4282329135       1.9529360661       0.3121292294
    530.8282329130       1.9196158949       0.3155030400
    542.2282329126       1.8034256897       0.3163974566
    553.6282329122       2.1414442189       0.3320087513
    565.0282329138       3.0619760750       0.3654629740
    576.4282329133       2.8817218884       0.3658438647
    587.8282329129       3.0351906194       0.3766036439
    599.2282329125       3.5321058355       0.3981651658
    610.6282329120       4.1295761522       0.4157093267
    622.0282329136       4.6142580632       0.4449738860
