# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -311.3896031063      -0.2604207725       0.1840615988
   -306.3896031064       0.0303324468       0.2253578245
   -301.3896031066       0.2795180405       0.2508851936
   -296.3896031068       0.1650524688       0.2374764203
   -291.3896031070      -0.0854643606       0.2023195113
   -286.3896031072       0.0764063172       0.2228613708
   -281.3896031074       0.0762372812       0.2228203735
   -276.3896031076      -0.2158828502       0.1808814734
   -271.3896031078      -0.1643823763       0.1880689599
   -266.3896031080      -0.0356718546       0.2017007000
   -261.3896031064      -0.1369870900       0.1885494826
   -256.3896031066      -0.2084557353       0.1758452094
   -251.3896031068       0.1314352725       0.2177728801
   -246.3896031069      -0.0391901469       0.1948251101
   -241.3896031071       0.0059437146       0.1999741273
   -236.3896031073       0.0276919138       0.1996299018
   -231.3896031075       0.0264771665       0.1993512197
   -226.3896031077       0.2692714861       0.2223492281
   -221.3896031079      -0.4432031386       0.1330905053
   -216.3896031063      -0.2379135692       0.1615757464
   -211.3896031065      -0.0869658397       0.1832378026
   -206.3896031067      -0.1291208560       0.1730137094
   -201.3896031069      -0.0866257698       0.1781552906
   -196.3896031071       0.0389135000       0.1923346635
   -191.3896031073      -0.0666319463       0.1779905242
   -186.3896031074      -0.3933118042       0.1354276949
   -181.3896031076      -0.0476465058       0.1777289771
   -176.3896031078       0.0311416565       0.1862556233
   -171.3896031062       0.0098302764       0.1817120218
   -166.3896031064       0.2015106908       0.2009150734
   -161.3896031066      -0.2760348960       0.1462541167
   -156.3896031068      -0.0881211294       0.1686785761
   -151.3896031070       0.0790022445       0.1842953798
   -146.3896031072       0.0038178705       0.1764641900
   -141.3896031074       0.2370024987       0.1970846624
   -136.3896031076       0.1287893140       0.1869198379
   -131.3896031077       0.4930801048       0.2166555910
   -126.3896031079       0.0719919112       0.1793416486
   -121.3896031063      -0.0341204046       0.1685535127
   -116.3896031065      -0.0865009156       0.1611741427
   -111.3896031067      -0.1210220199       0.1574338718
   -106.3896031069      -0.0517814571       0.1648709287
   -101.3896031071      -0.0369351202       0.1644300689
    -96.3896031073      -0.1848366128       0.1470523366
    -91.3896031075      -0.0550764896       0.1607269773
    -86.3896031077      -0.0703877576       0.1576015779
    -81.3896031079      -0.1035771358       0.1540707831
    -76.3896031063       0.1339707115       0.1753747649
    -71.3896031065      -0.0250259220       0.1603148861
    -66.3896031067      -0.2255327638       0.1379524006
    -61.3896031068      -0.1951454975       0.1412588029
    -56.3896031070       0.0337857707       0.1627174760
    -51.3896031072      -0.2379966085       0.1351654002
