# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -291.6372446825      -0.1142801505       0.2908755141
   -280.2372446830      -0.2856225342       0.2776930113
   -268.8372446834      -0.1502563221       0.2787106624
   -257.4372446838       0.1162186918       0.2850843747
   -246.0372446843       0.1828038133       0.2829781432
   -234.6372446827       0.4424222978       0.2884257277
   -223.2372446831      -0.2287115680       0.2575123936
   -211.8372446835      -0.3015794368       0.2506249659
   -200.4372446840      -0.3110320021       0.2465139113
   -189.0372446844      -0.1458040491       0.2494439816
   -177.6372446828      -0.2712659054       0.2411218216
   -166.2372446832      -0.2975406855       0.2368742609
   -154.8372446837       0.2023346066       0.2556637087
   -143.4372446841       0.6118486355       0.2664501429
   -132.0372446825       0.1779893010       0.2481571604
   -120.6372446829       0.2614242602       0.2479491826
   -109.2372446834       0.0736252756       0.2384350886
    -97.8372446838       0.4149291677       0.2470723642
    -86.4372446842       0.7400382020       0.2575452336
    -75.0372446826       0.8013897087       0.2534639682
    -63.6372446831       1.5428482214       0.2721241829
    -52.2372446835       2.3556497726       0.2906674465
    -40.8372446839       2.5827367561       0.2932313242
    -29.4372446844       5.6261625105       0.3569470732
    -18.0372446828       9.7701942379       0.4271612144
     -6.6372446832      15.0011569831       0.5001167528
      4.7627553164      16.4508862243       0.5144459767
     16.1627553159      12.3587985492       0.4537599248
     27.5627553155       8.5817312588       0.3954270138
     38.9627553171       5.1708573838       0.3340900181
     50.3627553167       3.3113594756       0.2925372593
     61.7627553162       3.2553933628       0.2940850085
     73.1627553158       1.6828195225       0.2566666408
     84.5627553174       1.8272515502       0.2603347484
     95.9627553170       2.0753381101       0.2664834560
    107.3627553165       1.9151859707       0.2651014574
    118.7627553161       1.7488128658       0.2583578028
    130.1627553157       1.6455301856       0.2557649042
    141.5627553173       2.0134757659       0.2650487057
    152.9627553168       1.6348196817       0.2555519410
    164.3627553164       1.3208518503       0.2473853696
    175.7627553160       1.2289073699       0.2449323118
    187.1627553155       0.7445276517       0.2316262442
    198.5627553171       1.0736508854       0.2407977979
    209.9627553167       0.7199813044       0.2309782418
    221.3627553163       0.6927887558       0.2301774318
    232.7627553158       0.7975866661       0.2331404396
    244.1627553174       1.1525252368       0.2429412265
    255.5627553170       1.0081040812       0.2390069173
    266.9627553166       0.8849054295       0.2332949413
    278.3627553161       0.3608125713       0.2203948103
    289.7627553157      -0.1558230616       0.2064154585
    301.1627553173       0.7133467691       0.2306008163
    312.5627553169       0.3729665122       0.2207275524
    323.9627553164       0.4391037456       0.2227002993
    335.3627553160       0.4333707573       0.2247155874
    346.7627553156       0.7277906934       0.2356550186
    358.1627553172       0.5049428183       0.2314531475
    369.5627553167       0.2582142350       0.2262332352
    380.9627553163       0.7276184016       0.2431013752
    392.3627553159       0.3698356477       0.2346461446
    403.7627553175       0.5276618128       0.2422177614
    415.1627553170       0.2741398068       0.2367862647
    426.5627553166       0.9668423718       0.2645823145
    437.9627553162       0.8191904677       0.2599647579
    449.3627553157       1.0538300236       0.2640144202
    460.7627553173       0.6022423251       0.2560921141
    472.1627553169       1.5688049742       0.2892685826
    483.5627553165       1.6424571947       0.2951498443
    494.9627553160       1.4865010498       0.2942919408
    506.3627553156       1.8737184799       0.3099379970
    517.7627553172       1.9625556601       0.3169029923
    529.1627553168       1.7045973473       0.3134712918
    540.5627553163       2.0549887572       0.3289532480
    551.9627553159       2.3437103486       0.3427554436
    563.3627553175       2.0531255176       0.3390783407
    574.7627553171       2.6683136996       0.3636545555
    586.1627553166       2.3933413119       0.3611820296
    597.5627553162       2.4485126671       0.3690777506
    608.9627553158       3.3929322500       0.3981411562
    620.3627553174       3.8895832202       0.4275087437
