# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -344.2987003544      -0.1054992439       0.2535905078
   -338.5987003546      -0.3027714490       0.2265752266
   -332.8987003548      -0.0158484132       0.2599503242
   -327.1987003550       0.0461507167       0.2672396410
   -321.4987003552      -0.1757358640       0.2354554905
   -315.7987003554      -0.0544409495       0.2505902593
   -310.0987003557       0.2038585002       0.2753507628
   -304.3987003559       0.0273704538       0.2558034783
   -298.6987003561       0.3878179929       0.2893632876
   -292.9987003563       0.2172010238       0.2720804671
   -287.2987003545      -0.4836346557       0.1821177974
   -281.5987003547       0.5052964696       0.2958029297
   -275.8987003549      -0.0439247478       0.2394472372
   -270.1987003551      -0.2363631758       0.2128219704
   -264.4987003554       0.1360777465       0.2551650945
   -258.7987003556       0.0988137521       0.2473950145
   -253.0987003558       0.0985073814       0.2473311318
   -247.3987003560      -0.0865569115       0.2238514562
   -241.6987003562      -0.2370461922       0.2063019826
   -235.9987003544       0.0308502132       0.2332236370
   -230.2987003546       0.1630693577       0.2501440830
   -224.5987003548      -0.0178552964       0.2280812226
   -218.8987003551      -0.2132193104       0.2061055393
   -213.1987003553      -0.0176002284       0.2281356033
   -207.4987003555      -0.0013773582       0.2265037239
   -201.7987003557      -0.2121097417       0.2063670672
   -196.0987003559       0.3294142731       0.2587195490
   -190.3987003561      -0.0949687802       0.2166210322
   -184.6987003543       0.1530555334       0.2387740947
   -178.9987003545      -0.0948010430       0.2166576354
   -173.2987003548       0.0307952722       0.2236892659
   -167.5987003550      -0.3057020466       0.1896504920
   -161.8987003552      -0.0848998131       0.2090880881
   -156.1987003554       0.0767201337       0.2283519778
   -150.4987003556      -0.3223574620       0.1803814303
   -144.7987003558       0.3083078423       0.2467730011
   -139.0987003560       0.3643151622       0.2454270856
   -133.3987003563      -0.0842592002       0.2092216652
   -127.6987003545      -0.3409565494       0.1759975833
   -121.9987003547       0.3644292552       0.2454463709
   -116.2987003549      -0.1749239490       0.1945940733
   -110.5987003551      -0.4946362499       0.1531157649
   -104.8987003553      -0.0754526084       0.2024396898
    -99.1987003555      -0.4946896046       0.1531019887
    -93.4987003558       0.0591821053       0.2129615720
    -87.7987003560       0.3845365444       0.2357386827
    -82.0987003562      -0.1965943264       0.1899739333
    -76.3987003544      -0.0907455995       0.1918545448
    -70.6987003546       0.0196899531       0.2092677807
    -64.9987003548      -0.0036281529       0.1979145992
    -59.2987003550       0.1489779400       0.2186071874
    -53.5987003552       0.0801009818       0.2032795377
    -47.8987003555      -0.3854651934       0.1610924853
    -42.1987003557      -0.3445451428       0.1621590049
    -36.4987003559      -0.1472083533       0.1844359884
    -30.7987003561      -0.0478431556       0.1898420811
    -25.0987003563       0.0336760673       0.2013962969
    -19.3987003545       0.5761032306       0.2401422465
    -13.6987003547       0.1058295009       0.2077582980
     -7.9987003549       0.4724933413       0.2325725953
     -2.2987003552       0.3947843251       0.2315175104
      3.4012996446       0.2713992682       0.2148847242
      9.1012996444       0.0449761160       0.2002220887
     14.8012996442       0.5752612234       0.2451830396
     20.5012996440       0.8878597483       0.2616627984
     26.2012996438       0.3530140424       0.2306910427
     31.9012996456       0.1346431407       0.2037156997
     37.6012996454       0.6111128925       0.2504690798
     43.3012996451       0.2284993095       0.2135077829
     49.0012996449       0.3524398855       0.2305991040
     54.7012996447       0.0999472271       0.2007407486
     60.4012996445      -0.2949039534       0.1729916005
     66.1012996443       0.6769829422       0.2447107064
     71.8012996441       0.0823676437       0.2101415622
