# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -353.8381440042       0.6200526212       0.3378183567
   -348.1381440045       0.2371311139       0.2994713656
   -342.4381440047      -0.1214304208       0.2537125587
   -336.7381440049      -0.3069043016       0.2300076432
   -331.0381440051       0.0767353947       0.2715174994
   -325.3381440053       0.0779343800       0.2717791395
   -319.6381440055      -0.0413959822       0.2583492142
   -313.9381440058       0.0343811869       0.2622750536
   -308.2381440060       0.0919248233       0.2685132804
   -302.5381440062       0.3269107003       0.2876021867
   -296.8381440044      -0.0609587989       0.2474332872
   -291.1381440046      -0.3107368409       0.2141943145
   -285.4381440048       0.5454684027       0.3028153857
   -279.7381440050      -0.0264492281       0.2432758479
   -274.0381440052      -0.0779583212       0.2377605631
   -268.3381440055       0.2904777375       0.2707422871
   -262.6381440057      -0.2621798696       0.2133893243
   -256.9381440059       0.1998854548       0.2584142259
   -251.2381440061      -0.0937860762       0.2289195836
   -245.5381440043       0.1126362874       0.2463650567
   -239.8381440045       0.3468945714       0.2719958266
   -234.1381440047      -0.1534819217       0.2161923866
   -228.4381440049       0.1235528979       0.2439887285
   -222.7381440052      -0.1986092991       0.2114323613
   -217.0381440054       0.1336251607       0.2416154948
   -211.3381440056       0.1792715278       0.2458882893
   -205.6381440058      -0.0753915526       0.2184245093
   -199.9381440060       0.0998669394       0.2353467505
   -194.2381440042      -0.1035964819       0.2127835234
   -188.5381440044      -0.0174333292       0.2213331473
   -182.8381440046       0.1594090896       0.2345690962
   -177.1381440049       0.0362159700       0.2235270622
   -171.4381440051      -0.1149287144       0.2064289775
   -165.7381440053      -0.1555638571       0.2023900484
   -160.0381440055       0.0966119167       0.2234680195
   -154.3381440057      -0.2186456167       0.1936869679
   -148.6381440059      -0.1256528872       0.2005062837
   -142.9381440062       0.1830988478       0.2282952557
   -137.2381440043       0.0293346216       0.2149603759
   -131.5381440046      -0.2245778831       0.1885872432
   -125.8381440048       0.2280504499       0.2294293986
   -120.1381440050      -0.2624055304       0.1847545129
   -114.4381440052      -0.0979321107       0.1986163890
   -108.7381440054       0.1305701883       0.2163473812
   -103.0381440056      -0.0488909724       0.2009106445
    -97.3381440059      -0.0741922358       0.1963664034
    -91.6381440061       0.0680954626       0.2088561356
    -85.9381440043       0.1109484510       0.2101779485
    -80.2381440045       0.0762424161       0.2072927525
    -74.5381440047       0.2197664468       0.2166568216
    -68.8381440049      -0.1856766029       0.1823226459
    -63.1381440051       0.3245378399       0.2224219707
    -57.4381440053       0.1588844690       0.2097220280
    -51.7381440056      -0.0729051211       0.1905469650
    -46.0381440058      -0.0619611013       0.1896007749
    -40.3381440060      -0.0945458878       0.1867797911
    -34.6381440062      -0.0198090499       0.1912841748
    -28.9381440044       0.1404636080       0.2042717990
    -23.2381440046       0.2084853927       0.2074397284
    -17.5381440048       0.2965356710       0.2182476539
    -11.8381440050       0.5209546600       0.2297714948
     -6.1381440053       0.0767103865       0.1992353698
     -0.4381440055       0.2983665413       0.2161323091
