# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -356.4819941275       0.4140074822       0.2483498478
   -350.7819941277       0.3571582302       0.2417557161
   -345.0819941279      -0.3394661620       0.1343374661
   -339.3819941281       0.2093541291       0.2194696341
   -333.6819941283      -0.0342395338       0.1831022712
   -327.9819941285       0.2306169023       0.2180737995
   -322.2819941288       0.1248495032       0.2048482628
   -316.5819941290       0.0467026335       0.1911524671
   -310.8819941292       0.0460111758       0.1909676673
   -305.1819941294       0.5640929760       0.2465234766
   -299.4819941276       0.0720603902       0.1912181724
   -293.7819941278      -0.0961441582       0.1652319454
   -288.0819941280       0.1430304537       0.1968309654
   -282.3819941283       0.4409135072       0.2264630660
   -276.6819941285       0.3489135546       0.2169185023
   -270.9819941287       0.0487861803       0.1793276469
   -265.2819941289       0.0041171099       0.1736752929
   -259.5819941291       0.1578555909       0.1895845737
   -253.8819941293       0.1145335595       0.1845685328
   -248.1819941275       0.1340109965       0.1841142486
   -242.4819941277      -0.3638721938       0.1151477133
   -236.7819941280      -0.0111392519       0.1643462888
   -231.0819941282       0.2364114255       0.1929329678
   -225.3819941284      -0.0522093647       0.1591318597
   -219.6819941286       0.0112057671       0.1648587827
   -213.9819941288       0.0917859211       0.1744271519
   -208.2819941290       0.0712702040       0.1697205236
   -202.5819941292      -0.1625826269       0.1403230024
   -196.8819941274      -0.0615425682       0.1517454597
   -191.1819941277       0.2794479861       0.1895944786
   -185.4819941279      -0.1139379401       0.1431936101
   -179.7819941281      -0.2990132734       0.1168496804
   -174.0819941283      -0.0917708348       0.1441883931
   -168.3819941285      -0.0562621630       0.1484954061
   -162.6819941287       0.0696812806       0.1610896877
   -156.9819941289      -0.1764180048       0.1315209683
   -151.2819941292       0.0525009816       0.1573406391
   -145.5819941294      -0.0847372079       0.1415891933
   -139.8819941276       0.1894785121       0.1716005839
   -134.1819941278       0.4717033513       0.1955474473
   -128.4819941280      -0.0311000845       0.1462351688
   -122.7819941282       0.0024193920       0.1500275944
   -117.0819941284      -0.0457300824       0.1428788171
   -111.3819941286       0.1655157217       0.1635687266
   -105.6819941289      -0.0912620776       0.1360620359
    -99.9819941291      -0.0092689439       0.1438613363
