# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -347.1433546103       0.4831876042       0.3287659487
   -341.4433546105      -0.0683192352       0.2647053110
   -335.7433546107       0.0283307653       0.2720884119
   -330.0433546109      -0.1044389239       0.2553792475
   -324.3433546111       0.4317347402       0.3113410132
   -318.6433546113      -0.2670117905       0.2292317160
   -312.9433546116      -0.0755137462       0.2545011875
   -307.2433546118       0.3791579256       0.3006088158
   -301.5433546120       0.1950459361       0.2811878119
   -295.8433546122      -0.3218289140       0.2140281814
   -290.1433546104      -0.3227915134       0.2137612043
   -284.4433546106      -0.4042225501       0.1989826001
   -278.7433546108       0.2262499130       0.2751907366
   -273.0433546110      -0.5924706382       0.1670159527
   -267.3433546113      -0.0379784220       0.2421575008
   -261.6433546115      -0.0675123731       0.2353819477
   -255.9433546117      -0.1243298644       0.2284399513
   -250.2433546119      -0.0452184930       0.2344070068
   -244.5433546121       0.0054874999       0.2398227698
   -238.8433546103      -0.3301343881       0.1971049292
   -233.1433546105      -0.2563023989       0.2093040244
   -227.4433546107      -0.0046310285       0.2321515882
   -221.7433546110       0.0926901673       0.2421338295
   -216.0433546112       0.0931582096       0.2422293683
   -210.3433546114       0.0607614004       0.2356163973
   -204.6433546116      -0.1321340412       0.2149720994
   -198.9433546118       0.0298973469       0.2293162987
   -193.2433546120      -0.2047498563       0.2038975098
   -187.5433546102      -0.1356791192       0.2090176881
   -181.8433546104       0.4541737307       0.2654270272
   -176.1433546107      -0.2039445168       0.1989147889
   -170.4433546109       0.1040578221       0.2304736699
   -164.7433546111       0.1647389265       0.2336525376
   -159.0433546113      -0.1406243836       0.2031577074
   -153.3433546115       0.1340294403       0.2279499292
   -147.6433546117       0.0903159400       0.2237236794
   -141.9433546120      -0.1423241933       0.1983377227
   -136.2433546122      -0.0614810827       0.2064074827
   -130.5433546104      -0.0602481842       0.2066540624
   -124.8433546106       0.1182958208       0.2212460123
   -119.1433546108      -0.0843337851       0.2018369422
   -113.4433546110      -0.1647584314       0.1936598607
   -107.7433546112       0.2091296057       0.2267619281
   -102.0433546114       0.1042658345       0.2151284165
    -96.3433546117      -0.3993526823       0.1636164514
    -90.6433546119       0.0787204650       0.2105403327
    -84.9433546121      -0.0373478722       0.1995974867
    -79.2433546103      -0.0573249975       0.1958221648
    -73.5433546105      -0.2066420942       0.1810328875
    -67.8433546107       0.1747944938       0.2143840240
    -62.1433546109      -0.1524168369       0.1845652202
    -56.4433546111      -0.0987769842       0.1879884757
    -50.7433546114       0.0766536041       0.2037008163
    -45.0433546116      -0.0286318279       0.1944208165
    -39.3433546118      -0.1189987083       0.1841669290
    -33.6433546120       0.3670627121       0.2253725733
    -27.9433546122       0.0322339157       0.1959683411
    -22.2433546104      -0.0701055369       0.1868487878
    -16.5433546106       0.6128364244       0.2389374812
    -10.8433546108       0.6091369791       0.2432364965
     -5.1433546111       1.0142508821       0.2655539808
      0.5566453887       0.8110920761       0.2545142935
      6.2566453885       0.1670228660       0.2072317234
     11.9566453883       0.3691058395       0.2230481201
     17.6566453881       0.3369801156       0.2207307279
     23.3566453879       0.3741665481       0.2212618456
     29.0566453897       0.3699501940       0.2231768830
     34.7566453895       0.4695370680       0.2304599700
     40.4566453892      -0.1070870312       0.1831757245
     46.1566453890       0.5713780569       0.2378423647
     51.8566453888       0.1642513771       0.2067760934
     57.5566453886       0.5373847278       0.2354006039
     63.2566453884       0.3675132721       0.2228052559
     68.9566453882       0.4692921548       0.2304238595
     74.6566453879       0.8773008725       0.2587812611
     80.3566453898       1.0122265876       0.2674298931
     86.0566453895       1.0780689423       0.2714484298
     91.7566453893       1.9634335391       0.3222310377
     97.4566453891       2.6352874790       0.3555277000
    103.1566453889       4.5080620592       0.4360824548
    108.8566453887       5.7890151657       0.4830591638
    114.5566453885       8.7870991951       0.5792120669
    120.2566453882       9.5135005308       0.5995441629
    125.9566453880      10.8266501982       0.6362515354
    131.6566453878      10.0538537631       0.6145745267
    137.3566453896       8.2020636460       0.5615666543
    143.0566453894       6.2633304453       0.4994154479
    148.7566453892       5.9593611470       0.4890292153
    154.4566453890       4.4308981033       0.4327057032
    160.1566453888       3.8913461660       0.4111447078
    165.8566453885       2.3947560920       0.3437099082
    171.5566453883       2.4282615203       0.3420655140
    177.2566453881       1.3789803729       0.2893841041
    182.9566453879       1.5456368928       0.2988255037
    188.6566453897       1.3115353959       0.2854273846
    194.3566453895       1.4591612241       0.2967429900
    200.0566453893       1.3439621562       0.2872598497
    205.7566453891       1.7780200835       0.3114620894
    211.4566453888       1.6495286918       0.3047830209
    217.1566453886       1.0679540393       0.2701840669
    222.8566453884       1.5635143008       0.2970652976
    228.5566453882       1.1357078500       0.2743987947
    234.2566453880       1.6798575804       0.3062681525
    239.9566453898       1.1114708157       0.2756236640
    245.6566453896       1.1717253268       0.2767435792
    251.3566453894       1.7428388780       0.3094719611
    257.0566453891       1.1717564215       0.2767473780
    262.7566453889       1.1007322427       0.2721633080
    268.4566453887       1.4207889463       0.2942774275
    274.1566453885       1.1100866292       0.2754506407
    279.8566453883       1.0465830778       0.2740119283
    285.5566453881       1.1543427691       0.2809826582
    291.2566453878       0.7340819104       0.2584617282
    296.9566453897       0.6990581570       0.2535086215
    302.6566453894       1.2442725906       0.2922238859
    308.3566453892       1.3224081708       0.2973800156
    314.0566453890       0.8833199691       0.2715396464
    319.7566453888       1.1476144053       0.2893290135
    325.4566453886       1.0709261565       0.2842055065
    331.1566453884       0.7379351170       0.2643475592
    336.8566453881       1.0323350152       0.2815761762
    342.5566453879       0.5446027378       0.2527675941
    348.2566453897       1.4767615271       0.3163796003
    353.9566453895       1.2992037996       0.3088991201
    359.6566453893       0.8580344021       0.2787932712
    365.3566453891       1.1481039493       0.3022603089
    371.0566453889       0.5359676420       0.2576443806
    376.7566453887       0.6153579749       0.2668816671
    382.4566453884       0.7830468720       0.2797418485
    388.1566453882       0.9897301182       0.2946158445
    393.8566453880       1.2984883735       0.3196453633
    399.5566453878       1.1370595978       0.3123434081
    405.2566453896       0.9204558588       0.2969443186
    410.9566453894       0.9242428253       0.3007900985
    416.6566453892       0.9271133220       0.3012180069
    422.3566453890       1.5529282408       0.3445380187
    428.0566453887       0.7029773970       0.2876695707
    433.7566453885       1.3299875738       0.3297974033
    439.4566453883       0.8935590652       0.3066127244
    445.1566453881       1.1758352617       0.3275530008
    450.8566453879       1.4841846632       0.3540747597
    456.5566453897       1.6754767626       0.3667623817
    462.2566453895       0.7559355449       0.3040483714
    467.9566453893       1.5526118027       0.3634739502
    473.6566453890       0.5526841566       0.2910102648
    479.3566453888       1.1184311346       0.3373191564
    485.0566453886       0.4943271592       0.2898996278
    490.7566453884       0.8672803649       0.3223533471
    496.4566453882       0.9267883173       0.3321363942
    502.1566453880       1.5292190647       0.3785595592
    507.8566453898       1.3850330202       0.3736557002
    513.5566453896       0.2597499854       0.2762347721
    519.2566453893       1.5518206581       0.3858623733
    524.9566453891       1.2947256573       0.3729810738
    530.6566453889       2.1637635066       0.4352726167
    536.3566453887       1.5564005216       0.3994903231
    542.0566453885       1.5542353449       0.3991639104
    547.7566453883       1.4639969062       0.3994168015
    553.4566453880       2.0212044752       0.4404883469
    559.1566453878       1.1053383568       0.3771008392
    564.8566453896       2.8463386161       0.5044470120
