# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -289.8314221966      -0.6306067489       0.2547416970
   -278.4314221970      -0.3451201153       0.2639567324
   -267.0314221975      -0.3468155810       0.2591257678
   -255.6314221979      -0.2544799376       0.2588454772
   -244.2314221983      -0.7349761073       0.2321222798
   -232.8314221967      -0.2636104575       0.2499537493
   -221.4314221972      -0.0554036770       0.2548431670
   -210.0314221976      -0.4158223280       0.2356990868
   -198.6314221980      -0.2355417922       0.2398316574
   -187.2314221984      -0.0461427814       0.2440275627
   -175.8314221969      -0.4335259987       0.2249002416
   -164.4314221973       0.3567675029       0.2524263947
   -153.0314221977       0.1727691040       0.2456289057
   -141.6314221982       0.2825190079       0.2463746864
   -130.2314221966       0.1950422341       0.2400284542
   -118.8314221970      -0.0745240404       0.2271453483
   -107.4314221974       0.1984590919       0.2341924063
    -96.0314221979       0.2000976116       0.2314332102
    -84.6314221983       0.1673708153       0.2302735102
    -73.2314221967       0.9283084848       0.2497051015
    -61.8314221971       0.2950397087       0.2267341309
    -50.4314221976       0.6931692427       0.2369942251
    -39.0314221980       1.6516236552       0.2623126175
    -27.6314221984       3.0367791158       0.2948843525
    -16.2314221968       4.7116492101       0.3292074136
     -4.8314221973       5.4238340965       0.3404066671
      6.5685778023       6.6939735560       0.3612637302
     17.9685778019       7.0802630814       0.3647622974
     29.3685778015       5.8008652263       0.3410995353
     40.7685778030       3.4907001975       0.2935934735
     52.1685778026       2.4567444998       0.2670738213
     63.5685778022       1.8334116907       0.2541068988
     74.9685778017       1.8202776958       0.2537672573
     86.3685778033       2.0157597032       0.2587380193
     97.7685778029       2.4199371614       0.2687285172
    109.1685778025       3.2873342510       0.2918539088
    120.5685778020       3.6724464824       0.2975843898
    131.9685778016       3.2021805436       0.2870773738
    143.3685778032       2.9276041118       0.2807549251
    154.7685778028       2.7577959465       0.2767765672
    166.1685778023       3.0064440539       0.2825937608
    177.5685778019       2.7710509272       0.2770937020
    188.9685778015       2.1704066188       0.2625605081
    200.3685778031       2.1838298837       0.2629031438
    211.7685778026       2.4704681543       0.2699123364
    223.1685778022       2.1705080975       0.2625655506
    234.5685778018       1.6355161957       0.2489172197
    245.9685778034       1.9880451659       0.2579973249
    257.3685778029       1.4795916350       0.2448137623
    268.7685778025       1.4058890477       0.2405439618
    280.1685778021       1.5453079212       0.2465714098
    291.5685778017       1.1442950856       0.2380191931
    302.9685778032       0.7362512533       0.2241424459
    314.3685778028       0.8928262538       0.2286543540
    325.7685778024       1.1533267599       0.2359572579
    337.1685778019       0.9444961058       0.2323614225
    348.5685778015       0.9575521026       0.2350435545
    359.9685778031       1.0817503725       0.2410120822
    371.3685778027       1.0701217211       0.2431693334
    382.7685778022       0.7113982530       0.2349629637
    394.1685778018       0.8682290416       0.2423216321
    405.5685778034       1.0165227467       0.2495051085
    416.9685778030       0.7403021050       0.2437372173
    428.3685778025       0.8754621350       0.2538129622
    439.7685778021       0.5525491985       0.2433256704
    451.1685778017       0.8776274966       0.2509213989
    462.5685778033       0.9565809734       0.2595002672
    473.9685778028       1.3807490570       0.2760808568
    485.3685778024       1.3224236859       0.2777896742
    496.7685778020       1.6363337881       0.2912323245
    508.1685778016       2.0403770366       0.3074558209
    519.5685778031       2.0707163356       0.3126213150
    530.9685778027       1.8900723739       0.3115101592
    542.3685778023       2.1174981231       0.3231734827
    553.7685778018       2.4414111739       0.3380624478
    565.1685778034       2.2546318020       0.3374929179
    576.5685778030       3.3260661368       0.3755643882
    587.9685778026       3.2928387896       0.3808186016
    599.3685778021       3.0460243323       0.3798138782
    610.7685778017       3.7251433446       0.4002025999
    622.1685778033       4.2069133314       0.4291315003
