# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -285.1464846622      -0.5370847343       0.2525931751
   -273.7464846627      -0.6014768117       0.2445543295
   -262.3464846631      -0.3924546542       0.2505544100
   -250.9464846635      -0.2450144676       0.2531618969
   -239.5464846640      -0.1532082263       0.2530684724
   -228.1464846624      -0.0227075928       0.2546845717
   -216.7464846628      -0.0933848925       0.2476268877
   -205.3464846632      -0.4498546492       0.2281835190
   -193.9464846637      -0.3225346491       0.2304253529
   -182.5464846641       0.3647921164       0.2549902018
   -171.1464846625       0.4052574835       0.2529387231
   -159.7464846629      -0.2405829334       0.2242832941
   -148.3464846634       0.2590157644       0.2440233546
   -136.9464846638      -0.4558889601       0.2123851846
   -125.5464846622      -0.1164008332       0.2234043005
   -114.1464846626       0.3941933558       0.2395761938
   -102.7464846631       0.1620033049       0.2282942315
    -91.3464846635       0.1689686403       0.2258047212
    -79.9464846639       0.4462599639       0.2356071684
    -68.5464846623       0.4001541497       0.2286209143
    -57.1464846628       0.3858348378       0.2255676005
    -45.7464846632       0.3279348899       0.2211619160
    -34.3464846636       0.8403348180       0.2352269808
    -22.9464846641       1.6019716896       0.2550148907
    -11.5464846625       2.7376536475       0.2820696183
     -0.1464846629       3.2253101611       0.2909265605
     11.2535153367       4.5796064171       0.3180337592
     22.6535153362       4.6447566147       0.3163109072
     34.0535153358       3.8553500937       0.2994437272
     45.4535153374       1.9082653429       0.2530824799
     56.8535153370       1.0673851934       0.2279986184
     68.2535153365       1.1445715035       0.2323684327
     79.6535153361       1.3283932923       0.2375051234
     91.0535153377       1.2096203221       0.2341820960
    102.4535153373       1.8411041581       0.2512946484
    113.8535153368       4.0676209897       0.3069975160
    125.2535153364       6.2866674627       0.3487398920
    136.6535153360       6.1939493734       0.3469747552
    148.0535153376       5.3784787693       0.3311582679
    159.4535153371       3.5763308484       0.2931888282
    170.8535153367       3.0108116834       0.2802181335
    182.2535153363       2.6953943585       0.2727212264
    193.6535153358       2.4053229296       0.2656167961
    205.0535153374       1.8399833988       0.2512359851
    216.4535153370       2.7336630137       0.2736138967
    227.8535153366       2.0630728280       0.2569962840
    239.2535153361       2.0226161496       0.2559332949
    250.6535153377       2.1014743838       0.2579501661
    262.0535153373       1.9173904946       0.2532149225
    273.4535153369       1.3220479270       0.2350009606
    284.8535153364       1.4961345660       0.2420171294
    296.2535153360       1.1539033616       0.2347856386
    307.6535153376       1.5742143076       0.2441070741
    319.0535153372       1.3904423464       0.2391149765
    330.4535153367       1.2718034292       0.2358221276
    341.8535153363       1.2211804222       0.2367055587
    353.2535153359       0.9358023602       0.2307599140
    364.6535153375       0.9315632056       0.2329742131
    376.0535153370       0.6710242309       0.2273756268
    387.4535153366       0.5738694361       0.2266897059
    398.8535153362       1.2155006726       0.2490819320
    410.2535153378       0.7762455935       0.2382062441
    421.6535153373       0.9545528126       0.2465856708
    433.0535153369       1.0107624237       0.2541939084
    444.4535153365       1.5150236741       0.2698464442
    455.8535153360       1.6174877644       0.2697235908
    467.2535153376       1.1902193277       0.2630014377
    478.6535153372       1.3108865328       0.2701065719
    490.0535153368       1.2970342018       0.2730807473
    501.4535153363       1.3372338872       0.2779567610
    512.8535153359       1.5643393794       0.2890413493
    524.2535153375       1.5379170316       0.2921628815
    535.6535153371       2.0374651691       0.3123336579
    547.0535153366       1.9434641753       0.3139040195
    558.4535153362       2.0299027773       0.3214197362
    569.8535153378       2.9110396542       0.3540293752
    581.2535153374       2.2852271014       0.3399893648
    592.6535153369       3.3484651088       0.3790313238
    604.0535153365       3.4716056648       0.3892508180
    615.4535153361       4.4845544598       0.4187817833
    626.8535153377       4.8844403954       0.4455270828
