# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -329.7472595280      -0.1155783653       0.0512645131
   -324.0472595282       0.1149875884       0.0863761167
   -318.3472595284      -0.1400510774       0.0452129308
   -312.6472595286       0.0016048756       0.0700773726
   -306.9472595288       0.1295998830       0.0850559171
   -301.2472595290      -0.0848371405       0.0552650349
   -295.5472595292      -0.0459197229       0.0617373179
   -289.8472595295      -0.0519987683       0.0598149550
   -284.1472595297      -0.0706161781       0.0568446953
   -278.4472595299      -0.0579433137       0.0579351247
   -272.7472595281      -0.0024674598       0.0661986992
   -267.0472595283       0.0605494785       0.0731729357
   -261.3472595285       0.0609954789       0.0732811067
   -255.6472595287      -0.0345945756       0.0596274912
   -249.9472595289       0.0689926336       0.0731013821
   -244.2472595292       0.1095195502       0.0765224271
   -238.5472595294      -0.0574602722       0.0553846165
   -232.8472595296      -0.0789473514       0.0512930648
   -227.1472595298       0.0508624910       0.0688280665
   -221.4472595280      -0.0049103791       0.0609968760
   -215.7472595282      -0.0144066226       0.0605997872
   -210.0472595284      -0.0267278250       0.0573068074
   -204.3472595286       0.1114893036       0.0735304328
   -198.6472595289      -0.0262091847       0.0574454198
   -192.9472595291       0.0723701702       0.0684157677
   -187.2472595293       0.0132487588       0.0617008261
   -181.5472595295       0.0209838550       0.0617856044
   -175.8472595297      -0.0077406954       0.0583523922
   -170.1472595279       0.0004992181       0.0586086082
   -164.4472595281      -0.0134521911       0.0569245183
   -158.7472595284      -0.1162944743       0.0416185966
   -153.0472595286      -0.0191479907       0.0555005684
   -147.3472595288       0.0160993829       0.0590171166
   -141.6472595290      -0.0244704850       0.0541699448
   -135.9472595292      -0.0033703801       0.0560452562
   -130.2472595294      -0.0033341235       0.0560538019
   -124.5472595296       0.0683331031       0.0631730278
   -118.8472595299      -0.0219211074       0.0531708806
   -113.1472595281      -0.1121918286       0.0407802380
   -107.4472595283       0.0862431165       0.0642071245
   -101.7472595285      -0.0144516768       0.0534333695
    -96.0472595287       0.0229021661       0.0576209642
    -90.3472595289       0.0666161878       0.0615532904
    -84.6472595291      -0.0726181354       0.0450421060
    -78.9472595293       0.0958578133       0.0636885402
    -73.2472595296       0.0650267752       0.0600462576
    -67.5472595298       0.1589094389       0.0686096730
    -61.8472595280       0.0584055096       0.0587477206
    -56.1472595282       0.0466875441       0.0575675617
    -50.4472595284       0.0406555774       0.0563611683
    -44.7472595286       0.1193846917       0.0637341780
    -39.0472595288       0.2327906982       0.0722753192
    -33.3472595290       0.2433773699       0.0730452892
    -27.6472595293       0.2867973581       0.0762026755
    -21.9472595295       0.5447545312       0.0919831988
    -16.2472595297       0.8773083673       0.1096738921
    -10.5472595299       1.1277371756       0.1200593707
     -4.8472595281       1.5897659493       0.1388013999
      0.8527404717       1.6472564756       0.1395950430
      6.5527404715       1.5072250982       0.1369433273
     12.2527404713       0.9959411763       0.1129304813
     17.9527404710       0.7245524978       0.1006814728
     23.6527404708       0.6415759255       0.0963133234
     29.3527404706       0.4728140837       0.0865808947
     35.0527404704       0.3361126026       0.0778381091
     40.7527404702       0.2634190798       0.0720813348
     46.4527404720       0.4924582415       0.0876829874
     52.1527404718       0.5337106752       0.0900757546
     57.8527404716       0.5015945858       0.0881475965
     63.5527404713       0.9920975535       0.1135296639
     69.2527404711       1.2936639742       0.1265893448
     74.9527404709       2.1670639857       0.1584488648
     80.6527404707       2.5421690468       0.1703363756
     86.3527404705       2.9452216938       0.1821527608
     92.0527404703       2.7447921478       0.1762546076
     97.7527404721       2.5259467676       0.1696616046
    103.4527404719       2.2102299590       0.1595712608
    109.1527404716       1.6703449716       0.1409172984
    114.8527404714       1.3969042893       0.1303166232
    120.5527404712       1.0135706882       0.1140655411
    126.2527404710       0.7329249721       0.1004681894
    131.9527404708       0.9079935026       0.1090718994
    137.6527404706       0.6483650182       0.0959188997
    143.3527404703       0.6166336750       0.0941540193
    149.0527404701       0.5735867988       0.0916650812
    154.7527404719       0.6245264606       0.0944530743
    160.4527404717       0.3967878999       0.0810182279
    166.1527404715       0.4269962751       0.0828733787
    171.8527404713       0.4052007621       0.0814325750
    177.5527404711       0.4049741452       0.0814040240
    183.2527404709       0.4756902257       0.0856788262
    188.9527404706       0.4519471883       0.0834391281
    194.6527404704       0.4129718931       0.0817652697
    200.3527404702       0.3405149147       0.0770434350
    206.0527404720       0.2891160631       0.0735347089
    211.7527404718       0.4137588912       0.0825107979
    217.4527404716       0.4095473742       0.0813372048
    223.1527404714       0.3280804147       0.0760666491
    228.8527404712       0.3677669262       0.0786108713
    234.5527404709       0.2961543055       0.0738044587
    240.2527404707       0.3656198017       0.0776889461
    245.9527404705       0.3851473082       0.0795398712
    251.6527404703       0.3640762908       0.0781344123
    257.3527404721       0.3449100506       0.0776255850
    263.0527404719       0.3420479364       0.0765776754
    268.7527404717       0.3509689898       0.0770873609
    274.4527404715       0.2499903805       0.0701629492
    280.1527404712       0.4294838606       0.0819309984
    285.8527404710       0.2893969508       0.0735736611
    291.5527404708       0.2684312129       0.0720657036
    297.2527404706       0.1639236038       0.0648637306
    302.9527404704       0.2258866929       0.0696217589
    308.6527404702       0.1702917743       0.0667447122
    314.3527404720       0.2449862223       0.0716769145
    320.0527404717       0.1797268463       0.0673942747
    325.7527404715       0.2004020105       0.0689588798
    331.4527404713       0.1766070790       0.0677691899
    337.1527404711       0.1646785431       0.0667178449
    342.8527404709       0.1091258289       0.0619206502
    348.5527404707       0.1389006318       0.0651781909
    354.2527404705       0.0859032350       0.0597115263
    359.9527404702       0.2032388684       0.0711592114
    365.6527404720       0.1000979654       0.0623031177
    371.3527404718       0.1077248508       0.0636955901
    377.0527404716       0.2931358515       0.0787761900
    382.7527404714       0.2457356074       0.0760387982
    388.4527404712       0.1622831727       0.0691882636
    394.1527404710       0.1593528746       0.0697186476
    399.8527404708       0.0134615252       0.0555608475
    405.5527404705       0.2558292880       0.0776151663
    411.2527404703       0.2918565946       0.0812827839
    416.9527404701       0.2927115551       0.0823766671
    422.6527404719       0.2660671994       0.0801981227
    428.3527404717       0.1229070537       0.0688003662
    434.0527404715       0.1480327368       0.0710547695
    439.7527404713       0.2376086395       0.0787074789
    445.4527404711       0.2627414774       0.0817420344
    451.1527404708       0.1205237128       0.0683499571
    456.8527404706       0.2472588183       0.0814015137
    462.5527404704       0.2190830216       0.0789293573
    468.2527404702       0.2451140607       0.0821936726
    473.9527404720       0.2164635223       0.0796603353
    479.6527404718       0.3286093268       0.0900869013
    485.3527404716       0.3703971331       0.0932601038
    491.0527404714       0.5045234139       0.1044152001
    496.7527404711       0.5182650731       0.1053119591
    502.4527404709       0.5550356388       0.1093645446
    508.1527404707       0.2991899610       0.0900567042
    513.8527404705       0.4090269888       0.1003245282
    519.5527404703       0.5157499822       0.1081286066
    525.2527404721       0.6195889390       0.1171317694
    530.9527404719       0.3792017878       0.0993358288
    536.6527404716       0.7589855955       0.1260052744
    542.3527404714       0.7422858686       0.1269610588
    548.0527404712       0.7404694466       0.1267265597
    553.7527404710       0.6885866282       0.1253656970
    559.4527404708       0.8389144067       0.1350080839
    565.1527404706       0.8240396372       0.1363835915
    570.8527404704       1.1010575146       0.1529587722
    576.5527404701       1.2933213426       0.1664368141
    582.2527404720       1.2555972404       0.1642893822
