# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -312.0464347669      -0.4522967951       0.1847091806
   -302.1995229873      -0.4444451672       0.1477843286
   -290.0981499808      -0.4080047759       0.1269013119
   -278.6981499813      -0.2453514055       0.1286438966
   -267.2981499817      -0.2331254916       0.1267016942
   -255.8981499811      -0.2218041622       0.1248382301
   -244.4981499810      -0.0754157883       0.1261360957
   -233.0981499810      -0.2232428754       0.1208419945
   -221.6981499814      -0.2024656329       0.1194641324
   -210.2981499818      -0.0436281854       0.1211288024
   -198.8981499813      -0.2906365546       0.1140681466
   -187.4981499812      -0.0846375833       0.1168517475
   -176.0981499811       0.1535477590       0.1208339629
   -164.6981499815      -0.1009565843       0.1144841429
   -153.2981499810      -0.0673676936       0.1140452052
   -141.8981499809       0.1299483040       0.1164396313
   -130.4981499808      -0.1118446494       0.1102688579
   -119.0981499812      -0.0169274082       0.1107610882
   -107.6981499817       0.1084972674       0.1124604530
    -96.2981499811       0.2803771430       0.1139557560
    -84.8981499810       0.3760640236       0.1143274475
    -73.4981499809       0.1917583791       0.1094897994
    -62.0981499814       0.1895095177       0.1082482650
    -50.6981499818       0.0786742574       0.1051283428
    -39.2981499812       0.4297436038       0.1100175626
    -27.8981499811       0.9349437235       0.1168989512
    -16.4981499811       2.4085331930       0.1362321546
     -5.0981499815       4.1261256317       0.1552334588
      6.3018500181       4.4796104470       0.1582817386
     17.7018500186       3.7355009091       0.1496598553
     29.1018500187       2.5386363589       0.1347958669
     40.5018500188       1.5336077735       0.1218991368
     51.9018500184       0.5763893282       0.1078569248
     63.3018500189       0.6833699903       0.1097614821
     74.7018500190       1.0128687955       0.1146970294
     86.1018500191       2.0578904747       0.1297665089
     97.5018500187       3.5223918240       0.1473876459
    108.9018500182       3.6452815235       0.1487652369
    120.3018500188       2.3300357728       0.1325939505
    131.7018500189       1.3333896098       0.1192226260
    143.1018500190       1.3115881668       0.1188916713
    154.5018500185       1.4321547232       0.1205777709
    165.9018500181       1.8375808839       0.1260848488
    177.3018500187       1.3912487239       0.1199509398
    188.7018500188       1.6123137034       0.1229986120
    200.1018500188       1.1799564705       0.1169113542
    211.5018500184       1.1817690772       0.1169151057
    222.9018500190       0.9413437272       0.1133800427
    234.3018500191       0.4865568953       0.1064093901
    245.7018500191       0.4476114552       0.1052841833
    257.1018500187       0.3780067420       0.1043963024
    268.5018500183       0.2566534510       0.1029128527
    279.9018500188       0.2267826570       0.1024301857
    291.3018500189       0.2360603873       0.1025689826
    302.7018500190       0.1158317026       0.1003108076
    314.1018500186       0.1100180147       0.1006815737
    325.5018500181       0.2911842528       0.1044389545
    336.9018500187       0.1439734524       0.1029973945
    348.3018500188       0.0770643769       0.1028886395
    359.7018500189       0.1862617819       0.1058570414
    371.1018500184       0.2848235560       0.1086770981
    382.5018500190       0.1744760705       0.1079196859
    393.9018500191      -0.0501353108       0.1050193971
    405.3018500192      -0.0250953315       0.1072845472
    416.7018500187       0.3867009864       0.1157750673
    428.1018500183       0.3503939866       0.1151409589
    439.5018500189       0.2267282325       0.1138864446
    450.9018500190       0.3089404650       0.1164305600
    462.3018500190       0.4091503529       0.1200872708
    473.7018500186       0.6732490979       0.1264018121
    485.1018500182       0.7996352327       0.1303202177
    496.5018500187       1.1309543389       0.1378787285
    507.9018500188       1.4859678696       0.1458344144
    519.3018500189       1.4815714103       0.1478460736
    530.7018500185       1.6564151670       0.1529820814
    542.1018500190       1.4071886423       0.1509783805
    553.5018500191       1.8814435902       0.1615808440
    564.9018500192       1.8724729011       0.1640368524
    576.3018500188       2.1549764334       0.1716517486
    587.7018500183       2.4266197965       0.1777379280
    599.1018500189       2.6601347928       0.1855565884
    609.6501348054       2.8402932597       0.2647853593
    624.0059690397       3.5337366188       0.4049429822
