# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -333.8366753671       0.0224549653       0.1002476916
   -329.1487152927       0.1024849157       0.0813786595
   -323.4487152930       0.0207186608       0.0704217756
   -317.7487152932       0.0714317931       0.0762064613
   -312.0487152934      -0.0613386220       0.0573753774
   -306.3487152936       0.0780348337       0.0756157199
   -300.6487152938      -0.0468526191       0.0590729701
   -294.9487152940      -0.0151709835       0.0631261339
   -289.2487152943      -0.0707136762       0.0544107249
   -283.5487152945       0.1124098308       0.0775077927
   -277.8487152937      -0.0432732409       0.0575913404
   -272.1487152929       0.0518132282       0.0694352282
   -266.4487152931       0.1111991614       0.0754676506
   -260.7487152933      -0.0685596172       0.0525280639
   -255.0487152935       0.0846214753       0.0714438764
   -249.3487152937      -0.0431794662       0.0553579785
   -243.6487152940       0.0744436629       0.0692228956
   -237.9487152942      -0.1087858876       0.0446632028
   -232.2487152944       0.1386798190       0.0748095421
   -226.5487152936      -0.0692824717       0.0500831222
   -220.8487152928       0.1476230140       0.0751322283
   -215.1487152930       0.0848325775       0.0683110055
   -209.4487152932      -0.0211428291       0.0554081668
   -203.7487152934      -0.1319738417       0.0391743006
   -198.0487152937      -0.0378783841       0.0529042068
   -192.3487152939      -0.0002755088       0.0571577952
   -186.6487152941      -0.0299698980       0.0532013995
   -180.9487152943       0.0195567011       0.0586592626
   -175.2487152935       0.0033076375       0.0564553427
   -169.5487152927       0.0513189694       0.0613229352
   -163.8487152929      -0.0533656578       0.0489054100
   -158.1487152931       0.0189176646       0.0571061294
   -152.4487152934      -0.0457766553       0.0492497102
   -146.7487152936       0.0248401193       0.0570558409
   -141.0487152938      -0.0144528342       0.0523808110
   -135.3487152940       0.0541403981       0.0593831788
   -129.6487152942       0.0153361674       0.0550295916
   -123.9487152944      -0.0455687053       0.0478296723
   -118.2487152936      -0.0107712102       0.0518777354
   -112.5487152928       0.1010865807       0.0627803387
   -106.8487152931       0.0178387086       0.0543418182
   -101.1487152933      -0.0046678721       0.0519593434
    -95.4487152935       0.0372372313       0.0560025455
    -89.7487152937       0.1956769981       0.0693254264
    -84.0487152939       0.1366082451       0.0641275566
    -78.3487152941       0.0682448514       0.0577550286
    -72.6487152944       0.0752788459       0.0580685125
    -66.9487152936       0.0931762874       0.0593884461
    -61.2487152928       0.3076476006       0.0756064270
    -55.5487152930       0.0656093649       0.0563031149
    -49.8487152932       0.3473394518       0.0774858888
    -44.1487152934       0.3010285875       0.0740023625
    -38.4487152936       0.3654545787       0.0778758811
    -32.7487152938       0.4851697764       0.0851995498
    -27.0487152941       0.7145725180       0.0972039635
    -21.3487152943       0.8519482949       0.1034416752
    -15.6487152945       1.5195177191       0.1306298642
     -9.9487152937       2.0478672341       0.1481693608
     -4.2487152929       2.6541449692       0.1658771833
      1.4512847069       2.7772763249       0.1701606431
      7.1512847067       2.3463601990       0.1575697805
     12.8512847065       1.8171624715       0.1398377010
     18.5512847062       1.3201855414       0.1224205566
     24.2512847060       1.2908308805       0.1212422296
     29.9512847058       1.0326230348       0.1105910781
     35.6512847056       0.8016145957       0.0995786881
     41.3512847064       0.8588952674       0.1022875625
     47.0512847072       0.9557213779       0.1071968192
     52.7512847070       1.0032152412       0.1092806168
     58.4512847068       1.1474594971       0.1154527321
     64.1512847065       0.9938544017       0.1088791914
     69.8512847063       1.1571226757       0.1158563970
     75.5512847061       1.2328851677       0.1189121250
     81.2512847059       1.1386322597       0.1151173130
     86.9512847057       1.3289241278       0.1227291214
     92.6512847065       1.1761585217       0.1166356578
     98.3512847073       1.1088459204       0.1138270573
    104.0512847071       1.1481145425       0.1155071307
    109.7512847068       1.2999373846       0.1215828075
    115.4512847066       0.9366872611       0.1063485753
    121.1512847064       1.0899526700       0.1130405277
    126.8512847062       0.9552540769       0.1071550226
    132.5512847060       0.8117288422       0.1005430437
    138.2512847058       0.7538981822       0.0977318949
    143.9512847055       0.6485241315       0.0924234659
    149.6512847063       0.8398798347       0.1018476463
    155.3512847071       0.9070126794       0.1049608200
    161.0512847069       0.7243629400       0.0962338712
    166.7512847067       0.6099977618       0.0903937846
    172.4512847065       0.7052232852       0.0952774624
    178.1512847063       0.4181939081       0.0795713656
    183.8512847061       0.5065226155       0.0843026240
    189.5512847058       0.4783633963       0.0827203041
    195.2512847056       0.5613060217       0.0877324862
    200.9512847064       0.5138654746       0.0851287602
    206.6512847072       0.6756928074       0.0942328596
    212.3512847070       0.4338584003       0.0808732191
    218.0512847068       0.4658219861       0.0823727841
    223.7512847066       0.4366075108       0.0806279292
    229.4512847064       0.4751652202       0.0829006532
    235.1512847061       0.4775730616       0.0826296465
    240.8512847059       0.3735646639       0.0764475882
    246.5512847057       0.3887722184       0.0777381498
    252.2512847065       0.3948668996       0.0784883532
    257.9512847073       0.4815231153       0.0836347997
    263.6512847071       0.3602539862       0.0759745735
    269.3512847069       0.3502645704       0.0753161638
    275.0512847067       0.2165570386       0.0662989406
    280.7512847064       0.2980219023       0.0722670922
    286.4512847062       0.3815728647       0.0780435451
    292.1512847060       0.2891661937       0.0723880952
    297.8512847058       0.1950468892       0.0660042080
    303.5512847056       0.3358355791       0.0766389091
    309.2512847064       0.3417814568       0.0774264599
    314.9512847072       0.2187165701       0.0687951754
    320.6512847070       0.1715269107       0.0655069623
    326.3512847067       0.1550984498       0.0645436769
    332.0512847065       0.2545642337       0.0725444555
    337.7512847063       0.2968379616       0.0755609978
    343.4512847061       0.3454538088       0.0793168233
    349.1512847059       0.1526549777       0.0650083694
    354.8512847057       0.3411151049       0.0794574466
    360.5512847065       0.3870899242       0.0834277130
    366.2512847073       0.2488226887       0.0741112148
    371.9512847070       0.2658083021       0.0758151963
    377.6512847068       0.3287484774       0.0808256955
    383.3512847066       0.1040758842       0.0633261084
    389.0512847064       0.3775009234       0.0852015188
    394.7512847062       0.2900548580       0.0794296595
    400.4512847060       0.1715618253       0.0700357900
    406.1512847057       0.2125792807       0.0738682990
    411.8512847055       0.4326001269       0.0910676304
    417.5512847063       0.4530990810       0.0929901519
    423.2512847071       0.2230087134       0.0765744523
    428.9512847069       0.3436099992       0.0864578245
    434.6512847067       0.2671832329       0.0806315548
    440.3512847065       0.3902118679       0.0904267663
    446.0512847063       0.3253378169       0.0856463044
    451.7512847060       0.3068650978       0.0848113849
    457.4512847058       0.3482968346       0.0891075066
    463.1512847056       0.5609081319       0.1046306963
    468.8512847064       0.3095558559       0.0873312548
    474.5512847072       0.2614142083       0.0840316174
    480.2512847070       0.4247108627       0.0973628921
    485.9512847068       0.3190232116       0.0899597899
    491.6512847066       0.4441715928       0.1002015313
    497.3512847063       0.4991583732       0.1049252940
    503.0512847061       0.4046891948       0.0987374397
    508.7512847059       0.4911657210       0.1059352898
    514.4512847057       0.6884853473       0.1202252579
    520.1512847065       0.4669730996       0.1058030738
    525.8512847073       0.7345933206       0.1251392538
    531.5512847071       0.6704810865       0.1209637894
    537.2512847069       0.5228258591       0.1116744352
    542.9512847066       0.7839344118       0.1303922887
    548.6512847064       1.0712078932       0.1487793215
    554.3512847062       0.8020930253       0.1337817054
    560.0512847060       1.0647458093       0.1509795555
    565.7512847058       1.1589706182       0.1577087593
    571.4512847056       1.1488193218       0.1585869476
    577.1512847064       1.1736092947       0.1614120272
    581.8392447818       0.9889597367       0.2144175821
