# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -284.6252407088      -0.1856577705       0.2688885402
   -273.2252407092      -0.3630888277       0.2552458355
   -261.8252407097       0.1059575974       0.2725232892
   -250.4252407101      -0.3281308997       0.2479973778
   -239.0252407105      -0.3466226557       0.2429805876
   -227.6252407089      -0.3420400978       0.2392486259
   -216.2252407094       0.1321232047       0.2560890507
   -204.8252407098      -0.1048000771       0.2423082478
   -193.4252407102      -0.3486756726       0.2282366234
   -182.0252407107      -0.0519941898       0.2374703270
   -170.6252407091       0.0198100110       0.2370501492
   -159.2252407095       0.2543959733       0.2429373063
   -147.8252407099      -0.4102757190       0.2162097024
   -136.4252407104       0.0263596424       0.2310043845
   -125.0252407088      -0.0496549798       0.2250866542
   -113.6252407092       0.2885973737       0.2349146704
   -102.2252407096       0.3762376378       0.2351488712
    -90.8252407101       0.1994079547       0.2260475810
    -79.4252407105       0.2969156113       0.2295258818
    -68.0252407089       0.6319294053       0.2355883883
    -56.6252407093       0.5824746173       0.2313238572
    -45.2252407098       0.7583427047       0.2344328584
    -33.8252407102       2.6136646726       0.2841985751
    -22.4252407106       6.9837782020       0.3759257128
    -11.0252407090      17.7189388318       0.5368467823
      0.3747592905      25.3189968460       0.6215857244
     11.7747592901      17.4474534606       0.5227794581
     23.1747592897      10.2848009964       0.4169857374
     34.5747592892       6.4205245112       0.3508359178
     45.9747592908       4.5550746042       0.3139737277
     57.3747592904       4.8023513018       0.3161187643
     68.7747592900      10.1500946622       0.4150138703
     80.1747592895      22.5637447746       0.5793528742
     91.5747592911      36.8903531198       0.7240857540
    102.9747592907      35.1565815271       0.7081863006
    114.3747592903      21.2122300340       0.5694540083
    125.7747592898      11.7312678689       0.4395952953
    137.1747592894       6.9522387694       0.3610074177
    148.5747592910       4.7668423237       0.3186778017
    159.9747592906       3.6748208054       0.2952760965
    171.3747592901       3.5448522287       0.2924023391
    182.7747592897       3.1768986175       0.2840137786
    194.1747592893       3.5075747282       0.2916121605
    205.5747592909       3.3638489308       0.2883745806
    216.9747592904       2.4018082025       0.2654835611
    228.3747592900       2.2169870585       0.2608478566
    239.7747592896       1.8607726616       0.2516784119
    251.1747592912       2.4683161598       0.2671443871
    262.5747592907       2.1657413315       0.2595874754
    273.9747592903       1.8228964567       0.2483324235
    285.3747592899       1.7823297776       0.2496328502
    296.7747592894       1.3232865309       0.2395031265
    308.1747592910       1.4659075006       0.2411322625
    319.5747592906       1.4392560856       0.2403947875
    330.9747592902       1.5183292808       0.2425525668
    342.3747592897       1.0004246585       0.2302572976
    353.7747592893       1.1892851285       0.2380625302
    365.1747592909       1.0490440627       0.2363465783
    376.5747592905       1.3034848463       0.2462868229
    387.9747592900       1.2188364591       0.2464042118
    399.3747592896       0.8321528176       0.2372126528
    410.7747592912       1.1898720677       0.2509292912
    422.1747592908       1.3772983750       0.2594581227
    433.5747592903       0.9622253886       0.2524751302
    444.9747592899       1.2557184282       0.2617806974
    456.3747592895       0.9826247261       0.2501576947
    467.7747592911       1.3082297043       0.2666169589
    479.1747592906       0.9689360810       0.2589382269
    490.5747592902       0.8055584750       0.2567062159
    501.9747592898       1.0306030012       0.2677617388
    513.3747592893       1.3052493383       0.2805964467
    524.7747592909       1.7283271618       0.2983088818
    536.1747592905       1.4309438893       0.2927633611
    547.5747592901       1.4190324541       0.2966589178
    558.9747592896       1.4686468072       0.3028520364
    570.3747592912       1.8860027140       0.3217965412
    581.7747592908       2.7290324710       0.3543736172
    593.1747592904       2.4383794018       0.3509084585
    604.5747592899       2.9791838124       0.3744218473
    615.9747592895       4.0933614556       0.4081718831
    627.3747592911       3.2149608068       0.3957166387
