# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -329.5754767622      -0.1953458299       0.0590978501
   -325.3009922135       0.0249504179       0.0784597303
   -319.6009922138      -0.1397904239       0.0525870994
   -313.9009922140      -0.0253061200       0.0703406142
   -308.2009922142      -0.0299304353       0.0690580598
   -302.5009922144       0.2098743344       0.0958610070
   -296.8009922146      -0.0531423133       0.0651772156
   -291.1009922148      -0.0757528424       0.0612580504
   -285.4009922151       0.0841109759       0.0811768226
   -279.7009922153      -0.1361448539       0.0504796309
   -274.0009922145       0.0370731854       0.0744809706
   -268.3009922137      -0.0544672948       0.0622527595
   -262.6009922139      -0.0240767475       0.0658009707
   -256.9009922141      -0.0115992324       0.0668308947
   -251.2009922143      -0.0812969531       0.0570496712
   -245.5009922145       0.0126182088       0.0687168774
   -239.8009922148      -0.0713869244       0.0575600985
   -234.1009922150       0.0354175239       0.0702886357
   -228.4009922152      -0.0619906484       0.0579775592
   -222.7009922144      -0.0652330579       0.0571109888
   -217.0009922136      -0.0042683923       0.0647366673
   -211.3009922138      -0.0530758182       0.0583134428
   -205.6009922140       0.0280819095       0.0669939224
   -199.9009922142      -0.0157652395       0.0620268345
   -194.2009922145      -0.0769186819       0.0539878744
   -188.5009922147      -0.1224009410       0.0471931195
   -182.8009922149      -0.0261565015       0.0595775905
   -177.1009922151      -0.0572559567       0.0554167136
   -171.4009922143       0.0081254563       0.0626390673
   -165.7009922135      -0.0088136646       0.0603982413
   -160.0009922137       0.0408937251       0.0652822771
   -154.3009922139       0.0370449682       0.0644966529
   -148.6009922142      -0.0059482305       0.0595679371
   -142.9009922144       0.0936215914       0.0691797588
   -137.2009922146       0.0002018560       0.0595095790
   -131.5009922148      -0.0281523250       0.0560739854
   -125.8009922150      -0.0185919400       0.0568088535
   -120.1009922152       0.0394177667       0.0624317238
   -114.4009922144      -0.1074657568       0.0458238253
   -108.7009922136       0.1570389267       0.0726602896
   -103.0009922139       0.1161188558       0.0687679274
    -97.3009922141       0.2837192276       0.0820697762
    -91.6009922143       0.2301913265       0.0776391781
    -85.9009922145       0.2649739509       0.0793354966
    -80.2009922147       0.1563659079       0.0706131546
    -74.5009922149       0.3439853218       0.0839929155
    -68.8009922152       0.1693992104       0.0708859357
    -63.1009922144       0.3086955946       0.0807155956
    -57.4009922136       0.2698484560       0.0776079769
    -51.7009922138       0.3398918648       0.0819640061
    -46.0009922140       0.2261545381       0.0736731032
    -40.3009922142       0.4234095111       0.0864511327
    -34.6009922144       0.2999813041       0.0780594150
    -28.9009922146       0.4896512444       0.0899547892
    -23.2009922149       0.5030756755       0.0902974073
    -17.5009922151       0.6296619187       0.0968554576
    -11.8009922153       0.7336136794       0.1017637462
     -6.1009922145       0.9058680229       0.1095339513
     -0.4009922137       1.0442271591       0.1151654226
      5.2990077861       1.0265966825       0.1149445821
     10.9990077859       0.9869931708       0.1132269676
     16.6990077857       1.4357376704       0.1311233642
     22.3990077854       1.3093706447       0.1267596176
     28.0990077852       1.5741011975       0.1369794763
     33.7990077850       1.4108747216       0.1307604589
     39.4990077848       1.2356989360       0.1232581697
     45.1990077856       1.6650311135       0.1395677580
     50.8990077864       1.8264968895       0.1459845901
     56.5990077862       2.6165804602       0.1712146977
     62.2990077860       2.8479161041       0.1778796510
     67.9990077857       3.2942612624       0.1901813986
     73.6990077855       4.7113638439       0.2247512075
     79.3990077853       5.7542611584       0.2471288445
     85.0990077851       6.8560664699       0.2687192424
     90.7990077849       7.0896605294       0.2730978683
     96.4990077857       7.3701560668       0.2781943092
    102.1990077865       6.8681146690       0.2689823039
    107.8990077863       6.1272815523       0.2546237640
    113.5990077860       4.9346882489       0.2297391526
    119.2990077858       4.2742223184       0.2146373198
    124.9990077856       3.4165130159       0.1934279516
    130.6990077854       3.2320265855       0.1884776389
    136.3990077852       2.8787708945       0.1787692032
    142.0990077850       2.5341052325       0.1687142104
    147.7990077847       2.4016804570       0.1646681498
    153.4990077855       1.8464256246       0.1466629757
    159.1990077863       1.9872695227       0.1514163444
    164.8990077861       1.6943844339       0.1413114669
    170.5990077859       1.6132773899       0.1383713828
    176.2990077857       1.5013670816       0.1341943998
    181.9990077855       1.3693566077       0.1291032079
    187.6990077853       1.4549402358       0.1318231664
    193.3990077850       1.4138418121       0.1302126633
    199.0990077848       1.1871206597       0.1217482835
    204.7990077856       1.1271403355       0.1192607195
    210.4990077864       1.1810034584       0.1220851678
    216.1990077862       1.0792354218       0.1177672544
    221.8990077860       0.7725700905       0.1031073620
    227.5990077858       1.0557106170       0.1161649294
    233.2990077856       1.0048934656       0.1139202730
    238.9990077853       1.0329118947       0.1146155304
    244.6990077851       0.8817726777       0.1077678707
    250.3990077849       0.7721869992       0.1030697968
    256.0990077857       0.6898846284       0.0993975460
    261.7990077865       0.7924578325       0.1045560448
    267.4990077863       0.7014636977       0.0995431682
    273.1990077861       0.7616362831       0.1025293341
    278.8990077859       0.6202937813       0.0953167682
    284.5990077856       0.7913985020       0.1044526648
    290.2990077854       0.5561225370       0.0927828165
    295.9990077852       0.4802647625       0.0888561846
    301.6990077850       0.4987062224       0.0903975390
    307.3990077848       0.6535043231       0.0999666818
    313.0990077856       0.6421541563       0.0999048241
    318.7990077864       0.6521425798       0.1003993631
    324.4990077862       0.6077581959       0.0985201119
    330.1990077859       0.5283032644       0.0944786659
    335.8990077857       0.6043057035       0.0993709716
    341.5990077855       0.4362525462       0.0893969197
    347.2990077853       0.7037271596       0.1053511351
    352.9990077851       0.4218545635       0.0889988156
    358.6990077849       0.5197120800       0.0954551270
    364.3990077857       0.4332104596       0.0911793221
    370.0990077865       0.4879991690       0.0951249643
    375.7990077862       0.4852995461       0.0955277946
    381.4990077860       0.3603923140       0.0878166861
    387.1990077858       0.5890048134       0.1030040585
    392.8990077856       0.5486308218       0.1011017675
    398.5990077854       0.4464763035       0.0952495701
    404.2990077852       0.6589173670       0.1082924559
    409.9990077849       0.4549080731       0.0963567157
    415.6990077847       0.4727280410       0.0986965921
    421.3990077855       0.4041430766       0.0947241955
    427.0990077863       0.3721911266       0.0930162768
    432.7990077861       0.5426965868       0.1051975842
    438.4990077859       0.4883196096       0.1016237412
    444.1990077857       0.5119866393       0.1038514986
    449.8990077855       0.5531090971       0.1065307695
    455.5990077852       0.4945663240       0.1033618334
    461.2990077850       0.5300170013       0.1071466956
    466.9990077848       0.3968566311       0.0985725626
    472.6990077856       0.5087098853       0.1071832339
    478.3990077864       0.4748185504       0.1055449017
    484.0990077862       0.5914333996       0.1142833693
    489.7990077860       0.6942637846       0.1216483245
    495.4990077858       0.4780122083       0.1081335742
    501.1990077855       0.5981845490       0.1172084012
    506.8990077853       0.6912456692       0.1242173452
    512.5990077851       0.4147114189       0.1057782284
    518.2990077849       0.6232909179       0.1216544744
    523.9990077857       0.5863585833       0.1199929398
    529.6990077865       0.6350577401       0.1243769992
    535.3990077863       0.5329061869       0.1171774226
    541.0990077861       0.7009048916       0.1297813496
    546.7990077858       0.8741214328       0.1419299351
    552.4990077856       0.7518003633       0.1353405833
    558.1990077854       0.6609950202       0.1303431514
    563.8990077852       0.9527944375       0.1504782119
    569.5990077850       0.9759366086       0.1533054780
    575.2990077848       0.7499611238       0.1400133692
    580.9990077856       0.9647916939       0.1554643131
