# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -338.9707883115      -0.1577049220       0.0000000000
   -333.2707883117      -0.0192261227       0.0979192980
   -327.5707883119       0.1090984725       0.1334016973
   -321.8707883122       0.2419184197       0.1631455461
   -316.1707883124      -0.0934012233       0.0643036987
   -310.4707883126       0.1636269240       0.1437039702
   -304.7707883128      -0.0291159640       0.0909261242
   -299.0707883130       0.0283671378       0.1074287538
   -293.3707883132       0.0284136016       0.1074555797
   -287.6707883135      -0.0378033756       0.0847831966
   -281.9707883116      -0.0378592808       0.0847436656
   -276.2707883119      -0.0996531465       0.0580517754
   -270.5707883121       0.0742303634       0.1159676427
   -264.8707883123       0.0671430751       0.1124239986
   -259.1707883125       0.0669764125       0.1123406672
   -253.4707883127       0.2238845836       0.1442272764
   -247.7707883129       0.0602108013       0.1089578616
   -242.0707883132      -0.0519398588       0.0747871934
   -236.3707883134       0.0007637383       0.0914919237
   -230.6707883116       0.0991302847       0.1148601962
   -224.9707883118      -0.1048303650       0.0528745570
   -219.2707883120       0.0919347980       0.1116422767
   -213.5707883122      -0.1077927275       0.0499121945
   -207.8707883124      -0.0079707899       0.0864490415
   -202.1707883126      -0.0605993290       0.0686640233
   -196.4707883129      -0.0606257998       0.0686453056
   -190.7707883131      -0.0631089085       0.0668894826
   -185.0707883133      -0.0631885180       0.0668331902
   -179.3707883115       0.0265946695       0.0921497958
   -173.6707883117       0.0264781707       0.0920915464
   -167.9707883119       0.0669314725       0.1004604497
   -162.2707883121       0.0668498757       0.1004239584
   -156.5707883123       0.0614227116       0.0979968569
   -150.8707883126       0.1050129894       0.1072541382
   -145.1707883128       0.0134429083       0.0855739152
   -139.4707883130       0.1416977099       0.1131635580
   -133.7707883132      -0.0741293169       0.0590968771
   -128.0707883134      -0.0741344156       0.0590932718
   -122.3707883116       0.0512317508       0.0934393207
   -116.6707883118      -0.0352168862       0.0707185004
   -110.9707883120       0.2913236414       0.1353872059
   -105.2707883123       0.0465883752       0.0913627400
    -99.5707883125       0.1216496572       0.1055861063
    -93.8707883127       0.0376503120       0.0873655166
    -88.1707883129      -0.0796145990       0.0552181969
    -82.4707883131       0.0334767105       0.0854990253
    -76.7707883133       0.2244828062       0.1208583715
    -71.0707883115       0.0668963097       0.0916930689
    -65.3707883117       0.0292589404       0.0836127811
    -59.6707883120       0.0256123283       0.0819819666
    -53.9707883122       0.0621628261       0.0897606323
    -48.2707883124       0.1655628119       0.1077559113
    -42.5707883126       0.4527906021       0.1480669135
    -36.8707883128       0.0577618271       0.0879639320
    -31.1707883130       0.0534911150       0.0862204210
    -25.4707883133       0.1589687936       0.1055579052
    -19.7707883135       0.6022008994       0.1620124655
    -14.0707883117       0.4288149739       0.1422519696
     -8.3707883119       0.1810230380       0.1071151861
     -2.6707883121       0.8973851278       0.1926322068
      3.0292116877       0.4856776177       0.1476020775
      8.7292116875       0.6011375066       0.1617857494
     14.4292116873       0.8429698779       0.1858206454
     20.1292116870       0.2560238110       0.1194331977
     25.8292116868       0.5322698277       0.1542830443
     31.5292116866       0.5184053830       0.1511828602
     37.2292116884       0.2217954085       0.1144236549
     42.9292116882       0.4974947843       0.1503131214
     48.6292116880       0.3595434134       0.1335529459
     54.3292116878       0.5664697671       0.1580278728
     60.0292116876       0.4630565703       0.1463148869
     65.7292116873       0.2215934945       0.1143627756
     71.4292116871       0.5663624999       0.1580044652
     77.1292116869       0.3941511286       0.1379640126
     82.8292116867       0.7042477691       0.1723905382
     88.5292116885       1.2219890729       0.2181487749
     94.2292116883       1.6005755101       0.2462085071
     99.9292116881       2.4638543677       0.3007134742
    105.6292116879       3.5657458398       0.3582892166
    111.3292116876       4.2230803879       0.3887318361
    117.0292116874       4.7698595359       0.4120636407
    122.7292116872       3.9471285228       0.3762894649
    128.4292116870       4.3908258337       0.3958987860
    134.1292116868       3.3569617822       0.3480038602
    139.8292116866       2.4940648140       0.3021972078
    145.5292116884       1.6343371430       0.2485115213
    151.2292116882       1.8732216142       0.2644041140
    156.9292116879       1.6330611443       0.2483345721
    162.6292116877       0.9783868974       0.1977682009
    168.3292116875       1.2536523734       0.2204169782
    174.0292116873       0.8061381572       0.1821492207
    179.7292116871       0.9567374337       0.1939995130
    185.4292116869       0.7370456384       0.1754750218
    191.1292116866       0.7715582570       0.1788367822
    196.8292116885       0.7026077597       0.1720625363
    202.5292116882       0.6141146813       0.1645524923
    208.2292116880       0.6340060432       0.1650831480
    213.9292116878       0.8057236726       0.1820708905
    219.6292116876       1.1848225905       0.2149764520
    225.3292116874       0.4270323081       0.1418196096
    231.0292116872       0.9902076665       0.1968653848
    236.7292116869       1.2182410925       0.2175561672
    242.4292116867       0.8058529742       0.1820953262
    248.1292116885       0.7892003461       0.1822320038
    253.8292116883       0.8058397773       0.1820928322
    259.5292116881       0.9770935990       0.1975430665
    265.2292116879       0.9090085791       0.1915874005
    270.9292116877       0.2894620277       0.1240217974
    276.6292116875       0.6139922562       0.1645263912
    282.3292116872       0.7540453650       0.1788089425
    288.0292116870       0.7365531400       0.1788516124
    293.7292116868       0.8435702735       0.1892232258
    299.4292116866       0.5873273148       0.1665942727
    305.1292116884       0.7183628769       0.1788265906
    310.8292116882       0.5871358083       0.1665514505
    316.5292116880       0.5873864348       0.1666074923
    322.2292116878       0.4509585041       0.1521658565
    327.9292116875       0.4892088541       0.1568996370
    333.6292116873       0.5271518448       0.1614222880
    339.3292116871       0.6587121206       0.1781568046
    345.0292116869       0.7551615197       0.1863380821
    350.7292116867       0.7962167653       0.1947184490
    356.4292116885       0.6764622475       0.1820301998
    362.1292116883       0.5739426736       0.1724509921
    367.8292116881       0.5738283140       0.1724240373
    373.5292116878       0.7156348591       0.1905783645
    379.2292116876       0.7157391102       0.1906011140
    384.9292116874       0.8214448082       0.2041668323
    390.6292116872       0.5235238034       0.1703071814
    396.3292116870       0.4382699827       0.1592809932
    402.0292116868       0.4531066878       0.1632462694
    407.7292116865       0.4234190451       0.1611747893
    413.4292116884       0.5130121604       0.1731784060
    419.1292116881       0.4840948165       0.1715281952
    424.8292116879       0.5760095515       0.1834286184
    430.5292116877       0.6673624585       0.1944702466
    436.2292116875       0.7365936048       0.2051661528
    441.9292116873       0.4841644952       0.1715468176
    447.6292116871       0.3740157959       0.1603198286
    453.3292116868       0.7601322286       0.2105662835
    459.0292116866       0.4880169126       0.1790910142
    464.7292116884       0.7360299962       0.2106553404
    470.4292116882       0.9661035218       0.2395967653
    476.1292116880       0.5575726926       0.1911659836
    481.8292116878       0.6306874199       0.2035620274
    487.5292116876       0.7362766468       0.2168223786
    493.2292116874       0.8170342784       0.2297482328
    498.9292116871       1.1420581312       0.2653130222
    504.6292116869       0.7356099450       0.2233287168
    510.3292116867       0.5683474686       0.2013707018
    516.0292116885       0.6487000532       0.2155207952
    521.7292116883       0.5914288489       0.2077723248
    527.4292116881       1.1095075676       0.2701706106
    533.1292116879       0.6758618100       0.2227800800
    538.8292116877       0.9731081266       0.2594263054
    544.5292116874       0.3350473997       0.1742142541
    550.2292116872       0.4577540787       0.1946252249
    555.9292116870       0.6717123919       0.2300389734
    561.6292116868       1.1174174595       0.2851260325
    567.3292116866       1.1658052307       0.2959458670
    573.0292116884       1.0988979474       0.2882844695
