# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -358.1004260634      -0.0103167676       0.2684470732
   -352.4004260636       0.3418307137       0.3045188797
   -346.7004260638       0.0567373024       0.2704918004
   -341.0004260641       0.2255235619       0.2875100515
   -335.3004260643      -0.0440477289       0.2550835860
   -329.6004260645       0.2272761669       0.2824728469
   -323.9004260647      -0.0989125096       0.2491138973
   -318.2004260649      -0.5059581336       0.1963134492
   -312.5004260651       0.0710858428       0.2623163287
   -306.8004260654       0.2802264733       0.2776446311
   -301.1004260636       0.1792356265       0.2683040204
   -295.4004260638       0.0842794191       0.2549531100
   -289.7004260640       0.3781891206       0.2817768769
   -284.0004260642      -0.1475697127       0.2278908429
   -278.3004260644       0.5656695732       0.2929987138
   -272.6004260646      -0.4112466731       0.1954558939
   -266.9004260648       0.3267887385       0.2687870810
   -261.2004260651       0.2350371795       0.2568573225
   -255.5004260653       0.3246674922       0.2645608833
   -249.8004260635       0.3233261173       0.2606369864
   -244.1004260637      -0.2564099013       0.2098078188
   -238.4004260639      -0.2272819727       0.2068214066
   -232.7004260641      -0.2693680209       0.2024941400
   -227.0004260643      -0.1006750921       0.2193585977
   -221.3004260645       0.2787895142       0.2497689672
   -215.6004260648      -0.0493788716       0.2211848610
   -209.9004260650       0.4792499519       0.2622587686
   -204.2004260652       0.5191584623       0.2652778614
   -198.5004260634       0.5905630716       0.2670873869
   -192.8004260636       0.3186350149       0.2465202274
   -187.1004260638       0.0508265132       0.2214599498
   -181.4004260640      -0.1764105038       0.2010932193
   -175.7004260642      -0.0920128061       0.2062736351
   -170.0004260645      -0.2397059924       0.1926020884
   -164.3004260647       0.1340368580       0.2229786413
   -158.6004260649      -0.0102258927       0.2109895486
   -152.9004260651      -0.0747999822       0.2029215957
   -147.2004260653      -0.3568537819       0.1767284038
   -141.5004260635       0.0663679606       0.2148470789
   -135.8004260637      -0.5845045290       0.1504947190
   -130.1004260639       0.1747291198       0.2210209998
   -124.4004260642      -0.0316268753       0.2043361432
   -118.7004260644       0.0422354499       0.2080864864
   -113.0004260646      -0.2826125405       0.1778744560
   -107.3004260648      -0.0512348275       0.1982101622
   -101.6004260650       0.1495978358       0.2119872922
    -95.9004260652      -0.1734449097       0.1857497179
    -90.2004260634      -0.0693510353       0.1925350134
    -84.5004260636       0.1525170745       0.2100045925
    -78.8004260639      -0.2792128068       0.1726515225
    -73.1004260641       0.0933158022       0.2034043626
    -67.4004260643      -0.2077104553       0.1771212255
    -61.7004260645       0.0969993310       0.2016349778
    -56.0004260647       0.2782482343       0.2147828412
    -50.3004260649       0.1297547024       0.2020324146
    -44.6004260652       0.2481591006       0.2105275951
    -38.9004260654       0.5418941398       0.2282116468
    -33.2004260636       0.2196726722       0.2064990058
    -27.5004260638       0.4219583598       0.2182909256
    -21.8004260640       1.1712785171       0.2679749242
    -16.1004260642       1.5388056581       0.2821953078
    -10.4004260644       2.5556633038       0.3329451785
     -4.7004260646       2.2616163814       0.3196976402
      0.9995739351       2.3509640230       0.3238310267
      6.6995739349       2.4936363256       0.3300537686
     12.3995739347       1.8526452048       0.2976376320
     18.0995739365       1.2971085793       0.2720597464
     23.7995739363       1.0649836058       0.2593866986
     29.4995739361       0.5667888856       0.2295253847
     35.1995739359       0.6560961693       0.2352432816
     40.8995739357       0.0714300129       0.1955703534
     46.5995739354       0.1595960918       0.2020858578
     52.2995739352      -0.1911450691       0.1748917886
     57.9995739350       0.0718475053       0.1956325895
     63.6995739348       0.6243347536       0.2331038193
     69.3995739366       0.0423965382       0.1934032971
     75.0995739364       0.3333497310       0.2141732493
     80.7995739362       0.3043254686       0.2121975208
     86.4995739360       0.5663060270       0.2294640616
     92.1995739357       0.9154848545       0.2506276604
     97.8995739355       1.1782985694       0.2654971741
    103.5995739353       1.3219543114       0.2731580998
    109.2995739351       1.8485438435       0.3000340535
    114.9995739349       1.6420252206       0.2897042630
    120.6995739347       2.4023118165       0.3258226185
    126.3995739365       3.5635302175       0.3739929183
    132.0995739363       4.0338438780       0.3920385809
    137.7995739360       4.6392134970       0.4136949026
    143.4995739358       4.9930486613       0.4261163270
    149.1995739356       4.0870709509       0.3938250665
    154.8995739354       3.5665874976       0.3742309272
    160.5995739352       3.1017737709       0.3522045704
    166.2995739350       3.1572792861       0.3578858610
    171.9995739347       2.3980949176       0.3254454476
    177.6995739365       2.4567721336       0.3280794769
    183.3995739363       1.8465502297       0.3027097683
    189.0995739361       1.8154777601       0.2982324821
    194.7995739359       1.8461511547       0.2998016550
    200.4995739357       1.7266229383       0.2937885329
    206.1995739355       1.5537063229       0.2851820601
    211.8995739353       0.7854118486       0.2404310040
    217.5995739350       1.8448301097       0.2996733438
    223.2995739348       1.7538030541       0.2950370329
    228.9995739366       2.1731494237       0.3183240586
    234.6995739364       1.7253471097       0.2936622071
    240.3995739362       2.1934206309       0.3161176307
    246.0995739360       1.6673610772       0.2907856878
    251.7995739358       1.6990535598       0.2924960936
    257.4995739356       1.5465213010       0.2874588653
    263.1995739353       1.4593164109       0.2830172204
    268.8995739351       1.4518031653       0.2853831197
    274.5995739349       1.1195829943       0.2672263019
    280.2995739347       1.6584922380       0.3022403961
    285.9995739365       1.1356378926       0.2707855655
    291.6995739363       1.3761678319       0.2872161473
    297.3995739361       0.6811584196       0.2460426107
    303.0995739359       0.7233306448       0.2514422108
    308.7995739356       0.8829049245       0.2613725612
    314.4995739354       1.0458986067       0.2713450946
    320.1995739352       0.9287666184       0.2670177455
    325.8995739350       0.7237970898       0.2515019330
    331.5995739348       1.1116049443       0.2811298103
    337.2995739366       0.5757907193       0.2471652889
    342.9995739364       0.8218690111       0.2662501524
    348.6995739362       0.8923472996       0.2708713446
    354.3995739359       0.7290413677       0.2631904748
    360.0995739357       0.6250116700       0.2562471582
    365.7995739355       0.5962205479       0.2571917323
    371.4995739353       1.1015646502       0.2904968464
    377.1995739351       1.1725961522       0.2948061031
    382.8995739349       0.1983331606       0.2303970252
    388.5995739346       0.9155668203       0.2855774706
    394.2995739364       0.5362505064       0.2591650850
    399.9995739362       0.3500101973       0.2483953050
    405.6995739360       1.0473492275       0.2978520527
    411.3995739358       0.5831548529       0.2660067871
    417.0995739356       0.8675346337       0.2895602493
    422.7995739354       0.8553684070       0.2852109933
    428.4995739352       0.3526855789       0.2551131930
    434.1995739349       0.1909534835       0.2419590906
    439.8995739347       0.9429143465       0.3027845093
    445.5995739365       0.8198530793       0.2943355543
    451.2995739363       0.8763715189       0.3024096171
    456.9995739361       0.7057918501       0.2901354328
    462.6995739359       0.9826761604       0.3144039939
    468.3995739357       0.9845988702       0.3146759061
    474.0995739355       1.4158860879       0.3488000301
    479.7995739352       0.4550330437       0.2787432250
    485.4995739350       0.6023998929       0.2950994851
    491.1995739348       1.1690179800       0.3373994160
    496.8995739366       1.8317631443       0.3870682444
    502.5995739364       1.0998168649       0.3377950369
    508.2995739362       1.2460311236       0.3481834131
    513.9995739360       1.4280495217       0.3665528904
    519.6995739358       1.4808715592       0.3703311908
    525.3995739355       1.7283370790       0.3932315212
    531.0995739353       0.6364836304       0.3128299052
    536.7995739351       1.5643136274       0.3889570851
    542.4995739349       1.8904239316       0.4111099016
    548.1995739347       1.4995752441       0.3914387207
    553.8995739365       1.8372620156       0.4150047793
