# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -356.8606072519       0.0853524469       0.2899857930
   -351.1606072521       0.1998623721       0.3010764048
   -345.4606072523      -0.0799350437       0.2678662643
   -339.7606072525      -0.0249150707       0.2734572479
   -334.0606072528      -0.1262165633       0.2582159004
   -328.3606072530      -0.1269955091       0.2580534790
   -322.6606072532       0.0360531187       0.2746860711
   -316.9606072534      -0.2211944293       0.2437698804
   -311.2606072536       0.2471872359       0.2894813159
   -305.5606072538       0.2440235403       0.2843630024
   -299.8606072520       0.2437384703       0.2843126087
   -294.1606072522       0.0464841343       0.2620273850
   -288.4606072525      -0.1487715201       0.2431609996
   -282.7606072527      -0.3744562214       0.2160619622
   -277.0606072529       0.1427007578       0.2664514957
   -271.3606072531      -0.1761550344       0.2330686283
   -265.6606072533      -0.0860693470       0.2416151446
   -259.9606072535      -0.6103753069       0.1829206622
   -254.2606072537       0.0095534027       0.2468010195
   -248.5606072519      -0.1151310135       0.2320162055
   -242.8606072522      -0.0353689271       0.2426789938
   -237.1606072524       0.0176599505       0.2406164844
   -231.4606072526      -0.1508893071       0.2253760571
   -225.7606072528      -0.1085034047       0.2293265260
   -220.0606072530       0.2649323226       0.2576479702
   -214.3606072532       0.6721649952       0.2880387471
   -208.6606072535       0.3810407130       0.2631616993
   -202.9606072537      -0.5317412996       0.1817395443
   -197.2606072519      -0.2047827635       0.2117484005
   -191.5606072521       0.1810638062       0.2443871934
   -185.8606072523      -0.0454602929       0.2229713381
   -180.1606072525       0.1043702854       0.2352197397
   -174.4606072527      -0.0409178550       0.2206097772
   -168.7606072529      -0.2251962808       0.2046387317
   -163.0606072532      -0.0366866242       0.2183037538
   -157.3606072534      -0.2527135645       0.1996964816
   -151.6606072536      -0.1724570729       0.2044467982
   -145.9606072538       0.1413126642       0.2296459474
   -140.2606072520       0.0371706756       0.2216356918
   -134.5606072522       0.0050019797       0.2165493744
   -128.8606072524      -0.5083496183       0.1712453800
   -123.1606072526      -0.2003886358       0.1996565747
   -117.4606072529      -0.2262102399       0.1952282061
   -111.7606072531      -0.1197791162       0.2019328036
   -106.0606072533      -0.1854416246       0.1965224823
   -100.3606072535       0.0460327252       0.2126573448
    -94.6606072537       0.1419282811       0.2197463097
    -88.9606072519      -0.1717655272       0.1934994941
    -83.2606072521      -0.1405630307       0.1959990200
    -77.5606072523      -0.4421084808       0.1684188509
    -71.8606072526      -0.2580646034       0.1844186525
    -66.1606072528      -0.0383837283       0.1999310856
    -60.4606072530      -0.1299829660       0.1928111195
    -54.7606072532       0.0514379182       0.2065469337
    -49.0606072534       0.2892196765       0.2209978124
    -43.3606072536      -0.0353322945       0.1981520295
    -37.6606072538       0.0549146365       0.2027844507
    -31.9606072520       0.4313488863       0.2280827544
    -26.2606072523       0.4830917075       0.2291750380
    -20.5606072525       1.3229153160       0.2817256939
    -14.8606072527       1.2508255390       0.2726745137
     -9.1606072529       2.3141837107       0.3264371836
     -3.4606072531       2.6624200030       0.3415653869
      2.2393927467       2.8068133785       0.3476158247
      7.9393927465       1.7066616034       0.2983050167
     13.6393927462       2.5273658883       0.3325110798
     19.3393927480       0.5764507847       0.2371342271
     25.0393927478       0.7781322897       0.2490848394
     30.7393927476       0.2865508194       0.2186971584
     36.4393927474       0.5753243118       0.2369966065
     42.1393927472      -0.1193881577       0.1898894448
     47.8393927470       0.1990409978       0.2127813926
     53.5393927467      -0.2063513824       0.1831314736
     59.2393927465       0.3437782516       0.2224088471
     64.9393927463      -0.1192821381       0.1899056126
     70.6393927481      -0.0907302610       0.1920395489
     76.3393927479      -0.0035399713       0.1985275843
     82.0393927477       0.4303851287       0.2279603571
     87.7393927475      -0.0910737349       0.1919877683
     93.4393927473       0.3723918190       0.2242416481
     99.1393927470       0.5462413281       0.2352054177
    104.8393927468       0.1407374718       0.2087494914
    110.5393927466       0.4589089324       0.2297375725
    116.2393927464       1.1540409866       0.2700241397
    121.9393927462       0.6028666945       0.2385875347
    127.6393927480       1.3267327407       0.2790757697
    133.3393927478       1.6446702025       0.2950809183
    139.0393927476       2.3693320725       0.3287523203
    144.7393927473       2.4256774254       0.3311560246
    150.4393927471       2.4841367557       0.3337257650
    156.1393927469       2.8595899265       0.3495945024
    161.8393927467       3.3761511012       0.3668485171
    167.5393927465       3.9576421713       0.3923591673
    173.2393927463       3.1213813340       0.3603208055
    178.9393927481       3.3792987628       0.3704344243
    184.6393927479       3.5909681168       0.3823285690
    190.3393927476       2.8579821719       0.3494614437
    196.0393927474       2.0771629312       0.3155037380
    201.7393927472       2.2215344509       0.3220422719
    207.4393927470       1.2382221729       0.2743590718
    213.1393927468       1.5012970790       0.2851650812
    218.8393927466       1.3817571841       0.2817678926
    224.5393927464       1.3529590217       0.2802923893
    230.2393927482       1.2292593253       0.2765038300
    235.9393927479       1.6420853193       0.2948274496
    241.6393927477       1.7860315665       0.3017735238
    247.3393927475       1.6414060809       0.2947608448
    253.0393927473       1.3810672723       0.2816971092
    258.7393927471       1.8782141685       0.3091879605
    264.4393927469       1.7882675888       0.3047969443
    270.1393927466       1.6119074545       0.2991478949
    275.8393927464       1.3399311388       0.2850801382
    281.5393927462       0.7651171937       0.2582632978
    287.2393927480       1.7940726790       0.3112309533
    292.9393927478       0.6707306122       0.2524487797
    298.6393927476       0.9203673792       0.2674324550
    304.3393927474       0.8416556721       0.2655991443
    310.0393927472       0.8084927242       0.2635233535
    315.7393927469       0.6490320237       0.2536908305
    321.4393927467       0.3008959068       0.2332127867
    327.1393927465       0.6486797839       0.2536464524
    332.8393927463       0.7048637503       0.2628191769
    338.5393927481       0.9712829693       0.2791886087
    344.2393927479       0.2056015673       0.2315101284
    349.9393927477       0.2731689287       0.2363881937
    355.6393927475       0.4176840760       0.2495664015
    361.3393927472       0.5209279677       0.2565846610
    367.0393927470       0.4956135961       0.2579619554
    372.7393927468       0.8514215295       0.2814320335
    378.4393927466       0.4596321473       0.2554403063
    384.1393927464       0.0636326789       0.2286965020
    389.8393927462       0.4382910328       0.2602215165
    395.5393927480       0.1744135320       0.2403498656
    401.2393927478       1.2543281065       0.3175888350
    406.9393927475       0.4831643953       0.2666984284
    412.6393927473       0.4064772103       0.2611276262
    418.3393927471       0.6501157238       0.2821133422
    424.0393927469       0.2907814869       0.2524397292
    429.7393927467       0.2181357832       0.2534367988
    435.4393927465       0.6641286867       0.2869022415
    441.1393927463       0.3456303468       0.2670894397
    446.8393927481       0.5536029527       0.2828201334
    452.5393927478       0.1370414537       0.2538197636
    458.2393927476       0.6503732084       0.2939106247
    463.9393927474      -0.0394824431       0.2419279719
    469.6393927472       0.5778194343       0.2928272077
    475.3393927470       0.6376045851       0.3018401583
    481.0393927468       0.7729188248       0.3117857400
    486.7393927465       1.0287810979       0.3351371004
    492.4393927463       0.3703337016       0.2852174832
    498.1393927481       1.3474226349       0.3624061309
    503.8393927479       0.8619020427       0.3282763543
    509.5393927477       1.6379471514       0.3813208874
    515.2393927475       1.0363401518       0.3465424714
    520.9393927473       0.9871402350       0.3430331442
    526.6393927471       1.5850250372       0.3906842701
    532.3393927468       1.0155787818       0.3509347534
    538.0393927466       1.1542679217       0.3674112228
    543.7393927464       0.9937876347       0.3555367734
    549.4393927462       1.0254048577       0.3644687430
    555.1393927480       0.9140288997       0.3558583800
