# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -342.8373612792       0.1514706145       0.2877512430
   -337.1373612794      -0.0330326816       0.2673082547
   -331.4373612796      -0.5491857876       0.1956858565
   -325.7373612798      -0.3119417299       0.2288315083
   -320.0373612800       0.0530500394       0.2667679059
   -314.3373612802       0.1671326139       0.2786978326
   -308.6373612804       0.2239325766       0.2844269854
   -302.9373612807       0.2848007858       0.2854040866
   -297.2373612809      -0.1554025538       0.2392346806
   -291.5373612811      -0.0831925990       0.2433150756
   -285.8373612793      -0.1363365631       0.2374404084
   -280.1373612795      -0.0172903250       0.2462371791
   -274.4373612797       0.3430882070       0.2813998687
   -268.7373612799      -0.3027833143       0.2110522908
   -263.0373612801      -0.1034231336       0.2334077133
   -257.3373612804       0.1048607938       0.2507746190
   -251.6373612806      -0.0886454767       0.2313586014
   -245.9373612808       0.2988871204       0.2646505292
   -240.2373612810      -0.1679314942       0.2196544846
   -234.5373612792       0.1647181082       0.2488340931
   -228.8373612794       0.1586576247       0.2519625720
   -223.1373612796      -0.0946247993       0.2207155102
   -217.4373612798      -0.1384743121       0.2163160800
   -211.7373612801       0.3908095966       0.2648353245
   -206.0373612803       0.3049698582       0.2540824776
   -200.3373612805      -0.1244070114       0.2147590678
   -194.6373612807      -0.0282070472       0.2211083291
   -188.9373612809      -0.1111218507       0.2131940262
   -183.2373612791       0.1044195016       0.2302731862
   -177.5373612793      -0.1802654887       0.2035873724
   -171.8373612796      -0.2854639512       0.1903191125
   -166.1373612798       0.0317316726       0.2209026717
   -160.4373612800       0.0390384108       0.2187153331
   -154.7373612802      -0.2693716787       0.1895967670
   -149.0373612804      -0.1794356107       0.1960617505
   -143.3373612806      -0.0655430250       0.2067943542
   -137.6373612808      -0.2031939025       0.1914894651
   -131.9373612811      -0.0923161014       0.2019062816
   -126.2373612793       0.6437156962       0.2604865482
   -120.5373612795       0.0990824180       0.2162141281
   -114.8373612797       0.0980456165       0.2160413278
   -109.1373612799      -0.5142587403       0.1569074253
   -103.4373612801      -0.3884417355       0.1688467602
    -97.7373612803      -0.0277375025       0.2007330654
    -92.0373612805      -0.1655359453       0.1885382282
    -86.3373612808      -0.1873442519       0.1845565943
    -80.6373612810      -0.1542490895       0.1874995408
    -74.9373612792       0.0543185125       0.2031857144
    -69.2373612794       0.3845924589       0.2284567523
    -63.5373612796       0.2215954651       0.2140425742
    -57.8373612798       0.2220621905       0.2141129357
    -52.1373612800       0.1613906468       0.2073359883
    -46.4373612802       0.2563147726       0.2144568499
    -40.7373612805      -0.0923838622       0.1869174401
    -35.0373612807       0.1043670234       0.2009908180
    -29.3373612809       0.1962669981       0.2078752171
    -23.6373612811       0.6857065636       0.2392566713
    -17.9373612793       0.9297920111       0.2543439742
    -12.2373612795       1.0378405381       0.2581959927
     -6.5373612797       1.0021324971       0.2611317039
     -0.8373612799       1.3055898514       0.2731861259
      4.8626387198       1.5343546452       0.2880367981
     10.5626387196       2.2614239322       0.3240236890
     16.2626387194       1.6250731700       0.2927600336
     21.9626387192       1.3193678630       0.2763392315
     27.6626387190       1.2439161647       0.2696868745
     33.3626387208       1.1060149736       0.2643118542
     39.0626387206       1.1067711150       0.2643985896
     44.7626387204       0.8015860355       0.2461569341
     50.4626387201       0.2570699464       0.2100504631
     56.1626387199       0.3167166934       0.2142419058
     61.8626387197       0.2560457323       0.2099026305
     67.5626387195       0.0733988230       0.1962123209
     73.2626387193       0.1637044740       0.2030210826
     78.9626387191       0.6173334068       0.2343846584
     84.6626387209       0.6768750342       0.2381350660
     90.3626387206       1.2203589465       0.2704033734
     96.0626387204       2.0069626822       0.3113131483
