# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -342.7896864966       0.2337425374       0.2912864784
   -337.0896864968      -0.1392948328       0.2483043297
   -331.3896864970       0.0035467463       0.2606297858
   -325.6896864972       0.0623417559       0.2671774561
   -319.9896864975       0.4238056281       0.2995134964
   -314.2896864977       0.1351546579       0.2702674719
   -308.5896864979       0.4231297003       0.2993834140
   -302.8896864981      -0.1311228910       0.2360297123
   -297.1896864983       0.2018372145       0.2723729238
   -291.4896864985       0.1586028681       0.2635477498
   -285.7896864967      -0.0583011436       0.2402008836
   -280.0896864970      -0.1961059912       0.2207130487
   -274.3896864972      -0.2488221785       0.2143263000
   -268.6896864974      -0.0235589068       0.2364296262
   -262.9896864976       0.3284885995       0.2713010286
   -257.2896864978       0.2846743129       0.2631649198
   -251.5896864980      -0.4484813969       0.1828149090
   -245.8896864982       0.0531212345       0.2371266772
   -240.1896864985       0.4793704190       0.2764355803
   -234.4896864967      -0.0729873090       0.2209262018
   -228.7896864969       0.0530272270       0.2371078757
   -223.0896864971       0.2998981364       0.2532167570
   -217.3896864973      -0.1920382389       0.2052282331
   -211.6896864975       0.1207729098       0.2368486139
   -205.9896864977      -0.1299109684       0.2090567983
   -200.2896864979      -0.2183279306       0.1994913520
   -194.5896864982       0.0555400486       0.2245207619
   -188.8896864984       0.0120080213       0.2202630100
   -183.1896864966      -0.1404291395       0.2025080969
   -177.4896864968       0.3961514476       0.2513107477
   -171.7896864970      -0.2057939638       0.1932340999
   -166.0896864972      -0.1656795068       0.1973538872
   -160.3896864974      -0.2678342443       0.1843499493
   -154.6896864976      -0.0324273823       0.2078964801
   -148.9896864979      -0.1734964915       0.1918031320
   -143.2896864981       0.0184929673       0.2101438225
   -137.5896864983       0.1032479598       0.2151182235
   -131.8896864985       0.1789469432       0.2216770468
   -126.1896864967       0.0282079710       0.2084714882
   -120.4896864969       0.2596442340       0.2258375873
   -114.7896864971       0.0746475785       0.2101395362
   -109.0896864973      -0.2168055119       0.1831413280
   -103.3896864976       0.1195193588       0.2116319516
    -97.6896864978      -0.0467481430       0.1950089727
    -91.9896864980      -0.1523567971       0.1852319510
    -86.2896864982      -0.0014368377       0.1968949394
    -80.5896864984       0.3406574556       0.2246562590
    -74.8896864966       0.0752406551       0.2012921345
    -69.1896864968      -0.3946951537       0.1573031125
    -63.4896864971      -0.1140004720       0.1829300979
    -57.7896864973      -0.1795870463       0.1769537497
    -52.0896864975       0.2512103037       0.2110156962
    -46.3896864977       0.4131376491       0.2230953321
    -40.6896864979       0.4438981612       0.2252014733
    -34.9896864981       0.4149787654       0.2210701310
    -29.2896864983       1.1694898205       0.2694289517
    -23.5896864986       1.6852789478       0.2953847683
    -17.8896864968       2.8884891048       0.3526651398
    -12.1896864970       2.7557269759       0.3436750318
     -6.4896864972       2.9677073046       0.3596130355
     -0.7896864974       4.4831406700       0.4128710067
      4.9103135024       4.5577127470       0.4194889450
     10.6103135022       3.9399921839       0.3960960421
     16.3103135020       3.3508072411       0.3723194103
     22.0103135017       3.1021313618       0.3617900113
     27.7103135015       2.4465752768       0.3294817042
     33.4103135033       1.6176121137       0.2915125891
     39.1103135031       1.9284452378       0.3076377927
     44.8103135029       1.8944189485       0.3057662153
     50.5103135027       2.3919296045       0.3300942143
     56.2103135025       3.8410439755       0.3919711340
     61.9103135023       4.5876698997       0.4205561485
     67.6103135020       7.6995823208       0.5222526944
     73.3103135018      12.3409284829       0.6452607796
     79.0103135016      17.2735977873       0.7539436397
     84.7103135034      22.1671487424       0.8485236029
     90.4103135032      21.2543511257       0.8314272294
     96.1103135030      20.3017116820       0.8136320102
    101.8103135028      14.8932911826       0.7034546908
    107.5103135026      11.5887765173       0.6267329091
    113.2103135023       6.8942641862       0.4977995363
    118.9103135021       7.1088690766       0.5043643404
    124.6103135019       4.6747128145       0.4235354102
    130.3103135017       3.7428438187       0.3878624955
    136.0103135015       2.6660712669       0.3425067323
    141.7103135033       2.2314316298       0.3222073776
    147.4103135031       1.8317441053       0.3025381374
    153.1103135028       1.8915527395       0.3054766845
    158.8103135026       1.5228767284       0.2863379469
    164.5103135024       1.7366887536       0.2975222741
    170.2103135022       2.0781583388       0.3148321439
    175.9103135020       2.1058427543       0.3130635852
    181.6103135018       2.3536827018       0.3279536250
    187.3103135016       2.2910177259       0.3249470757
    193.0103135034       1.5205100014       0.2860827361
    198.7103135031       1.2895161516       0.2760157417
    204.4103135029       1.1188532243       0.2635023864
    210.1103135027       1.7362460474       0.2974763676
    215.8103135025       1.4260516789       0.2808388655
    221.5103135023       1.4591013869       0.2827682193
    227.2103135021       1.2261136331       0.2670617808
    232.9103135019       0.9959019170       0.2562309434
    238.6103135016       1.0873879454       0.2616177354
    244.3103135034       1.1943227510       0.2704890632
    250.0103135032       1.2096590977       0.2686654680
    255.7103135030       1.1189443247       0.2635130489
    261.4103135028       1.0861607417       0.2614731080
    267.1103135026       1.1179670462       0.2633986671
    272.8103135024       1.0362374365       0.2610867693
    278.5103135022       1.0670355961       0.2628962396
    284.2103135019       0.7262386805       0.2440659414
    289.9103135017       0.9829371476       0.2603938083
    295.6103135015       0.6370161962       0.2430634118
    301.3103135033       0.7639227534       0.2490141025
    307.0103135031       0.8373087234       0.2564488346
    312.7103135029       0.1355844206       0.2057124281
    318.4103135027       0.7091597262       0.2506197986
    324.1103135025       0.4693416908       0.2336543971
    329.8103135022       1.1178347085       0.2769985503
    335.5103135020       0.9925419152       0.2720852924
    341.2103135018       0.9133110139       0.2641146350
    346.9103135016       0.7897547905       0.2615873977
    352.6103135034       0.5062891919       0.2416280759
    358.3103135032       0.6150684685       0.2522415354
    364.0103135030       1.0161364575       0.2797302225
    369.7103135027       0.5073174610       0.2472136157
    375.4103135025       0.4322678398       0.2414507947
    381.1103135023       0.4312770208       0.2442228379
    386.8103135021       0.8126315910       0.2723746043
    392.5103135019       0.8120232919       0.2722894254
    398.2103135017       1.0943756827       0.2949584992
    403.9103135015       1.3504578777       0.3153375091
    409.6103135033       0.3084354154       0.2401579279
    415.3103135030       0.7153748798       0.2754667345
    421.0103135028       1.0842586388       0.3016642952
    426.7103135026       0.6743890775       0.2724006096
    432.4103135024       0.5110151951       0.2631749998
    438.1103135022       0.5920470078       0.2661052555
    443.8103135020       0.5551201002       0.2702374368
    449.5103135018       0.4258345567       0.2597244514
    455.2103135015       0.8243667758       0.2950105983
    460.9103135033       0.8691603569       0.2983917199
    466.6103135031       0.2853666412       0.2546585488
    472.3103135029       0.7431519935       0.2929295256
    478.0103135027       0.1387858567       0.2446614158
    483.7103135025       0.4209796553       0.2704282123
    489.4103135023       0.8077062276       0.3067754618
    495.1103135021       0.3224626350       0.2656408371
    500.8103135018       0.2679739570       0.2646669970
    506.5103135016       0.8176362546       0.3122736639
    512.2103135034       0.8290733958       0.3182111952
    517.9103135032       1.2934771099       0.3538669030
    523.6103135030       0.4681211621       0.2874822298
    529.3103135028       0.6281045806       0.3064840338
    535.0103135026       1.0011698537       0.3373647470
    540.7103135024       0.7440299243       0.3218243110
    546.4103135021       0.3574896054       0.2867509719
    552.1103135019       1.2675953731       0.3703446313
    557.8103135017       0.4677823024       0.3024272250
    563.5103135015       1.5942514360       0.4020393573
    569.2103135033       1.2381099611       0.3748282674
