# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -331.6592183197      -0.0769772807       0.1031021901
   -327.1169369813      -0.0391969028       0.0821034491
   -321.4169369815      -0.0425746327       0.0805928824
   -315.7169369817      -0.1520930304       0.0499873341
   -310.0169369819      -0.0490669130       0.0776894463
   -304.3169369821       0.2884478126       0.1319999502
   -298.6169369823       0.1184106131       0.1078957783
   -292.9169369825       0.1120808244       0.1058941234
   -287.2169369828       0.0736709235       0.0988189065
   -281.5169369830       0.1333224855       0.1073706868
   -275.8169369822       0.1272822984       0.1055495019
   -270.1169369814      -0.0662537842       0.0700032439
   -264.4169369816       0.0236301532       0.0871211944
   -258.7169369818      -0.0409336356       0.0742408337
   -253.0169369820       0.1649907127       0.1075498528
   -247.3169369822      -0.1640172240       0.0415556559
   -241.6169369825      -0.0781371760       0.0646888295
   -235.9169369827      -0.0517284973       0.0698338498
   -230.2169369829       0.0298748609       0.0842202190
   -224.5169369821       0.0264607730       0.0830821897
   -218.8169369813       0.0816039804       0.0917769708
   -213.1169369815      -0.0317497636       0.0722048334
   -207.4169369817      -0.0106626846       0.0749968453
   -201.7169369820       0.0425936317       0.0839203436
   -196.0169369822       0.0126796049       0.0784884670
   -190.3169369824      -0.0163130618       0.0729991353
   -184.6169369826      -0.0190827705       0.0720198954
   -178.9169369828       0.0285622083       0.0794832180
   -173.2169369820      -0.0244280495       0.0701300539
   -167.5169369812      -0.0269715988       0.0692307734
   -161.8169369814      -0.0052467965       0.0725129999
   -156.1169369817       0.0158665702       0.0754685047
   -150.4169369819      -0.0577828619       0.0623652471
   -144.7169369821       0.2659691625       0.1066550759
   -139.0169369823       0.0303588588       0.0763259853
   -133.3169369825      -0.0637842459       0.0600969371
   -127.6169369827      -0.0205789193       0.0674022923
   -121.9169369829       0.1100380947       0.0859347591
   -116.2169369821      -0.0895539677       0.0543916662
   -110.5169369814      -0.0472812315       0.0620502339
   -104.8169369816      -0.0926321793       0.0531349916
    -99.1169369818      -0.0275788977       0.0650689662
