# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -335.0476814036       0.1229964065       0.0964188951
   -329.3476814038      -0.0060326587       0.0772458020
   -323.6476814040      -0.0144225459       0.0744491729
   -317.9476814042       0.0597691374       0.0858921692
   -312.2476814044       0.0971106649       0.0895006397
   -306.5476814046      -0.0942124838       0.0586071369
   -300.8476814048       0.0252684560       0.0793090980
   -295.1476814051      -0.0067831784       0.0730444670
   -289.4476814053       0.1547668935       0.0952041965
   -283.7476814055      -0.0144653754       0.0706151430
   -278.0476814037       0.1192249265       0.0892487478
   -272.3476814039      -0.0216357738       0.0683476639
   -266.6476814041       0.0644632975       0.0807752637
   -260.9476814043       0.0971834879       0.0837383881
   -255.2476814045       0.0759343775       0.0809981386
   -249.5476814048       0.0870061068       0.0811940428
   -243.8476814050       0.1069473239       0.0836062473
   -238.1476814052       0.1366004511       0.0858864866
   -232.4476814054       0.0968074247       0.0811469605
   -226.7476814036       0.0300668402       0.0715824238
   -221.0476814038      -0.0408096134       0.0622843635
   -215.3476814040      -0.0704121913       0.0557859578
   -209.6476814042       0.0598333279       0.0744008481
   -203.9476814045       0.0784853993       0.0767032166
   -198.2476814047      -0.0205147731       0.0627162005
   -192.5476814049      -0.0386908818       0.0600246321
   -186.8476814051       0.0972786240       0.0768654408
   -181.1476814053      -0.0086740535       0.0635398012
   -175.4476814035      -0.0831629424       0.0515357074
   -169.7476814037      -0.0660929793       0.0542890612
   -164.0476814040      -0.0200461670       0.0603857444
   -158.3476814042      -0.1373650004       0.0409901958
   -152.6476814044       0.0400692464       0.0673859310
   -146.9476814046       0.0561670033       0.0692816313
   -141.2476814048       0.0652358337       0.0695143205
   -135.5476814050      -0.0303868587       0.0575177525
   -129.8476814052      -0.0041175401       0.0603288224
   -124.1476814055       0.1049045048       0.0730584637
   -118.4476814037       0.0115092611       0.0623198314
   -112.7476814039       0.0058780296       0.0609120235
   -107.0476814041      -0.0398978424       0.0548798802
   -101.3476814043       0.0211265206       0.0627916451
    -95.6476814045      -0.0294031817       0.0556883919
    -89.9476814047       0.0535230926       0.0651351301
    -84.2476814049       0.1116408388       0.0713232020
    -78.5476814052       0.1186383976       0.0712816924
    -72.8476814054       0.1754082256       0.0767252823
    -67.1476814036       0.1950333154       0.0777337818
    -61.4476814038       0.1668381947       0.0751338675
    -55.7476814040       0.2681183535       0.0831675436
    -50.0476814042       0.3913354472       0.0927565473
    -44.3476814044       0.2981293983       0.0847331450
    -38.6476814046       0.5661401763       0.1037843658
    -32.9476814049       0.4591633667       0.0966472778
    -27.2476814051       0.8397781359       0.1189952922
    -21.5476814053       1.0366628509       0.1293990573
    -15.8476814055       1.6441614695       0.1557497620
    -10.1476814037       2.4810267171       0.1871696893
     -4.4476814039       3.1517178938       0.2070459303
      1.2523185959       3.0477896534       0.2077970419
      6.9523185957       2.5447380472       0.1875966586
     12.6523185954       2.1200025829       0.1742915693
     18.3523185952       1.6707273862       0.1568775241
     24.0523185950       1.3862803171       0.1446819073
     29.7523185948       0.9357095842       0.1230140922
     35.4523185946       0.9512971355       0.1226429173
     41.1523185964       0.9613899973       0.1243471058
     46.8523185962       1.2324779957       0.1377013473
     52.5523185960       0.9229861005       0.1223544430
     58.2523185957       1.0649906143       0.1296295325
     63.9523185955       0.8458672290       0.1182345220
     69.6523185953       1.1296859579       0.1328190702
     75.3523185951       0.8460840370       0.1182581777
     81.0523185949       1.2071035188       0.1365277206
     86.7523185947       0.9752293873       0.1251113406
     92.4523185965       1.1040835922       0.1315795765
     98.1523185962       1.1041024292       0.1315814237
    103.8523185960       0.9105669795       0.1217234832
    109.5523185958       1.0778305546       0.1302638721
    115.2523185956       0.8720462895       0.1196745752
    120.9523185954       0.9746438466       0.1250509467
    126.6523185952       0.8841845733       0.1202861631
    132.3523185950       0.8071047278       0.1160971992
    138.0523185947       0.7812880770       0.1146529985
    143.7523185945       0.7034190260       0.1101578509
    149.4523185963       0.8460977984       0.1182596792
    155.1523185961       0.8458900718       0.1182370144
    160.8523185959       0.7169818427       0.1109876548
    166.5523185957       0.7427682876       0.1124754628
    172.2523185955       0.5627518137       0.1016663802
    177.9523185953       0.6137635746       0.1048165453
    183.6523185950       0.5854219025       0.1021043972
    189.3523185948       0.4333969663       0.0930741209
    195.0523185946       0.7173891596       0.1110350044
    200.7523185964       0.4462360098       0.0939554601
    206.4523185962       0.5251004889       0.1001698111
    212.1523185960       0.4204762125       0.0921729152
    217.8523185958       0.4720950339       0.0957181904
    223.5523185956       0.3429336167       0.0865661937
    229.2523185953       0.4977800154       0.0974259881
    234.9523185951       0.2943433068       0.0821068758
    240.6523185949       0.4332234262       0.0930500552
    246.3523185947       0.3563520375       0.0875985249
    252.0523185965       0.4204758118       0.0930900246
    257.7523185963       0.3433459882       0.0866276665
    263.4523185961       0.2914599138       0.0826518366
    269.1523185959       0.2660274318       0.0806721630
    274.8523185956       0.3947774863       0.0903639358
    280.5523185954       0.2495706800       0.0801183249
    286.2523185952       0.2230362759       0.0778904879
    291.9523185950       0.4470164103       0.0958892863
    297.6523185948       0.1383735329       0.0710844583
    303.3523185946       0.1678898026       0.0753291462
    309.0523185964       0.3515966201       0.0898775768
    314.7523185961       0.2939642894       0.0862587026
    320.4523185959       0.1680652994       0.0753617352
    326.1523185957       0.2907352706       0.0868857419
    331.8523185955       0.2769907298       0.0857934657
    337.5523185953       0.3481987995       0.0915129619
    343.2523185951       0.1128272042       0.0715653678
    348.9523185949       0.1339437069       0.0728990682
    354.6523185946       0.2252617170       0.0831629630
    360.3523185964       0.3444472800       0.0932293885
    366.0523185962       0.3581921356       0.0954303269
    371.7523185960       0.2355134765       0.0850042333
    377.4523185958       0.3251279395       0.0938163340
    383.1523185956       0.3404261258       0.0950548682
    388.8523185954       0.3061796484       0.0932866062
    394.5523185952       0.4504285991       0.1049493123
    400.2523185949       0.2582932093       0.0890955941
    405.9523185947       0.3032019953       0.0941711481
    411.6523185945       0.2833526530       0.0935964031
    417.3523185963       0.3335170389       0.0979749300
    423.0523185961       0.2618750496       0.0927817684
    428.7523185959       0.3657068452       0.1020062156
    434.4523185957       0.4342868200       0.1076152282
    440.1523185955       0.1161371954       0.0791360691
    445.8523185952       0.3827144883       0.1034140922
    451.5523185950       0.4892709349       0.1149552755
    457.2523185948       0.4345387876       0.1105268944
    462.9523185946       0.3788406892       0.1073381547
    468.6523185964       0.3597495196       0.1056275375
    474.3523185962       0.5307494103       0.1215135983
    480.0523185960       0.4921794890       0.1184134539
    485.7523185958       0.5140553229       0.1219621828
    491.4523185955       0.2959289356       0.1027104205
    497.1523185953       0.6789874748       0.1366621451
    502.8523185951       0.5775686914       0.1289163767
    508.5523185949       0.7709546476       0.1455968710
    514.2523185947       0.6444662768       0.1361320229
    519.9523185965       0.9338247493       0.1594338600
    525.6523185963       0.8908166083       0.1565068122
    531.3523185960       0.6729796509       0.1405317321
    537.0523185958       0.8616535996       0.1570605235
    542.7523185956       0.8835970200       0.1585852539
    548.4523185954       0.8760439276       0.1607652021
    554.1523185952       0.7365692707       0.1503438234
    559.8523185950       1.1811038589       0.1847216509
    565.5523185948       1.0353573763       0.1748775033
    571.2523185945       1.0831156077       0.1814376009
    576.9523185963       1.3820258147       0.2009109520
