# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -293.3563310736      -0.3814340371       0.2769642516
   -281.9563310740      -0.5160022347       0.2655279466
   -270.5563310744      -0.6410574245       0.2548941002
   -259.1563310749      -0.7108412464       0.2471990341
   -247.7563310753      -0.5063460083       0.2523175091
   -236.3563310737      -0.5757235241       0.2451659109
   -224.9563310741      -0.7674607827       0.2327802810
   -213.5563310746      -0.3753341518       0.2460860854
   -202.1563310750      -0.2644719599       0.2469201490
   -190.7563310754      -0.6412508682       0.2279678651
   -179.3563310738      -0.0791198387       0.2471007826
   -167.9563310743       0.0334544093       0.2479185932
   -156.5563310747       0.0703360820       0.2492863164
   -145.1563310751      -0.1083926770       0.2394391212
   -133.7563310735       0.3795845093       0.2535782851
   -122.3563310740       0.5564797021       0.2562776282
   -110.9563310744       0.4287147931       0.2489513687
    -99.5563310748       0.6439666815       0.2528934292
    -88.1563310753       1.8000540008       0.2872596605
    -76.7563310737       2.9923457439       0.3115256230
    -65.3563310741       3.6460230047       0.3235565528
    -53.9563310745       7.3065757481       0.3950796396
    -42.5563310750      12.4178568662       0.4755076171
    -31.1563310754      25.6180145957       0.6378357176
    -19.7563310738      58.3642832231       0.9215546819
     -8.3563310742     110.5849913913       1.2396187610
      3.0436689253     127.5891680085       1.3158071563
     14.4436689249      88.8088515792       1.0932042264
     25.8436689245      52.0244520434       0.8473385595
     37.2436689261      31.9288333573       0.6763465636
     48.6436689256      23.6046590732       0.5855847347
     60.0436689252      18.9080754107       0.5371964266
     71.4436689248      15.6537617340       0.4963734046
     82.8436689264      13.3817364946       0.4657132918
     94.2436689259      12.5522113847       0.4540232688
    105.6436689255      10.0734184009       0.4211872937
    117.0436689251       8.0507129570       0.3843707969
    128.4436689246       6.7405127161       0.3615862630
    139.8436689262       5.5207446748       0.3389935186
    151.2436689258       5.2349168414       0.3334712740
    162.6436689254       4.3011211759       0.3147893516
    174.0436689249       4.4559272441       0.3179455214
    185.4436689245       3.4189691144       0.2960546106
    196.8436689261       3.5098549211       0.2980408765
    208.2436689257       2.9911886698       0.2865362066
    219.6436689252       2.7058712317       0.2800048629
    231.0436689248       2.6279234137       0.2781907296
    242.4436689264       2.7967590967       0.2821042509
    253.8436689260       2.2651936104       0.2696127913
    265.2436689255       2.1981301842       0.2654660383
    276.6436689251       1.7857982383       0.2578366095
    288.0436689247       2.4298074666       0.2762567596
    299.4436689263       1.6706243361       0.2549629595
    310.8436689258       1.6319520823       0.2539835014
    322.2436689254       1.5026676743       0.2506714948
    333.6436689250       1.4521009140       0.2517938088
    345.0436689245       1.0487345743       0.2433657027
    356.4436689261       1.3862069614       0.2551157595
    367.8436689257       1.0064977609       0.2471841473
    379.2436689253       1.0127795955       0.2499803999
    390.6436689248       1.1807327486       0.2575130549
    402.0436689264       1.1464523215       0.2593774477
    413.4436689260       1.1411060722       0.2621551459
    424.8436689256       1.5472926680       0.2802253365
    436.2436689251       1.3386206454       0.2741837073
    447.6436689247       0.9946081002       0.2608286589
    459.0436689263       1.4530799579       0.2808934310
    470.4436689259       1.4042499522       0.2829348878
    481.8436689254       1.2834920584       0.2828676253
    493.2436689250       1.2985452740       0.2870322738
    504.6436689246       0.7847176897       0.2742792140
    516.0436689262       1.7058485330       0.3075656397
    527.4436689257       1.5802444796       0.3080301791
    538.8436689253       1.1495290837       0.2985461069
    550.2436689249       1.3676305993       0.3103198554
    561.6436689265       1.9789875402       0.3349767192
    573.0436689260       2.0854059137       0.3437325999
    584.4436689256       2.2441368730       0.3545043380
    595.8436689252       2.6001194212       0.3718972253
    607.2436689247       2.5766479181       0.3711558543
    618.6436689263       3.6660957279       0.4186108174
