# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -292.5072782772      -0.0118498208       0.2792654283
   -281.1072782776      -0.1736875179       0.2664091467
   -269.7072782780       0.0675487766       0.2726241645
   -258.3072782785       0.3646087335       0.2807137823
   -246.9072782789       0.0936011753       0.2645749581
   -235.5072782773      -0.3809006738       0.2393108627
   -224.1072782777       0.0502098149       0.2543300111
   -212.7072782782      -0.1444604799       0.2422976741
   -201.3072782786      -0.2679111226       0.2334609334
   -189.9072782790      -0.1903145788       0.2333255250
   -178.5072782774       0.2063474269       0.2458692316
   -167.1072782779      -0.4327717380       0.2168755037
   -155.7072782783       0.0105367019       0.2349966265
   -144.3072782787       0.1461607909       0.2370301816
   -132.9072782771       0.1001949345       0.2322147645
   -121.5072782776       0.0742803918       0.2283236645
   -110.1072782780       0.4979376734       0.2406073230
    -98.7072782784       0.3151058227       0.2313049231
    -87.3072782789       0.8022819685       0.2478171101
    -75.9072782773       0.8006110152       0.2420596790
    -64.5072782777       1.1105066350       0.2489696425
    -53.1072782781       2.0447472752       0.2729329918
    -41.7072782786       4.3909637145       0.3270550189
    -30.3072782790       6.9641801725       0.3758729014
    -18.9072782774       9.4705235963       0.4161912182
     -7.5072782778      10.8138457281       0.4336209783
      3.8927217217      12.0938037152       0.4488303269
     15.2927217213      12.8156835014       0.4550489882
     26.6927217209      11.6615395352       0.4381012134
     38.0927217225       7.4629647911       0.3699258663
     49.4927217220       5.0644693401       0.3215409254
     60.8927217216       3.6850043031       0.2954424881
     72.2927217212       2.8573414392       0.2764289537
     83.6927217228       3.1421187989       0.2830173241
     95.0927217223       2.8517503135       0.2761642062
    106.4927217219       2.4975283424       0.2702103254
    117.8927217215       2.6931803963       0.2723445123
    129.2927217210       2.3011066409       0.2627688583
    140.6927217226       2.4582107617       0.2666538533
    152.0927217222       2.5378747303       0.2686294047
    163.4927217218       2.7094810492       0.2728128490
    174.8927217213       2.1726189402       0.2596094771
    186.2927217209       1.8710028867       0.2518765476
    197.6927217225       2.5408551765       0.2687744906
    209.0927217221       1.9534467597       0.2541102616
    220.4927217216       1.9665330681       0.2544470014
    231.8927217212       2.2285073207       0.2611030439
    243.2927217228       1.9033636084       0.2528759424
    254.6927217224       1.6297626319       0.2457268669
    266.0927217219       1.9536229831       0.2517924928
    277.4927217215       1.7586241383       0.2490818910
    288.8927217211       1.7574431598       0.2514629603
    300.2927217227       1.3393049258       0.2377964464
    311.6927217222       1.4815693730       0.2416336315
    323.0927217218       0.8799623921       0.2247637648
    334.4927217214       1.3035099508       0.2391091163
    345.8927217209       1.4299393568       0.2450234112
    357.2927217225       1.4067942768       0.2468035753
    368.6927217221       1.4700476254       0.2511579193
    380.0927217217       1.2892027077       0.2485906572
    391.4927217212       1.8999918953       0.2686612482
    402.8927217228       1.4936675287       0.2600546616
    414.2927217224       1.4555287931       0.2618494404
    425.6927217220       1.4407641913       0.2675859951
    437.0927217215       1.9093655570       0.2813791105
    448.4927217211       2.1889831421       0.2858720780
    459.8927217227       1.9274025984       0.2852650005
    471.2927217223       1.4204381864       0.2734598774
    482.6927217218       2.1775830261       0.2998064425
    494.0927217214       2.4045618318       0.3103887689
    505.4927217210       2.5327583701       0.3183070837
    516.8927217226       2.8748912921       0.3325628580
    528.2927217221       2.6750474660       0.3315330113
    539.6927217217       2.5220345867       0.3318142376
    551.0927217213       2.9363351748       0.3492586774
    562.4927217229       2.8231259036       0.3512503319
    573.8927217224       3.5165808443       0.3776341098
    585.2927217220       2.9621592193       0.3671376034
    596.6927217216       3.7563971441       0.3976654048
    608.0927217211       3.4989448363       0.3900156663
    619.4927217227       4.0281133172       0.4203476163
