# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -290.2301214021      -0.4961893427       0.2606087092
   -278.8301214026       0.0920399287       0.2833656132
   -267.4301214030      -0.3636707053       0.2574508709
   -256.0301214034       0.0144448681       0.2700207557
   -244.6301214039      -0.7498856193       0.2303279552
   -233.2301214023      -0.1851926220       0.2525783472
   -221.8301214027      -0.2755805162       0.2446811202
   -210.4301214031       0.1576905965       0.2589091732
   -199.0301214036       0.0626358874       0.2512987056
   -187.6301214040      -0.4179861465       0.2279300054
   -176.2301214024      -0.0926271129       0.2381057764
   -164.8301214028      -0.5058199489       0.2180069463
   -153.4301214033      -0.1546243845       0.2324188430
   -142.0301214037       0.4343313002       0.2513860567
   -130.6301214021      -0.0238415485       0.2313898985
   -119.2301214025       0.3790398857       0.2431016640
   -107.8301214030       0.1612014716       0.2324235473
    -96.4301214034       0.4100188905       0.2383050835
    -85.0301214038       0.4919172093       0.2411031743
    -73.6301214022       0.6405917858       0.2404117671
    -62.2301214027       0.4363000877       0.2310979024
    -50.8301214031       0.7610105195       0.2388870666
    -39.4301214035       1.0721432505       0.2457197721
    -28.0301214040       2.6526824020       0.2857248955
    -16.6301214024       3.8896532323       0.3118292219
     -5.2301214028       5.1858683147       0.3361740696
      6.1698785968       5.9223600133       0.3473810759
     17.5698785963       5.8803657772       0.3432118989
     28.9698785959       4.9602547264       0.3251154627
     40.3698785975       3.4341327076       0.2926124779
     51.7698785971       2.0722367270       0.2577384080
     63.1698785966       1.2503818589       0.2385257807
     74.5698785962       1.0793149333       0.2337594498
     85.9698785978       2.1055210574       0.2610454885
     97.3698785974       2.8554998315       0.2793073712
    108.7698785969       4.0858656040       0.3099278679
    120.1698785965       4.5796438232       0.3173401256
    131.5698785961       4.1454079778       0.3082057645
    142.9698785977       3.7772638877       0.3002506197
    154.3698785972       2.7380053718       0.2765480268
    165.7698785968       3.1050926048       0.2851164132
    177.1698785964       2.3025033807       0.2659540264
    188.5698785959       2.5252176239       0.2713839475
    199.9698785975       2.2615798252       0.2649038048
    211.3698785971       2.3268531757       0.2665072340
    222.7698785967       2.1817856451       0.2628934792
    234.1698785962       2.0499869095       0.2595686874
    245.5698785978       1.6291165843       0.2486775749
    256.9698785974       1.7212977886       0.2511064362
    268.3698785970       1.7210924731       0.2487220106
    279.7698785965       1.1820780104       0.2365645528
    291.1698785961       0.9576897619       0.2325028509
    302.5698785977       1.1692435187       0.2362163386
    313.9698785973       1.2219116853       0.2376797012
    325.3698785968       0.7616701182       0.2245875688
    336.7698785964       1.1987837832       0.2393466423
    348.1698785960       1.0659827694       0.2379555150
    359.5698785976       0.6485645957       0.2279447886
    370.9698785971       0.6408253143       0.2300709070
    382.3698785967       1.1274770960       0.2472682962
    393.7698785963       0.5354867837       0.2316823699
    405.1698785979       0.8742560325       0.2449896850
    416.5698785974       1.0572197663       0.2534291104
    427.9698785970       1.4008671855       0.2699703107
    439.3698785966       0.9607265632       0.2563377233
    450.7698785961       1.2160999615       0.2612139937
    462.1698785977       0.8585042649       0.2561198768
    473.5698785973       1.2475405495       0.2718239427
    484.9698785969       1.5681866637       0.2852952753
    496.3698785964       1.5638776974       0.2888713938
    507.7698785960       1.7078955583       0.2972620221
    519.1698785976       1.5371087738       0.2959364506
    530.5698785972       2.0199973026       0.3154395099
    541.9698785967       2.6314037776       0.3386770869
    553.3698785963       2.3280545122       0.3345077725
    564.7698785979       2.2831165819       0.3382697374
    576.1698785975       3.0291094683       0.3668255202
    587.5698785970       3.3020505033       0.3811664380
    598.9698785966       3.1685044763       0.3836020171
    610.3698785962       3.4045756980       0.3907984802
    621.7698785978       4.6947160365       0.4435029801
