# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -353.8722510486      -0.1969862238       0.2592720922
   -348.1722510488       0.4517199593       0.3376086656
   -342.4722510490      -0.2316087691       0.2496695259
   -336.7722510492      -0.0937432657       0.2680263993
   -331.0722510494       0.1355871599       0.2907597131
   -325.3722510497       0.0690095861       0.2830347232
   -319.6722510499       0.0265779589       0.2730334928
   -313.9722510501      -0.1656084023       0.2494709008
   -308.2722510503      -0.1985200532       0.2409731491
   -302.5722510505      -0.0738882068       0.2565825220
   -296.8722510487       0.4331076840       0.3069046365
   -291.1722510489      -0.1079368109       0.2483245225
   -285.4722510491      -0.2284234544       0.2332521241
   -279.7722510494      -0.4313469586       0.2022048328
   -274.0722510496       0.2094362455       0.2796681421
   -268.3722510498      -0.0570689140       0.2465613786
   -262.6722510500       0.7330970385       0.3246377835
   -256.9722510502      -0.0891077445       0.2392111668
   -251.2722510504       0.0750242027       0.2572968605
   -245.5722510486       0.1469952683       0.2610340212
   -239.8722510488      -0.1722676715       0.2261651282
   -234.1722510491       0.2151244696       0.2641546110
   -228.4722510493      -0.1998287535       0.2196689189
   -222.7722510495       0.1780373054       0.2568812197
   -217.0722510497       0.0279876047       0.2418334851
   -211.3722510499      -0.1022566648       0.2246658758
   -205.6722510501       0.0455398357       0.2403245177
   -199.9722510504       0.3498063636       0.2661052648
   -194.2722510485      -0.0333302167       0.2290478355
   -188.5722510488      -0.1082192095       0.2182292337
   -182.8722510490       0.2662666491       0.2552518016
   -177.1722510492      -0.2692021987       0.1978946654
   -171.4722510494       0.1401638437       0.2403795256
   -165.7722510496      -0.1570471553       0.2078190807
   -160.0722510498       0.2876620846       0.2509287085
   -154.3722510501      -0.0072426311       0.2205448346
   -148.6722510503       0.0368835524       0.2249142257
   -142.9722510505      -0.1367987667       0.2074731514
   -137.2722510487      -0.1166205084       0.2072236761
   -131.5722510489      -0.2446579325       0.1935913715
   -125.8722510491      -0.1811519210       0.1982248794
   -120.1722510493       0.0518724967       0.2236940294
   -114.4722510495       0.2419804513       0.2356022692
   -108.7722510498      -0.2224775620       0.1938692711
   -103.0722510500      -0.1040379011       0.2015617204
    -97.3722510502      -0.0001952277       0.2138541544
    -91.6722510504      -0.1258386210       0.1972862475
    -85.9722510486      -0.2614882607       0.1855521622
    -80.2722510488       0.1936555056       0.2240437250
    -74.5722510490      -0.1243539772       0.1975774101
    -68.8722510492       0.2045273632       0.2227220683
    -63.1722510495      -0.0321644091       0.2041981400
    -57.4722510497      -0.2949391689       0.1744985981
    -51.7722510499      -0.4255566776       0.1620244878
    -46.0722510501      -0.0620382814       0.1953117962
    -40.3722510503       0.1433222011       0.2155358437
    -34.6722510505      -0.2758364865       0.1747238507
    -28.9722510487       0.1534894987       0.2142157575
    -23.2722510489       0.2498606999       0.2241357809
    -17.5722510492       0.1529652084       0.2141283758
    -11.8722510494       0.1766376363       0.2180737805
     -6.1722510496       0.3227469138       0.2299848585
     -0.4722510498       0.6851559721       0.2569570915
      5.2277489500       0.3953697750       0.2356481909
     10.9277489498      -0.2229940843       0.1817621925
     16.6277489495       0.0669348816       0.2086738368
     22.3277489514      -0.0559293588       0.1997850997
     28.0277489511       0.3934423186       0.2353507780
     33.7277489509       0.1175316220       0.2174815987
     39.4277489507       0.2115852210       0.2208519995
     45.1277489505       0.0029517913       0.2071773058
     50.8277489503       0.1378475892       0.2146104654
     56.5277489501       0.0404386135       0.2105411766
     62.2277489498       0.4620761883       0.2402866371
     67.9277489496       0.1026892232       0.2182298174
     73.6277489514       0.0275345096       0.2049442155
     79.3277489512       0.0637342344       0.2147251936
     85.0277489510       0.1816965428       0.2159383311
     90.7277489508       0.0501247130       0.2157898636
     96.4277489506       0.1457240192       0.2129215110
    102.1277489504       0.1675679784       0.2261918104
    107.8277489501       1.1124715775       0.2850234163
    113.5277489499       1.1317578830       0.2922247176
    119.2277489497       1.5798756196       0.3195746312
    124.9277489495       1.8602711600       0.3324529118
    130.6277489513       1.2515208671       0.3026826937
    136.3277489511       2.5596878822       0.3691492929
    142.0277489509       3.3669711133       0.4159120031
    147.7277489507       4.9310259920       0.4778180233
