# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -294.7741285678       0.1126420610       0.2738188784
   -283.3741285683      -0.2711792208       0.2499566980
   -271.9741285687       0.1058000277       0.2635729198
   -260.5741285691       0.0318257702       0.2556052001
   -249.1741285696       0.5339715851       0.2731951452
   -237.7741285680       0.1188129254       0.2510852392
   -226.3741285684      -0.1844179754       0.2336251240
   -214.9741285688       0.0497266748       0.2403881373
   -203.5741285693      -0.1732912739       0.2271345091
   -192.1741285697       0.0469827716       0.2332882189
   -180.7741285681      -0.3347527461       0.2136499240
   -169.3741285685       0.2116347306       0.2335221227
   -157.9741285690      -0.2882337293       0.2127867356
   -146.5741285694       0.1165601581       0.2266962243
   -135.1741285678       0.1488925796       0.2250354412
   -123.7741285682       0.2138610578       0.2246935478
   -112.3741285687       0.0086197768       0.2140819755
   -100.9741285691      -0.2686199355       0.2005457359
    -89.5741285695       0.1397292610       0.2165376428
    -78.1741285679      -0.0372170939       0.2049540850
    -66.7741285684       0.1621297293       0.2100324061
    -55.3741285688       0.5166058583       0.2200888585
    -43.9741285692       0.3600821157       0.2124314989
    -32.5741285697       1.7670189188       0.2535454940
    -21.1741285681       3.5084173148       0.2955381221
     -9.7741285685       5.1942346492       0.3297281283
      1.6258714311       6.4366071136       0.3511211474
     13.0258714306       7.1833883455       0.3616122792
     24.4258714302       4.9423990988       0.3181541689
     35.8258714318       2.6080226996       0.2653959216
     47.2258714314       1.5236746148       0.2346762596
     58.6258714309       0.8276296259       0.2166910219
     70.0258714305       0.7089299930       0.2130480875
     81.4258714321       0.9460611823       0.2202576677
     92.8258714317       0.8670763531       0.2178845474
    104.2258714312       0.8706356328       0.2201250776
    115.6258714308       1.3291543545       0.2314608567
    127.0258714304       1.6858601854       0.2414263302
    138.4258714320       2.3058533553       0.2578084872
    149.8258714315       3.2158285255       0.2801178503
    161.2258714311       4.5084180094       0.3090547893
    172.6258714307       4.8262519648       0.3157909108
    184.0258714302       5.0510666586       0.3204636023
    195.4258714318       5.2897014882       0.3253621788
    206.8258714314       3.7074099572       0.2915421752
    218.2258714310       3.2725146611       0.2815413320
    229.6258714305       3.1674103547       0.2790782817
    241.0258714321       3.2203761229       0.2803319883
    252.4258714317       2.8769735455       0.2721220968
    263.8258714313       2.5890112027       0.2625138350
    275.2258714308       2.3611665900       0.2592845828
    286.6258714304       2.4874872122       0.2650284182
    298.0258714320       2.4918167306       0.2625552711
    309.4258714316       1.8445634032       0.2457347178
    320.8258714311       2.0150332105       0.2502415936
    332.2258714307       1.4893847632       0.2382811062
    343.6258714303       1.6427364835       0.2449923720
    355.0258714319       1.4375831212       0.2415934931
    366.4258714314       1.2673281406       0.2390633716
    377.8258714310       0.6520862527       0.2222396467
    389.2258714306       0.9644888235       0.2347886920
    400.6258714322       0.9707803141       0.2375955135
    412.0258714317       1.2575585481       0.2494078590
    423.4258714313       1.1542529834       0.2519710594
    434.8258714309       0.9090131376       0.2438850419
    446.2258714304       1.3664430891       0.2557141878
    457.6258714320       0.9809741977       0.2492634255
    469.0258714316       1.3138493968       0.2634253225
    480.4258714312       1.3646597333       0.2684444656
    491.8258714307       1.5084862217       0.2766819135
    503.2258714303       1.3637482101       0.2755748998
    514.6258714319       2.2773617023       0.3089501151
    526.0258714315       2.2829387123       0.3134941192
    537.4258714310       2.5709274119       0.3270521523
    548.8258714306       2.5859757377       0.3324339333
    560.2258714322       2.9661455340       0.3494350215
    571.6258714318       3.9901227083       0.3855956510
    583.0258714313       3.2993958840       0.3712662828
    594.4258714309       5.0198854761       0.4280796760
    605.8258714305       4.2636498456       0.4066701051
    617.2258714321       3.6907551388       0.4038559630
