# EnergLoss(meV)		Intensity(a.u.)		Errorbar
   -354.0246356363      -0.2009785192       0.2204867465
   -348.3246356365      -0.3113455720       0.2062134112
   -342.6246356367      -0.3930103246       0.1913480431
   -336.9246356370       0.1900925170       0.2598537157
   -331.2246356372      -0.1619553841       0.2170747393
   -325.5246356374      -0.1618846965       0.2170914006
   -319.8246356376      -0.2644835528       0.2046104881
   -314.1246356378      -0.1938653900       0.2095534788
   -308.4246356380       0.0034774018       0.2316218781
   -302.7246356382      -0.0328807543       0.2238702931
   -297.0246356364      -0.4626824120       0.1720244828
   -291.3246356367      -0.1592678432       0.2065361321
   -285.6246356369      -0.6211600541       0.1460230571
   -279.9246356371       0.1248649039       0.2324393726
   -274.2246356373      -0.0095408821       0.2191037187
   -268.5246356375      -0.4756402336       0.1623038159
   -262.8246356377      -0.1721199160       0.1987540741
   -257.1246356379       0.0956669455       0.2227330373
   -251.4246356382      -0.1151365513       0.2017979467
   -245.7246356364       0.0209498166       0.2124409048
   -240.0246356366      -0.3251915676       0.1785996019
   -234.3246356368      -0.2880629879       0.1777366622
   -228.6246356370       0.0696614244       0.2140300197
   -222.9246356372      -0.2085734697       0.1864124803
   -217.2246356374      -0.1937920919       0.1853971327
   -211.5246356376       0.0379224680       0.2081362434
   -205.8246356379      -0.0666015356       0.1955916392
   -200.1246356381       0.1966829405       0.2194510380
   -194.4246356363      -0.0929571843       0.1905194922
   -188.7246356365       0.1635308925       0.2137655087
   -183.0246356367      -0.0103916111       0.1958170025
   -177.3246356369       0.2037810149       0.2144510867
   -171.6246356371      -0.0716478767       0.1877895412
   -165.9246356373       0.2416695904       0.2148776988
   -160.2246356376      -0.0958558456       0.1832942343
   -154.5246356378       0.4145659243       0.2257553272
   -148.8246356380      -0.2187569770       0.1694773919
   -143.1246356382      -0.1189579478       0.1790042816
   -137.4246356364       0.1468741218       0.2021778133
   -131.7246356366       0.2161007186       0.2053940804
   -126.0246356368      -0.3035389293       0.1590916186
   -120.3246356371      -0.2384494183       0.1656153864
   -114.6246356373      -0.3844819424       0.1489086680
   -108.9246356375      -0.2134250954       0.1643201321
   -103.2246356377      -0.1823503670       0.1672326049
    -97.5246356379      -0.3229630049       0.1519925001
    -91.8246356381      -0.0495291753       0.1772260085
    -86.1246356363      -0.2198444464       0.1602701291
    -80.4246356365      -0.1604125467       0.1656882186
    -74.7246356368      -0.0918289339       0.1699716597
    -69.0246356370       0.0833408016       0.1844028944
    -63.3246356372       0.1738374503       0.1894641443
    -57.6246356374       0.0028621176       0.1761380112
    -51.9246356376       0.0597561216       0.1806738291
    -46.2246356378      -0.1306004654       0.1633223969
    -40.5246356380      -0.0188811219       0.1726107920
    -34.8246356383       0.3456319516       0.1981052754
    -29.1246356365       0.8944322109       0.2330338417
    -23.4246356367       1.0462208590       0.2395476814
    -17.7246356369       1.5485900853       0.2714201090
    -12.0246356371       1.6643704552       0.2720228345
     -6.3246356373       2.6514308366       0.3202184145
     -0.6246356375       2.5410332105       0.3154251193
      5.0753643623       2.5687328637       0.3166389377
     10.7753643620       2.3759093636       0.3081375009
     16.4753643618       1.9070050550       0.2837916498
     22.1753643636       1.6893403735       0.2758507651
     27.8753643634       1.1410036206       0.2471032362
     33.5753643632       0.6463470495       0.2178678633
     39.2753643630       0.7834986872       0.2263371791
     44.9753643628       1.1955371045       0.2500937623
     50.6753643626       1.5239323419       0.2674579718
     56.3753643623       2.5927427449       0.3175293744
     62.0753643621       3.1698334652       0.3415898206
     67.7753643619       5.5282373856       0.4258624384
     73.4753643637       7.3928539537       0.4821702470
     79.1753643635      11.5037166615       0.5874941450
     84.8753643633      14.2481931990       0.6484372306
     90.5753643631      14.0501567943       0.6441067569
     96.2753643628      13.5818792702       0.6340147985
    101.9753643626      11.2231941827       0.5807616951
    107.6753643624       9.1683311507       0.5300798624
    113.3753643622       6.1541062546       0.4454085148
    119.0753643620       4.6719408645       0.3971235080
    124.7753643618       3.6596205829       0.3605691022
    130.4753643636       3.3845047356       0.3499161421
    136.1753643634       2.0963120127       0.2951847930
    141.8753643631       1.1910789958       0.2496044213
    147.5753643629       1.3561237500       0.2585387040
    153.2753643627       1.6570821798       0.2740007685
    158.9753643625       1.2736817913       0.2541195001
    164.6753643623       1.4700234625       0.2619270375
    170.3753643621       1.1907568136       0.2495690572
    176.0753643619       0.9710604763       0.2371738719
    181.7753643637       0.8343830580       0.2291622048
    187.4753643634       1.5698136293       0.2721652926
    193.1753643632       1.0255869813       0.2402872984
    198.8753643630       1.1348234959       0.2464165557
    204.5753643628       1.1618341034       0.2478922293
    210.2753643626       1.1889992529       0.2493761398
    215.9753643624       0.8510531895       0.2279215750
    221.6753643622       1.5451677604       0.2682286457
    227.3753643619       1.0798075059       0.2433264744
    233.0753643637       0.6754082150       0.2215292260
    238.7753643635       1.2438557580       0.2523748623
    244.4753643633       0.6409540797       0.2171884130
